,lsoa,hierarchical8_x,err_x,hierarchical8_y,err_y,same
3662,E01003750,3,1.8100863199753132,3,1.8789941643155113,1
3663,E01003751,3,2.261918123829853,3,2.299275797695201,1
3664,E01003752,3,2.2967936953668064,3,2.1944269028021024,1
3665,E01003753,3,2.9391598132099723,3,2.541108841307856,1
3666,E01003754,3,2.950933441992089,3,2.9703707020473047,1
3667,E01003755,3,2.6083296346888067,3,2.8999289215932103,1
3668,E01003756,3,3.0743509323000784,3,3.3945576747792474,1
3669,E01003757,3,2.380535817530733,5,3.409069750259201,0
3670,E01003758,3,2.8652001118684964,3,2.9258489355743666,1
3671,E01003759,3,2.1089938612100734,3,2.330540694241315,1
3672,E01003760,3,2.386982294876989,3,2.7398852174266706,1
3673,E01003761,4,4.374277496343229,3,4.876900542479267,0
3674,E01003762,3,2.785843082879909,3,2.9248329946043015,1
3675,E01003763,3,1.4910627011839868,3,1.39425882616492,1
3676,E01003764,3,1.587557337943338,3,1.4363834985928723,1
3677,E01003765,6,1.9019791600474965,6,2.0569164318111914,1
3678,E01003766,3,3.328598556216592,3,2.5572503575243095,1
3679,E01003767,5,2.240233765989357,5,1.5806988328436287,1
3680,E01003768,3,2.5094002456005837,3,2.195745317725992,1
3681,E01003769,6,2.8538986631756385,6,3.016089670945882,1
3682,E01003770,3,2.306463710014156,3,2.657637522604288,1
3683,E01003771,3,3.2682973369735837,3,3.7480120400701953,1
3684,E01003772,3,3.0019975752172035,3,2.820162870462167,1
3685,E01003773,3,2.232511534284963,3,1.7933928397177852,1
3686,E01003774,3,2.1763959189062616,3,2.801316185794144,1
3687,E01003775,3,2.5718561893955023,3,2.895459734451398,1
3688,E01003776,8,2.4448142052171833,8,2.748756085110099,1
3689,E01003777,3,2.0600970594692027,3,2.118147754577508,1
3690,E01003778,3,2.160875861733837,3,2.3007190645298548,1
3691,E01003779,3,3.293276091026471,3,2.8857808304463695,1
3692,E01003780,3,2.4849241557383763,3,2.7170435554234076,1
3693,E01003781,3,3.184969791914561,3,3.4258801700295347,1
3694,E01003782,3,3.2541670498664637,3,3.7253271953161042,1
3695,E01003783,3,2.584353230934335,6,2.066593738248916,0
3696,E01003784,3,3.3095008392754575,3,3.557589512148081,1
3697,E01003785,3,1.7700650073619928,3,0.0,1
3698,E01003786,3,3.5695211725641967,3,4.210263133692986,1
3699,E01003787,3,2.978604344319668,3,3.5610959278309298,1
3700,E01003788,3,2.250238320879327,3,3.0033524771326934,1
3701,E01003789,3,2.1960304351415307,3,2.4174794763549468,1
3702,E01003790,3,2.7384800811622623,3,2.7312470433580063,1
3703,E01003791,3,1.6405340068532448,7,1.7158446162005587,0
3704,E01003792,3,0.0,3,1.0727768378658948,1
3705,E01003793,3,1.5710060810891404,3,0.6539517093850372,1
3706,E01003794,3,2.0358516126951747,3,1.9256609165351906,1
3707,E01003795,3,1.6961147558614837,3,1.734134728363061,1
3708,E01003796,3,2.460300796284097,3,2.0360987524237535,1
3709,E01003797,3,2.11346012856934,3,2.1127265231395467,1
3710,E01003798,3,2.9479728971548305,3,2.2152996927668376,1
3711,E01003799,7,2.082027855169741,3,2.13507771919891,0
3712,E01003800,3,2.6859650125109686,3,2.3720235372709464,1
3713,E01003801,3,3.3374626169281663,6,3.0787472080063902,0
3714,E01003802,6,3.367642527898443,3,3.564587652427127,0
3715,E01003803,3,3.1582950790137465,3,3.016037028278647,1
3716,E01003804,3,3.126670142773578,3,2.9260714793036584,1
3717,E01003805,3,2.1016250620919776,3,2.2638696896136183,1
3718,E01003806,7,1.4650907701002043,7,1.593760105150918,1
3719,E01003807,6,3.078910520588815,6,2.8178875414838305,1
3720,E01003808,5,3.024949286167331,5,2.4808261989687233,1
3721,E01003809,3,2.2465344608674034,3,2.53088802643968,1
3722,E01003810,3,2.568258124213806,3,2.8856573614185494,1
3723,E01003811,6,3.1089705315207086,3,3.280765403926815,0
3724,E01003812,3,2.7631313606989,3,2.611096930148806,1
3725,E01003813,3,2.3173672514216284,3,2.4761478001128245,1
3726,E01003814,3,2.5052612807542887,3,2.6872836102742803,1
3727,E01003815,3,2.030009078643492,6,2.600507868253938,0
3728,E01003816,7,1.3795381929049086,7,1.4723059146475308,1
3729,E01003817,7,1.0615817509770153,7,1.0377567060037431,1
3730,E01003818,3,2.800272680581726,3,2.946630408197134,1
3731,E01003819,3,2.185873725243143,3,2.3589350919392555,1
3732,E01003820,3,2.2411395805789636,3,2.4870723568126323,1
3733,E01003821,7,2.728878333301555,7,2.9482066239215046,1
3734,E01003822,3,1.5698447427153281,3,1.7516337443248033,1
3735,E01003823,7,1.404059153337803,7,1.396830873389858,1
3736,E01003824,3,2.566538213267598,3,2.4324893762450466,1
3737,E01003825,3,2.394204283280332,3,2.580664482611836,1
3738,E01003826,7,1.9498916813684133,7,1.9038242453302583,1
3739,E01003827,3,2.072071079963444,3,2.3787618800627173,1
3740,E01003828,3,2.1697476811206275,3,2.2293816244147258,1
3741,E01003829,3,2.3448984137990396,3,2.3162549289630108,1
3742,E01003830,3,2.3706688855240734,3,2.428595190614707,1
3743,E01003831,3,2.528516204135564,3,2.572795024698982,1
3744,E01003832,3,3.317282808922839,3,3.3047541213817455,1
3745,E01003833,3,3.4391274499435336,3,2.774818818808399,1
3746,E01003834,3,2.3555478814249806,3,2.3933927645999726,1
3747,E01003835,3,2.447105251603624,3,2.7825603855572756,1
3748,E01003836,3,3.105745385594481,3,2.9407496013759964,1
3749,E01003837,3,2.6530459782121074,3,2.788321836127409,1
3750,E01003838,3,2.9946372723912167,3,3.014787973622268,1
3751,E01003839,3,2.6902640955933315,3,3.021265336407749,1
3752,E01003840,3,2.457406885374963,3,2.1638170876538605,1
3753,E01003841,3,2.636077047884319,3,2.7477079845539163,1
3754,E01003842,3,2.3100754911901586,3,1.980059626088771,1
3755,E01003843,3,2.1689749630247155,3,2.0666257840698714,1
3756,E01003844,3,2.061343208027361,3,1.8752830064046118,1
3757,E01003845,3,1.7810381815433451,3,1.7108355829000002,1
3758,E01003846,3,2.348932659288892,3,1.6129690573145805,1
3759,E01003847,3,2.172997505788548,3,2.285443726575597,1
3760,E01003848,3,1.103687869209159,3,0.0,1
3761,E01003849,3,3.1597550052242744,3,3.001134905576733,1
3762,E01003851,5,2.9174016556948237,5,2.8908094463547758,1
3763,E01003852,7,1.7542825524690848,7,1.6050625272711165,1
3764,E01003853,6,2.793579882871344,6,2.8433046202602177,1
3765,E01003854,6,3.5450045835017487,5,3.4001358203144556,0
3766,E01003855,1,3.095702290603387,1,2.7891771039308098,1
3767,E01003856,1,3.285116627930445,3,3.1085065425171163,0
3768,E01003857,3,4.133326735377676,3,3.7186329177997326,1
3769,E01003858,3,3.3110312407468347,3,2.8338210630760785,1
3770,E01003859,3,2.588668710824156,3,1.6919602738297852,1
3771,E01003860,6,2.2681167994236042,6,2.1559362458326543,1
3772,E01003861,3,3.077042623378996,3,2.5823115080517516,1
3773,E01003862,3,2.9902077247754923,3,2.9759460935025697,1
3774,E01003863,3,2.970234581832066,3,2.8479347588032984,1
3775,E01003864,3,2.8667839819020275,3,2.8912815363810287,1
3776,E01003865,3,3.6651625066095455,3,3.839557558637942,1
3777,E01003866,6,2.1440794481684766,5,2.460925561961638,0
3778,E01003867,4,2.190592360058536,4,2.09881196003862,1
3779,E01003868,5,3.339274854867203,5,3.0395172416849356,1
3780,E01003869,3,2.3721143240016778,3,2.050423900032307,1
3781,E01003870,3,2.390822723856986,3,2.1162194489214574,1
3782,E01003871,5,3.03387567336211,5,2.9121969792090447,1
3783,E01003872,3,2.354738555700308,3,2.0097303090986682,1
3784,E01003873,3,3.138006389445859,3,3.1031885791683536,1
3785,E01003874,5,3.48527602345978,5,3.409492529697325,1
3786,E01003875,3,2.7988458989982155,3,2.723057200375082,1
3787,E01003876,6,2.173239898576729,6,2.000428199054869,1
3788,E01003877,5,3.12796768411603,3,3.5325888627150346,0
3789,E01003878,6,3.0928854305901474,3,3.2388539708721056,0
3790,E01003879,6,3.511331125775983,3,3.601745950513726,0
3791,E01003880,3,2.8289773001077165,3,2.2271391801585168,1
3792,E01003881,3,2.93678824806837,3,2.2552513723932632,1
3793,E01003882,3,2.5188721567429537,3,2.446959335197337,1
3794,E01003883,5,2.7331763579726647,5,2.394525100232503,1
3795,E01003884,3,2.485859498628768,3,2.519718696116321,1
3796,E01003885,3,2.4382156784323175,3,2.171427736006523,1
3797,E01003886,3,3.161776601172221,3,2.862297762916913,1
3798,E01003887,6,3.1403856052166836,6,2.9520503549339447,1
3799,E01003888,3,1.8568032945633164,3,2.296784550736614,1
3800,E01003889,7,1.2958295941678488,7,1.6392481928548088,1
3801,E01003890,3,3.207543612853204,3,3.300099112680108,1
3802,E01003891,3,2.797885303284261,3,2.885198317414742,1
3803,E01003892,3,3.0505938486066775,6,3.1170563179510764,0
3804,E01003893,3,3.0038654187799447,3,3.133766071932628,1
3805,E01003894,3,2.897000340960855,3,2.7678452846221715,1
3806,E01003895,6,2.7777743319340886,6,2.8909643853151312,1
3807,E01003896,6,2.3247587786281962,6,2.2925941018688714,1
3808,E01003897,1,2.4944011415950462,1,2.50672381585491,1
3809,E01003898,6,2.9804305261960864,3,3.0358537697684276,0
3810,E01003899,3,3.596710961302408,3,3.6340024687228825,1
3811,E01003900,3,1.9290185348128455,3,2.0993752120804636,1
3812,E01003901,3,2.401471464341629,3,2.3004713446588227,1
3813,E01003902,3,2.7651198083346125,3,2.785251384046179,1
3814,E01003903,3,1.6615659531705202,3,1.9771342546304393,1
3815,E01003904,3,2.9306905192057178,3,3.175083585744295,1
3816,E01003905,3,2.4701552165979908,3,2.5337117776170177,1
3817,E01003906,3,2.6458940100381407,3,2.6075064882012797,1
3818,E01003907,3,2.406157085310915,3,2.395751839088536,1
3819,E01003908,3,2.305087408240242,3,2.24422115585429,1
3820,E01003909,3,2.665186446711736,3,2.39175610392386,1
3821,E01003910,3,1.6686611762989831,3,1.8565184533528725,1
3822,E01003911,1,4.3996242780824995,8,3.9755751012427014,0
3823,E01003912,4,4.748944750880302,1,0.0,0
3824,E01003913,6,2.855753082047045,6,3.0263831341275083,1
3825,E01003914,5,3.4586637772138955,5,3.2205542170064447,1
3826,E01003915,5,0.0,5,3.8081970005583647,1
3827,E01003916,5,3.453043590861572,1,3.3460798046681335,0
3828,E01003917,5,3.7535194321942864,5,3.2686003070646032,1
3829,E01003918,1,5.318112127230499,1,3.5430585255617153,1
3830,E01003919,1,3.5895953184580374,5,3.6998320757069165,0
3831,E01003920,1,4.647193569838709,1,3.1820568128408597,1
3832,E01003921,6,3.615523318544775,1,3.2916183681587388,0
3833,E01003922,6,3.983298189454536,1,3.4663792162809246,0
3834,E01003923,1,3.6428730348042717,5,4.35775313732502,0
3835,E01003924,8,5.571544750763769,8,6.714792796032131,1
3836,E01003925,1,4.5234710824331374,1,4.6674992506007245,1
3837,E01003926,1,4.2776063294791395,1,4.551282910670792,1
3838,E01003927,1,2.502471328381187,1,2.3085480358247588,1
3839,E01003929,1,2.6225880554027214,1,2.2804283040986766,1
3840,E01003930,1,4.584136127315974,1,4.252155426928129,1
3841,E01003932,1,3.392463460869304,1,4.690737318249077,1
3842,E01003933,1,2.8247884895474846,5,3.466834799796362,0
3843,E01003934,1,4.661762974366335,1,3.70664365732194,1
3844,E01003935,1,4.239523735670619,1,3.853703738186769,1
3845,E01003936,1,3.8728471014104917,1,3.9506882790532196,1
3846,E01003937,1,4.505408436157545,1,5.247795484920142,1
3847,E01003938,8,2.2355793128845884,8,3.6658213792381806,1
3848,E01003939,1,3.526995817618728,1,3.861454802183494,1
3849,E01003940,8,5.1570113840008185,1,5.233098376557193,0
3850,E01003941,1,4.0902411553588935,1,4.1813648467724,1
3851,E01003942,1,4.203611395128629,1,3.590905755336028,1
3852,E01003943,8,4.618789071663867,8,6.403873423879653,1
3853,E01003945,4,2.503503169476651,4,2.969428487335122,1
3854,E01003946,4,2.237225106732292,4,2.4515318998055555,1
3855,E01003947,4,4.107908486860842,8,2.982665537115033,0
3856,E01003948,4,2.480616401061891,4,2.303247588845522,1
3857,E01003949,3,3.529124386958553,3,3.4520397198974164,1
3858,E01003950,3,3.20895341530614,4,2.6841092387925243,0
3859,E01003951,3,2.154101221020034,4,2.4470560429931214,0
3860,E01003952,5,3.210820995967237,5,2.6863181539429757,1
3861,E01003953,5,2.9357703385169622,5,2.9662075279238356,1
3862,E01003954,5,3.2968045494156577,5,2.8078899842525287,1
3863,E01003955,5,2.188196518665525,5,2.438941318959445,1
3864,E01003956,5,2.7444206587991418,5,3.4120628950477965,1
3865,E01003957,5,3.6365432521713594,5,4.174311682087758,1
3866,E01003958,5,2.2682270265369366,3,3.624969788924032,0
3867,E01003960,1,3.2550057611997345,1,4.217494548052849,1
3868,E01003961,1,3.2623675210683283,1,4.124699576792804,1
3869,E01003963,1,5.281110985308241,1,4.62732045318306,1
3870,E01003964,6,2.3773461191982017,7,1.892854175048175,0
3871,E01003966,6,3.471343545175558,1,2.758933939017951,0
3872,E01003967,1,4.8324866435918725,1,7.378810596692049,1
3873,E01003968,4,5.067329833354052,1,4.985656349970382,0
3874,E01003969,1,3.309849247445618,1,3.0432384195201836,1
3875,E01003970,1,1.6669699257468844,1,3.9002968104954445,1
3876,E01003971,1,7.592510985686913,1,6.418130626172928,1
3877,E01003972,1,3.7826619920410236,1,3.5795024622915164,1
3878,E01003973,1,4.857171320840969,6,4.8998592710555755,0
3879,E01003974,1,5.212588817470722,1,5.5226055925499695,1
3880,E01003975,8,5.218952481639212,1,3.2157297383331205,0
3881,E01003976,1,3.5998348744254396,1,2.944056932130542,1
3882,E01003977,1,4.91898965931002,1,5.185819751977502,1
3883,E01003978,1,4.066532386507623,1,2.7236033989879034,1
3884,E01003979,1,3.684270912800683,1,3.95045710546957,1
3885,E01003980,1,3.906396868028722,1,4.370610473533112,1
3886,E01003981,1,3.487778205566473,1,2.541998876791184,1
3887,E01003983,1,3.876243592709657,1,1.8538591548966636,1
3888,E01003984,6,2.8617328642137903,5,3.33094663895902,0
3889,E01003986,1,4.904594475592503,1,4.843799397027033,1
3890,E01003987,1,3.9083963605436836,1,4.1577718600231055,1
3891,E01003988,1,3.099701657417419,1,3.0865614505846626,1
3892,E01003989,1,3.878343204424371,1,4.084457916499486,1
3893,E01003990,1,3.7041330898216556,1,3.532564480600346,1
3894,E01003991,1,4.490009214531021,8,3.121505047248843,0
3895,E01003992,8,4.7096187166141545,8,4.526387210473527,1
3896,E01003993,1,3.2609060676490937,1,3.52768763801248,1
3897,E01003994,6,3.199414528468041,1,3.371824628424834,0
3898,E01003995,1,5.07181596986901,1,5.835711848558068,1
3899,E01003997,6,3.4478586286656085,1,4.043243145655226,0
3900,E01003998,5,3.150099602208666,5,1.5450139227474704,1
3901,E01003999,1,3.900610378495451,1,2.941260040734062,1
3902,E01004000,1,3.006077021400774,5,3.021783134855724,0
3903,E01004001,3,3.522736725371508,3,3.6805094225910464,1
3904,E01004002,5,2.6111315385072906,5,2.788730822784264,1
3905,E01004003,1,4.233119758422496,1,4.971620023167689,1
3906,E01004004,5,3.9897420692113315,5,3.8813837495549732,1
3907,E01004005,1,4.209622954110483,1,2.9072547133526965,1
3908,E01004006,5,2.881922202322959,5,2.6008157884881746,1
3909,E01004007,1,3.0782374112468975,1,1.9407960589416973,1
3910,E01004008,1,4.029639673260053,1,3.2126700774758867,1
3911,E01004010,6,3.434343025133441,6,0.0,1
3912,E01004011,1,3.506521531272208,1,4.9762103632659365,1
3913,E01004012,1,3.065045779862523,1,3.490389509713309,1
3914,E01004013,8,4.5475063248036,1,4.142438695636595,0
3915,E01004014,1,4.601023857966823,1,4.0257961393438135,1
3916,E01004015,3,2.488862012365744,7,2.506086570449708,0
3917,E01004016,7,2.310110004683351,7,2.212403849112255,1
3918,E01004017,3,2.558996346878339,3,2.094679064676545,1
3919,E01004018,3,2.5243679276931723,6,2.5962623061757424,0
3920,E01004019,5,2.753558957726068,5,3.9869025798825932,1
3921,E01004020,6,4.073599174500953,6,4.626913239945906,1
3922,E01004021,5,3.281308788579047,5,3.13650290884261,1
3923,E01004022,1,3.345380208175608,1,3.208009827677949,1
3924,E01004023,1,3.7210132744748923,1,3.869508428115956,1
3925,E01004024,1,7.445511415233677,1,4.960679836921998,1
3926,E01004027,1,3.0719334480555003,1,2.7838645525100656,1
3927,E01004028,1,4.102988383834307,1,4.304648983344181,1
3928,E01004029,1,4.096313485755696,1,3.6559209310695806,1
3929,E01004030,1,4.4008893277202725,1,4.634394376114099,1
3930,E01004031,4,2.8065831992656123,4,2.8229580409988424,1
3931,E01004032,1,3.9808741565012777,1,4.503761458181706,1
3932,E01004033,1,3.7180953620964594,1,2.9986305504414794,1
3933,E01004034,1,3.571963500580496,1,3.77834162708922,1
3934,E01004035,4,4.28909275566135,4,4.208333799694636,1
3935,E01004036,2,6.363915980371824,6,5.424032756472217,0
3936,E01004037,1,4.475328320077222,1,3.445412882255041,1
3937,E01004038,4,3.361024487299706,1,3.1158264268075193,0
3938,E01004039,1,3.758026952266907,1,3.914961789557144,1
3939,E01004040,4,4.865758289760703,1,4.839021933887463,0
3940,E01004041,1,5.215226749382993,1,5.531097232907858,1
3941,E01004042,1,3.909764259415863,1,2.684655832869494,1
3942,E01004043,1,3.645625551907213,1,3.66306802470279,1
3943,E01004044,1,3.4122151106798877,1,5.343123024771654,1
3944,E01004045,8,5.893159290026842,8,4.830298293011039,1
3945,E01004046,5,3.134407888242755,5,3.3976888523337814,1
3946,E01004047,8,3.0200135939575548,8,3.470749328021139,1
3947,E01004048,3,2.894272317357439,3,3.1024311703350755,1
3948,E01004049,8,4.181317994202346,8,4.950149779576036,1
3949,E01004050,8,3.8973454267667016,3,4.0226720764630395,0
3950,E01004051,3,3.4446616491783426,4,3.6999150813869788,0
3951,E01004052,5,3.359237516734976,5,3.014528487549255,1
3952,E01004053,8,1.6423217030819761,8,3.3187528287485413,1
3953,E01004054,1,3.8673676327697213,1,4.832867870300121,1
3954,E01004055,3,3.8603304043392526,3,3.755118900702358,1
3955,E01004056,1,2.15317102377443,1,2.5252791812467,1
3956,E01004057,1,2.9857100557569787,1,2.8392710676595336,1
3957,E01004058,1,5.764966864697417,1,5.524417377368857,1
3958,E01004059,4,3.0061649062598312,4,2.9863747911100478,1
3959,E01004060,6,2.5099849531931673,6,3.1428431136050516,1
3960,E01004061,5,2.132973805838113,5,1.6841535207369507,1
3961,E01004062,2,3.659609533571832,2,3.1509211351603197,1
3962,E01004063,5,2.6155759578553694,5,1.9838741096065868,1
3963,E01004064,6,2.9543770184331892,1,3.6215591023819527,0
3964,E01004065,5,2.020035676936098,5,1.8180881430414113,1
3965,E01004066,5,2.0068944058139713,5,0.0,1
3966,E01004067,2,3.296063842931553,2,3.270763723771887,1
3967,E01004068,1,3.38420302735192,1,3.6795174345437083,1
3968,E01004069,3,2.1681582779990394,3,2.231614893585759,1
3969,E01004070,3,2.4967373249113494,3,2.8280649029679052,1
3970,E01004071,5,4.755059254549908,5,4.2335176893454065,1
3971,E01004072,3,2.7301350632852337,3,2.1185863972192966,1
3972,E01004073,3,2.6107505778859803,5,2.41602573717826,0
3973,E01004074,3,2.5588463769472316,3,2.7193685439413646,1
3974,E01004075,3,2.5124723345508904,3,2.5506206299768657,1
3975,E01004076,4,1.4564080842517104,4,1.5687237128727411,1
3976,E01004077,3,2.3442485086085383,3,2.337302848188779,1
3977,E01004078,3,2.5237670444487845,3,2.7091908270542633,1
3978,E01004079,3,2.455643178721706,3,2.459889090884558,1
3979,E01004080,3,2.4692613288074465,3,2.238322692812539,1
3980,E01004081,3,2.3731282520864023,3,2.813263236914469,1
3981,E01004082,3,2.44668623943501,3,2.8478862885710927,1
3982,E01004083,3,3.3014069718006107,4,4.333023084358862,0
3983,E01004084,3,1.7841728991003918,3,1.8574143854110212,1
3984,E01004085,3,1.7921092486830494,3,2.1377832303580266,1
3985,E01004086,3,1.9921267660906101,3,1.9573383387495416,1
3986,E01004087,3,1.7521527381664759,3,2.0669223467141107,1
3987,E01004088,3,2.550736427445008,3,3.126866022989306,1
3988,E01004089,1,2.363073656598303,4,4.2248869925075665,0
3989,E01004090,3,2.9594155595757963,4,3.377314744494792,0
3990,E01004091,3,1.9508888160741789,3,1.860245613234497,1
3991,E01004092,4,1.9844174814558044,4,1.7920090910521829,1
3992,E01004093,3,2.3379475391660085,3,2.496095372780635,1
3993,E01004094,6,3.2423562793742633,6,3.020989579853071,1
3994,E01004095,3,2.1570397727639246,3,2.7205024965906133,1
3995,E01004096,3,3.6883402096736795,3,4.278400268921914,1
3996,E01004097,3,2.3716099633208745,3,2.2142923821152594,1
3997,E01004098,3,2.8796987614860314,3,2.8944147969850804,1
3998,E01004099,3,2.6621612773516548,3,2.6033863302551663,1
3999,E01004100,3,2.01851055825124,3,1.8754352675146284,1
4000,E01004101,3,2.179635344891235,3,2.2675851581079796,1
4001,E01004102,3,2.165157767385813,3,2.4506242781086494,1
4002,E01004103,3,2.9017155792358675,3,2.914268356736188,1
4003,E01004104,3,2.1464026799005147,3,2.6753461753581305,1
4004,E01004105,3,1.9063973328833128,3,1.903604108752242,1
4005,E01004106,3,1.5784572898743636,3,1.4373563348469371,1
4006,E01004107,3,2.3488423464512356,3,2.4629191942496638,1
4007,E01004108,7,1.3102865861127586,7,1.2310359154675246,1
4008,E01004109,3,1.7813282183529133,3,1.978485132554301,1
4009,E01004110,3,1.9400106025226813,3,1.933444895507203,1
4010,E01004111,3,2.321919633791713,3,2.3769908037017236,1
4011,E01004112,3,1.911254726906521,3,1.872782582666912,1
4012,E01004114,3,1.949069395212223,3,1.9598926067857996,1
4013,E01004115,3,2.580099261033643,3,2.4261124292842973,1
4014,E01004116,3,1.964447570229803,3,1.8582754333076859,1
4015,E01004117,3,2.356584411894014,3,2.3058174123368738,1
4016,E01004118,3,2.4134274381763663,3,2.306341770303557,1
4017,E01004119,3,2.3138080590036467,3,2.4136788129149265,1
4018,E01004120,3,2.1651011367308124,3,2.0879854659273063,1
4019,E01004121,3,2.5720320925788243,3,2.5478964165186735,1
4020,E01004122,3,2.725383906446568,3,2.6348638913707436,1
4021,E01004123,3,2.0326861421896116,3,1.2460568445749614,1
4022,E01004124,3,2.7038447570373787,3,2.701105792963905,1
4023,E01004125,3,2.6567259889512185,3,2.612335851352275,1
4024,E01004126,3,2.6743085226654792,3,2.3424806487994734,1
4025,E01004127,3,2.3040931050827944,3,2.576160637822488,1
4026,E01004128,3,2.7268075809892114,3,2.840138341688459,1
4027,E01004129,4,2.4525513978719795,4,2.30498146891487,1
4028,E01004130,3,1.8255381073839876,4,1.9549787695792926,0
4029,E01004131,3,2.2469008043635816,3,2.354413685893629,1
4030,E01004132,3,2.3962164303963975,3,2.4036004439407526,1
4031,E01004133,3,2.147559028416763,3,2.2908987945736863,1
4032,E01004134,3,2.252281428231685,3,2.314557924081778,1
4033,E01004135,3,2.124212341096897,3,2.2268518212831347,1
4034,E01004136,3,2.539948230316587,3,2.794593038698053,1
4035,E01004137,1,2.4895497240002578,6,2.3928867206150737,0
4036,E01004138,6,2.925686642050068,6,2.696087527422443,1
4037,E01004139,3,2.8735720361448363,3,2.776390442697647,1
4038,E01004140,8,4.056155977625656,8,3.7016385473608455,1
4039,E01004141,3,3.526485699069185,3,3.839850685473863,1
4040,E01004142,6,2.4988456802211876,6,2.5446325111645933,1
4041,E01004143,5,2.972053806191405,5,3.4972026568857433,1
4042,E01004144,3,2.0606856160534046,3,1.987815781216952,1
4043,E01004145,3,1.9268558482282583,3,1.9702841304684582,1
4044,E01004146,3,2.3716202246565308,3,2.6825475767445575,1
4045,E01004147,3,2.430420873039406,3,2.3379205573023016,1
4046,E01004148,3,2.489468102329008,3,3.15897922822617,1
4047,E01004149,3,2.1897596063177156,3,2.2561181515334097,1
4048,E01004150,3,3.3730313058508243,3,3.3112206367236006,1
4049,E01004151,3,3.0821454688833274,3,3.378150219135777,1
4050,E01004152,4,2.6792544438001022,3,2.991005742801648,0
4051,E01004153,4,3.1990634966523372,3,3.670544678468621,0
4052,E01004154,3,1.9578376531714283,3,2.206098867680046,1
4053,E01004155,3,3.007846618345837,3,3.643647475710322,1
4054,E01004156,3,3.0397747899862653,3,3.4009968629267777,1
4055,E01004157,3,1.8625835296481366,3,1.8685962184743614,1
4056,E01004158,3,2.4227221003558697,3,2.6278082326538073,1
4057,E01004159,3,2.7214353680630716,3,3.1276017105827556,1
4058,E01004160,3,2.7528831008146515,3,3.1401149532174233,1
4059,E01004161,3,2.5267513607568204,3,2.9882963530477573,1
4060,E01004162,3,3.363606595903887,3,3.869930200589102,1
4061,E01004163,3,2.1730876759270146,3,2.315210001252467,1
4062,E01004164,3,2.412784176162262,3,2.730872927179136,1
4063,E01004165,3,2.409579600381509,3,2.393407560362422,1
4064,E01004166,3,2.428473985803194,3,2.4899536574212466,1
4065,E01004167,3,2.940690388227163,3,3.331395715717839,1
4066,E01004168,3,2.491614877534878,3,2.7047713574025276,1
4067,E01004169,3,3.435330949656771,3,4.1503560015957115,1
4068,E01004170,3,2.4503272482403022,3,2.6847766474962755,1
4069,E01004171,3,2.3973124964988415,3,2.4360190514490276,1
4070,E01004172,3,3.235459834569023,3,4.473389663548872,1
4071,E01004173,3,2.9061184086076755,3,2.4885141842190883,1
4072,E01004174,3,2.831323680851343,3,3.0093002998477765,1
4073,E01004175,3,2.574892104125633,3,1.5242870396481936,1
4074,E01004176,3,3.114870798808025,3,3.123641941006476,1
4075,E01004177,3,2.912873117540732,3,3.2781288034167657,1
4076,E01004178,3,2.9235851644685207,3,2.8395547587804084,1
4077,E01004179,3,1.879667795842008,3,2.2217681009347183,1
4078,E01004180,3,1.9476919032536948,3,2.258425010861552,1
4079,E01004181,3,2.7962309830221863,4,3.3313795765357828,0
4080,E01004182,3,3.731988299088859,6,3.7609054055244213,0
4081,E01004183,3,2.4443051254899704,3,2.0054537366898346,1
4082,E01004184,3,2.382033235333781,3,2.0446141040375747,1
4083,E01004185,3,2.66181851065201,3,2.975240771343099,1
4084,E01004186,6,3.2404908867578217,6,3.1569139490676936,1
4085,E01004187,3,2.646086665214191,3,2.946886586800397,1
4086,E01004188,3,3.102176871033793,3,3.118437621741381,1
4087,E01004189,3,2.432055248677528,3,2.4671404941294766,1
4088,E01004190,3,2.4124212470547994,3,2.367692343890684,1
4089,E01004191,3,2.1816126687833166,3,2.2947189674929835,1
4090,E01004192,3,2.6288629469491895,3,2.238837402223781,1
4091,E01004193,3,2.4040507285104518,3,2.119183339424475,1
4092,E01004194,3,2.7557411985888662,3,2.775491113334243,1
4093,E01004195,3,2.3548553334209306,3,2.1384442311396867,1
4094,E01004196,3,2.4671441475140026,3,2.401166903354476,1
4095,E01004197,1,3.1763596640333405,1,2.771746114061331,1
4096,E01004198,1,5.44178972244636,1,5.784469458736214,1
4097,E01004199,1,5.512351532878721,1,7.390201578108635,1
4098,E01004200,1,5.336081515496039,1,4.0265791104313005,1
4099,E01004201,8,0.0,1,0.0,0
4100,E01004202,1,2.9766506628056555,1,3.7745655710293335,1
4101,E01004203,1,4.35991233379755,6,4.0306675152564635,0
4102,E01004204,1,5.052777674777074,1,4.467740474654956,1
4103,E01004205,1,4.769140770514044,1,4.853322524133368,1
4104,E01004206,8,6.496314256170999,8,5.592421382589026,1
4105,E01004207,6,3.7183511172483255,1,5.393796285964608,0
4106,E01004208,6,2.9667955819020277,6,3.7631939565705803,1
4107,E01004209,1,4.80271946981969,1,5.137781453222741,1
4108,E01004211,1,3.5843242710222034,1,2.12238307261879,1
4109,E01004212,1,4.894330966472844,1,3.1462942223660337,1
4110,E01004214,4,7.2259190538532545,1,7.489047884893127,0
4111,E01004215,1,3.4844528660349328,1,4.037637297344028,1
4112,E01004216,1,5.94433237658301,1,6.96221028199846,1
