,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,OA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
18125,0,0,0,0,0,2,0,0,2,5,0,E00018953,0,0,0,0,1,2,0,0,1,3,1,0.0,0.0,0.0,1.0,-1.0,-2.0,0.0,1.0,0.0,0.0,0.0
18126,0,1,0,1,0,3,0,1,1,2,2,E00018954,0,1,1,1,0,3,0,0,1,2,2,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18127,0,0,0,0,0,4,0,1,1,2,1,E00018955,0,0,0,1,0,2,0,1,1,2,1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18128,0,0,1,0,1,6,1,1,1,1,0,E00018956,0,0,1,0,0,5,1,1,1,1,2,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
18129,1,1,1,1,1,3,1,1,2,2,1,E00018957,2,0,0,1,0,2,1,1,1,2,3,-1.0,0.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0
18130,1,2,1,1,1,3,1,1,0,1,1,E00018958,1,1,1,1,1,3,1,0,1,0,2,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0
18131,0,0,0,0,1,4,0,0,0,2,0,E00018959,0,0,0,0,0,3,0,0,0,4,1,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0
18132,0,0,0,0,1,3,0,0,0,8,0,E00018960,0,0,0,0,0,3,0,0,0,7,2,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
18133,0,0,0,0,0,2,0,0,0,9,0,E00018961,0,0,0,0,1,3,0,0,0,7,1,1.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0
18134,0,1,2,1,1,4,3,1,1,0,1,E00018962,0,0,3,1,1,2,1,1,1,0,2,-2.0,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
18135,0,0,1,0,2,6,1,2,1,0,1,E00018963,0,1,1,0,2,5,1,2,1,1,1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18136,0,1,0,0,2,3,1,1,1,3,1,E00018964,0,0,0,1,1,2,1,2,2,3,2,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
18137,1,1,1,1,1,2,1,1,1,3,2,E00018965,1,1,0,1,1,1,0,1,1,3,3,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
18138,0,1,2,1,1,2,0,1,2,2,1,E00018966,0,1,1,1,1,2,1,1,1,2,2,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
18139,0,1,1,1,2,3,1,1,2,2,2,E00018967,0,0,1,1,1,2,0,1,2,1,3,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
18140,1,1,2,0,2,3,1,2,1,0,2,E00018968,1,1,1,0,3,3,1,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
18141,0,1,1,0,1,1,5,2,1,1,2,E00018969,0,1,2,0,1,1,4,3,1,0,1,0.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
18142,0,1,1,1,1,3,0,1,2,3,1,E00018970,0,1,1,1,1,2,1,1,2,3,1,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18143,0,1,2,0,2,3,1,3,1,0,0,E00018971,0,2,1,0,3,2,0,2,2,0,1,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0
18144,0,2,2,0,2,2,0,3,1,0,1,E00018972,1,1,3,0,2,1,0,2,1,0,3,-1.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
18145,0,1,1,1,0,3,1,1,2,2,3,E00018973,0,0,1,1,1,3,1,0,0,1,6,0.0,0.0,-1.0,3.0,-2.0,-1.0,0.0,1.0,0.0,-1.0,0.0
18146,0,0,0,0,0,2,1,2,0,2,0,E00018974,0,1,1,0,0,2,1,1,0,2,1,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18147,3,1,1,1,0,1,2,1,1,0,1,E00018975,4,1,1,1,0,0,0,2,0,0,2,-1.0,-2.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
18148,0,0,0,0,3,5,0,2,2,1,1,E00018976,0,0,1,1,1,6,0,2,1,1,1,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-2.0,1.0,0.0,0.0
18149,0,0,0,0,1,7,0,1,0,0,1,E00018977,0,0,0,0,1,7,0,2,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18150,0,0,0,0,2,6,0,2,1,0,1,E00018978,0,0,0,0,0,4,0,2,0,0,1,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0
18151,0,0,0,0,2,7,0,1,0,0,1,E00018979,0,0,0,0,1,7,0,1,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
18152,0,1,2,0,2,1,3,2,2,1,1,E00018980,0,1,1,0,1,2,2,2,2,0,2,1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
18153,0,0,1,0,2,4,1,5,1,0,1,E00018981,0,0,1,0,2,4,0,3,1,1,1,0.0,-1.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18154,0,1,2,0,1,3,1,4,1,0,1,E00018982,0,0,1,0,3,4,0,2,1,1,1,1.0,-1.0,-2.0,0.0,0.0,1.0,-1.0,2.0,0.0,-1.0,0.0
18155,0,1,3,1,1,1,4,3,1,0,1,E00018983,0,0,3,1,0,0,3,2,1,0,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
18156,0,2,1,0,2,3,1,2,2,0,1,E00018984,0,2,2,0,2,1,1,2,2,1,2,-2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18157,0,1,1,1,2,4,2,1,2,0,1,E00018985,0,1,0,2,2,3,1,1,2,0,2,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
18158,0,6,1,2,0,1,1,1,1,0,1,E00018986,0,5,3,1,0,1,0,1,0,0,1,0.0,-1.0,0.0,0.0,-1.0,0.0,2.0,0.0,-1.0,-1.0,0.0
18159,0,3,1,2,1,0,3,1,3,0,1,E00018987,0,3,1,2,0,1,2,1,2,0,2,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
18160,1,2,2,0,1,2,1,2,2,0,1,E00018988,1,1,3,1,1,0,1,3,1,0,2,-2.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0
18161,0,2,2,2,1,1,4,1,1,0,1,E00018989,0,2,2,1,1,1,3,3,1,0,1,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
18162,0,3,3,1,0,0,2,1,1,0,1,E00018990,0,3,2,2,0,0,2,1,0,0,2,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0
18163,0,2,3,0,1,1,2,2,1,1,1,E00018991,0,1,2,0,1,0,2,3,0,0,3,-1.0,0.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0
18164,0,2,1,0,0,2,2,0,1,1,3,E00018992,0,1,1,1,0,2,2,1,1,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
18165,0,1,2,0,0,2,0,1,1,1,2,E00018993,0,2,1,0,1,1,0,1,1,1,3,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
18166,0,2,2,0,1,1,4,2,1,0,1,E00018994,1,2,2,1,1,1,4,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18167,1,1,0,1,1,1,1,0,1,1,2,E00018995,0,0,0,2,0,3,0,0,0,0,0,2.0,-1.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0
18168,0,1,1,1,1,2,3,2,1,1,1,E00018996,0,1,1,0,1,2,3,3,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
18169,0,4,1,0,1,2,0,1,1,0,1,E00018997,0,2,3,0,1,1,1,1,0,0,3,-1.0,1.0,0.0,2.0,-1.0,0.0,2.0,0.0,0.0,-2.0,0.0
18170,2,1,2,1,1,1,2,1,1,0,2,E00018998,2,1,1,1,1,0,2,1,1,1,2,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
18171,1,1,3,1,1,0,4,1,2,0,0,E00018999,1,0,2,1,1,0,4,2,0,0,2,0.0,0.0,1.0,2.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,0.0
18172,1,1,2,1,1,1,1,2,1,1,2,E00019000,1,1,1,1,1,1,2,2,1,1,3,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
18173,0,1,1,1,0,1,0,1,1,1,3,E00019001,0,1,1,0,1,2,0,1,1,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
18174,0,1,1,0,0,0,0,0,1,6,2,E00019002,0,0,0,0,1,0,0,0,1,5,2,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0
18175,0,1,0,1,1,1,1,1,1,4,1,E00019003,0,0,1,1,0,0,1,1,3,2,1,-1.0,0.0,0.0,0.0,2.0,-2.0,1.0,-1.0,0.0,-1.0,0.0
18176,1,0,1,1,1,3,1,0,1,4,1,E00019004,2,1,0,1,1,3,0,0,1,3,2,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0
18177,0,1,0,0,1,4,0,0,0,2,0,E00019005,1,1,0,0,1,3,0,1,1,3,1,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
18178,1,1,1,1,1,2,0,1,2,2,1,E00019006,0,1,1,2,1,3,0,1,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
18179,4,1,2,1,0,2,0,1,0,0,1,E00019007,4,1,1,1,0,2,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
18180,1,1,1,1,1,2,1,1,1,2,2,E00019008,0,1,1,1,1,2,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
18181,1,1,1,1,1,4,2,0,1,2,1,E00019009,1,0,1,1,0,3,1,1,1,1,3,-1.0,-1.0,1.0,2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
18182,0,0,0,1,1,3,0,0,2,3,1,E00019010,0,0,0,1,0,2,0,1,2,2,2,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
18183,0,0,1,1,1,3,0,1,1,3,1,E00019011,0,1,0,1,0,4,0,1,1,3,2,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0
18184,1,2,1,1,1,4,2,1,0,2,0,E00019012,0,2,0,0,0,5,1,0,1,3,1,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0
18185,1,1,1,1,1,5,0,0,1,2,1,E00019013,1,1,0,1,0,3,0,1,1,2,2,-2.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
18186,0,0,0,0,0,4,1,1,2,3,1,E00019014,0,0,0,0,1,3,1,0,1,3,1,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
18187,0,0,0,0,1,3,1,0,0,6,1,E00019015,0,0,0,0,0,3,0,1,0,4,2,0.0,-1.0,1.0,1.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0
18188,2,1,0,0,0,1,2,1,2,2,1,E00019016,1,1,0,1,1,2,0,1,1,2,2,1.0,-2.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0
18189,0,1,0,0,0,4,0,0,0,2,0,E00019017,0,0,0,0,0,3,0,0,0,3,1,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
18190,0,0,0,0,0,5,0,0,0,2,0,E00019018,0,0,1,2,0,3,0,0,1,3,0,-2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
18191,0,1,0,0,1,1,7,1,1,2,1,E00019019,1,1,0,0,1,1,5,1,1,1,2,0.0,-2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
18192,0,0,1,0,0,2,1,1,1,3,2,E00019020,0,0,1,0,1,2,0,1,1,3,1,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18193,2,1,0,1,1,4,0,2,1,1,1,E00019022,2,1,1,1,1,3,0,1,1,1,1,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18194,0,0,0,0,1,5,0,0,0,3,1,E00019023,0,0,0,0,0,5,0,1,0,3,0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
18195,0,1,0,0,1,2,2,1,1,3,1,E00019024,0,1,1,0,1,2,1,1,1,3,2,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18196,3,1,1,1,1,1,1,1,1,1,1,E00019025,3,1,1,2,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18197,0,0,0,0,1,4,0,1,2,1,1,E00019026,0,0,0,0,1,4,0,1,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18198,0,0,1,0,1,3,2,1,1,2,1,E00019027,0,0,1,0,0,4,1,0,1,1,2,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
18199,0,0,1,0,0,5,0,1,2,1,2,E00019028,0,0,0,0,1,4,0,1,2,2,2,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0
18200,0,0,0,0,1,5,0,0,1,1,0,E00019029,0,0,0,0,0,5,0,1,0,0,1,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
18201,0,0,1,0,1,2,1,1,1,3,1,E00019030,0,0,1,0,1,3,1,1,1,2,1,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
18202,0,0,1,1,1,1,0,1,0,4,2,E00019031,0,0,0,1,0,1,0,1,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
18203,0,0,0,0,1,5,0,1,1,2,1,E00019032,0,0,0,0,1,4,0,1,1,3,2,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18204,0,0,1,1,1,2,0,0,2,3,2,E00019033,0,0,0,1,1,4,0,0,1,2,3,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
18205,0,0,0,1,0,2,0,0,1,4,3,E00019034,0,0,0,0,1,2,0,1,1,4,1,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
18206,0,0,1,1,1,3,1,0,2,2,1,E00019035,0,1,1,1,1,3,0,1,2,2,1,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18207,0,0,0,0,1,3,0,0,1,3,1,E00019036,0,0,0,0,1,3,0,0,0,4,2,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
18208,0,0,0,0,1,3,1,0,2,3,1,E00019037,0,0,0,0,0,3,0,0,2,2,1,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
18209,0,1,1,1,1,3,0,1,1,1,0,E00019038,0,0,0,1,0,2,0,0,2,1,3,-1.0,0.0,-1.0,3.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
18210,0,0,0,1,0,4,1,0,1,5,1,E00019039,0,0,0,1,1,4,0,1,1,3,0,0.0,-1.0,1.0,-1.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0
18211,0,0,0,0,1,6,0,2,2,0,2,E00019040,0,0,0,0,3,3,0,2,1,0,2,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0
18212,0,1,0,1,3,4,1,1,2,0,1,E00019041,0,0,1,0,2,4,0,1,2,0,2,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0
18213,0,1,1,0,2,4,0,2,2,1,1,E00019042,1,0,1,0,2,3,0,1,1,1,3,-1.0,0.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0
18214,0,0,1,0,2,3,2,2,1,0,1,E00019043,0,1,1,0,2,3,3,2,1,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18215,0,1,1,0,1,2,5,1,0,1,1,E00019044,0,1,1,0,1,2,5,1,1,1,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18216,0,2,0,1,2,2,1,1,2,0,0,E00019045,0,2,3,2,0,1,1,2,2,0,1,-1.0,0.0,1.0,1.0,0.0,0.0,3.0,-2.0,1.0,0.0,0.0
18217,0,1,1,0,1,2,4,1,1,2,1,E00019046,0,0,1,0,1,2,4,1,1,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
18218,0,1,1,1,1,1,4,1,2,0,2,E00019047,0,1,2,1,1,0,4,1,2,0,2,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18219,0,1,2,1,0,1,4,1,1,1,1,E00019048,0,0,2,1,1,1,3,1,1,0,2,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0
18220,0,0,1,1,1,1,3,1,1,3,1,E00019049,0,0,1,0,1,1,3,1,1,2,2,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
18221,0,0,1,1,1,1,0,0,1,5,2,E00019050,0,1,0,1,0,2,0,1,2,4,3,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
18222,1,1,1,0,1,1,5,2,1,1,1,E00019051,0,1,1,1,1,1,5,1,1,1,2,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
18223,0,0,1,0,1,3,3,1,1,1,1,E00019052,0,0,1,0,2,3,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18224,0,1,0,1,1,1,2,2,3,0,2,E00019053,0,0,2,1,2,2,0,1,1,0,4,1.0,-2.0,-1.0,2.0,-2.0,0.0,2.0,1.0,0.0,-1.0,0.0
18225,0,1,1,0,1,1,1,1,2,3,1,E00019054,0,1,1,0,1,2,2,1,2,2,2,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
18226,0,0,1,0,1,2,1,0,1,6,2,E00019055,0,0,1,0,1,2,0,0,1,7,2,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18227,0,0,1,0,1,2,6,1,1,1,1,E00019056,0,0,1,0,1,1,6,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18228,0,4,1,0,1,1,2,0,2,0,1,E00019057,0,3,2,1,1,0,1,0,1,0,3,-1.0,-1.0,0.0,2.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0
18229,0,0,0,0,1,1,1,1,1,5,1,E00019058,0,0,0,0,1,1,0,0,0,6,3,0.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
18230,0,1,1,1,2,2,1,1,1,4,2,E00019059,0,0,1,1,2,2,1,1,2,3,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0
18231,0,3,1,1,1,1,2,1,1,1,1,E00019060,0,1,2,1,1,1,2,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0
18232,1,1,1,1,1,1,3,1,1,2,2,E00019061,1,1,0,1,1,1,3,2,1,2,1,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
18233,0,1,0,1,1,5,1,2,2,0,1,E00019062,0,1,1,1,1,4,1,2,2,0,2,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18234,0,0,1,0,1,2,7,1,1,1,1,E00019063,0,0,1,0,1,2,5,1,1,0,3,0.0,-2.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
18235,0,1,1,0,1,3,2,2,2,1,1,E00019064,0,1,1,0,1,2,2,2,1,1,2,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
18236,0,1,1,1,1,2,5,2,1,1,1,E00019065,0,1,1,1,1,1,4,2,1,1,2,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18237,1,0,1,0,2,3,1,1,0,3,2,E00019066,0,0,1,0,2,4,1,0,0,2,2,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
18238,0,1,1,1,1,3,3,2,1,0,0,E00019067,0,1,1,1,1,2,1,2,2,0,2,-1.0,-2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18239,0,0,1,1,1,2,1,1,2,2,2,E00019068,0,1,1,1,2,2,1,2,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18240,0,2,1,1,1,1,1,0,2,0,1,E00019069,0,1,2,2,1,0,0,1,2,0,1,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0
18241,0,0,1,0,0,0,1,1,2,3,2,E00019070,1,0,0,1,1,1,1,1,1,3,2,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,1.0
18242,0,0,1,0,2,6,1,1,1,0,1,E00019071,0,0,1,0,3,4,1,1,1,0,2,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18243,0,1,1,0,2,4,1,2,3,1,1,E00019072,0,1,2,1,2,2,1,1,1,1,2,-2.0,0.0,-1.0,1.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0
18244,0,1,2,0,1,1,5,1,1,0,1,E00019073,0,1,3,1,0,0,3,2,2,0,1,-1.0,-2.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0
18245,1,1,1,0,1,2,2,2,1,1,1,E00019074,1,1,1,0,2,2,2,2,1,0,2,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
18246,0,1,1,0,2,3,1,1,1,1,1,E00019075,1,1,2,0,2,3,1,1,2,1,2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
18247,0,1,1,1,1,1,6,1,1,1,1,E00019076,0,1,1,0,1,2,4,1,1,1,2,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
18248,0,0,1,0,2,4,1,3,1,0,1,E00019077,0,1,1,1,3,2,1,3,1,0,1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
18249,1,0,2,1,1,1,0,2,2,1,2,E00019078,1,1,2,1,0,1,1,1,1,1,2,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0
18250,0,0,1,1,2,0,0,0,1,2,3,E00019079,0,0,0,1,2,0,0,1,2,3,2,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0
18251,0,0,1,1,4,2,0,2,1,0,1,E00019080,0,1,2,1,3,3,0,2,1,0,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
18252,0,0,4,1,1,1,1,1,0,1,2,E00019081,0,0,3,0,1,0,0,0,0,3,4,-1.0,-1.0,-1.0,2.0,0.0,2.0,-1.0,0.0,-1.0,0.0,0.0
18253,0,0,2,0,1,6,0,1,1,0,1,E00019082,0,1,2,0,3,2,0,1,2,0,2,-4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
18254,0,1,2,1,1,1,1,1,1,1,2,E00019083,0,1,1,1,1,1,1,2,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
18255,0,0,2,0,2,4,1,2,2,0,1,E00019085,0,1,1,0,3,2,2,2,1,0,2,-2.0,1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0
18256,1,1,1,0,2,1,4,2,1,0,0,E00019086,0,1,1,0,1,1,4,3,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0
18257,1,0,3,0,1,1,1,2,1,1,1,E00019087,0,1,2,1,1,1,1,2,2,1,1,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0
18258,0,0,2,0,3,4,1,2,2,1,1,E00019088,1,1,1,0,2,2,1,2,1,0,3,-2.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0
18259,0,2,1,1,3,1,2,2,1,0,1,E00019089,0,2,1,1,2,1,2,1,2,1,1,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0
18260,0,0,1,0,3,3,1,4,1,0,0,E00019090,0,1,1,1,3,2,1,3,1,0,1,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
18261,0,3,1,1,2,1,2,2,0,0,2,E00019091,0,3,1,0,2,1,2,1,1,0,1,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
