OA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles
E00019620,0,1,1,1,1,0,0,0,1,1,0
E00019621,0,1,0,1,1,0,1,0,1,1,1
E00019622,0,1,1,1,1,1,1,0,1,0,1
E00019623,0,0,0,1,1,1,0,0,1,1,1
E00019624,0,0,0,0,0,0,1,0,0,0,0
E00019625,0,0,1,1,1,0,1,0,1,1,1
E00019626,0,1,0,1,1,1,0,0,1,1,1
E00019627,0,0,0,0,1,0,1,1,1,0,1
E00019628,0,1,1,1,1,1,1,1,1,1,1
E00019629,0,0,1,0,1,1,0,0,0,1,0
E00019630,1,1,1,0,1,1,0,1,1,1,1
E00019631,1,0,0,0,0,1,1,1,0,0,0
E00019632,1,1,1,1,1,1,1,0,1,1,1
E00019633,0,0,0,0,1,1,1,0,1,0,0
E00019634,0,0,1,0,1,1,0,0,1,1,1
E00019635,0,0,0,0,1,1,0,0,1,0,1
E00019636,0,1,1,1,1,0,1,0,1,1,0
E00019637,0,0,1,0,1,1,1,1,1,0,1
E00019638,0,1,1,1,1,1,0,0,1,0,1
E00019639,0,0,0,0,1,1,1,1,0,0,0
E00019640,0,1,0,0,1,1,0,1,0,0,1
E00019641,1,0,0,0,1,1,1,1,0,0,0
E00019642,0,0,0,0,1,1,1,1,0,0,0
E00019643,1,1,1,1,1,0,1,1,1,1,1
E00019644,0,0,0,0,0,0,1,0,0,0,0
E00019645,0,1,0,0,1,1,1,1,0,0,1
E00019646,0,0,0,0,1,1,1,1,1,0,0
E00019647,1,1,0,0,0,1,1,1,1,0,1
E00019648,1,1,1,1,0,1,1,1,1,1,1
E00019649,0,1,0,1,1,1,1,0,1,1,1
E00019650,0,0,0,0,1,1,0,1,1,0,1
E00019651,0,0,1,0,1,1,1,1,1,0,0
E00019652,1,0,1,0,1,1,0,1,1,1,1
E00019653,0,0,0,0,1,1,0,1,0,0,0
E00019654,1,1,0,1,1,0,0,0,0,1,0
E00019655,0,0,0,0,1,1,0,0,0,0,0
E00019656,1,1,0,0,1,1,0,1,1,0,1
E00019657,1,0,0,0,0,1,0,1,0,0,0
E00019658,0,0,0,0,0,1,1,1,1,0,0
E00019659,1,0,0,0,1,1,1,0,1,1,1
E00019660,0,0,0,0,1,1,0,1,1,0,0
E00019661,1,1,0,0,1,1,1,1,1,0,0
E00019662,0,0,1,0,0,0,1,1,0,0,0
E00019663,0,0,0,0,1,1,0,1,0,0,0
E00019664,0,1,0,1,1,1,0,0,1,0,1
E00019665,0,0,0,0,1,1,0,1,0,0,1
E00019666,0,0,0,0,0,0,1,0,1,0,1
E00019667,0,0,0,0,1,1,1,0,0,0,0
E00019668,0,0,0,0,1,1,0,0,1,0,0
E00019669,1,0,0,1,0,0,0,0,0,0,0
E00019670,0,0,0,0,1,1,0,1,0,0,0
E00019671,0,0,0,0,1,1,1,1,1,0,0
E00019672,0,1,1,1,1,1,1,1,1,0,1
E00019673,0,0,0,0,0,1,0,0,0,0,0
E00019674,0,0,1,0,1,1,1,1,1,0,0
E00019675,0,0,0,0,1,1,1,0,0,0,0
E00019676,0,0,0,0,1,1,0,0,1,0,1
E00019677,1,0,1,0,1,1,0,1,1,0,1
E00019678,0,0,1,0,1,1,0,1,0,1,1
E00019679,0,0,0,0,1,1,0,0,0,0,0
E00019680,0,0,0,0,0,1,0,1,0,0,0
E00019681,0,0,1,0,1,1,1,1,1,0,0
E00019682,1,0,1,0,1,1,0,1,0,0,1
E00019683,0,1,0,0,1,1,1,1,1,1,1
E00019684,1,0,0,0,1,1,0,1,0,0,0
E00019685,1,1,1,1,0,0,1,1,1,1,0
E00019686,0,0,0,1,0,0,0,0,0,1,0
E00019687,1,1,0,1,1,0,1,0,1,1,1
E00019688,1,1,1,1,1,1,1,1,1,1,1
E00019689,0,1,1,1,0,0,0,0,1,1,0
E00019690,1,0,1,1,0,0,0,0,1,1,1
E00019691,1,1,0,1,0,1,1,0,0,1,0
E00019692,0,0,0,1,1,0,1,0,0,1,1
E00019694,1,1,0,1,0,0,0,0,0,1,1
E00019695,0,1,1,1,0,0,0,0,0,0,0
E00019696,0,1,1,1,0,0,0,0,0,1,1
E00019697,1,1,1,1,0,0,1,0,0,1,1
E00019698,0,1,1,1,1,0,0,0,1,1,1
E00019699,1,0,0,1,0,1,0,0,1,1,1
E00019700,0,1,0,0,0,0,0,0,0,1,0
E00019701,1,1,0,1,0,0,0,0,1,1,1
E00019702,0,1,1,1,0,0,1,0,0,1,1
E00019703,0,1,1,1,0,0,1,0,0,1,1
E00019704,1,1,1,1,1,1,1,1,1,1,1
E00019705,0,0,1,1,0,0,1,0,0,1,0
E00019706,1,1,0,1,0,0,0,0,1,1,0
E00019707,1,1,1,1,0,0,0,0,1,1,1
E00019709,1,1,1,1,1,0,0,0,1,1,1
E00019710,1,1,1,1,0,0,1,1,0,1,1
E00019711,1,1,1,1,1,0,1,0,1,1,1
E00019712,1,1,0,1,0,0,1,0,1,1,1
E00019713,1,0,1,1,0,0,1,1,1,1,1
E00019716,0,1,1,1,0,0,1,1,1,1,1
E00019717,1,1,1,1,1,0,1,1,0,0,0
E00019718,1,1,1,1,1,1,1,1,1,1,1
E00019719,0,1,1,1,0,0,1,1,1,1,1
E00019720,0,1,1,1,1,0,0,1,0,1,0
E00019721,1,1,1,0,0,0,1,0,0,1,1
E00019722,1,1,1,1,0,0,0,0,0,1,1
E00019723,1,0,1,1,0,0,1,1,0,0,0
E00019724,1,1,1,1,0,0,1,0,0,1,1
E00019725,1,1,1,1,0,0,0,0,0,1,0
E00019726,1,1,1,1,1,0,1,0,1,1,1
E00019727,1,1,1,1,0,0,1,1,0,0,0
E00019728,1,0,1,1,0,0,1,1,1,1,1
E00019730,1,1,0,1,0,1,1,1,1,1,1
E00019731,1,1,1,1,0,0,1,1,1,0,1
E00019732,0,1,1,1,0,0,1,1,1,0,1
E00019733,1,1,1,1,0,0,0,1,1,1,1
E00019734,0,1,1,1,0,0,0,0,0,0,1
E00019735,1,1,1,1,1,1,1,1,1,1,1
E00019736,1,1,1,1,1,0,1,0,1,0,1
E00019737,0,1,1,1,1,0,0,0,1,0,1
E00019738,1,1,0,1,0,0,1,0,0,0,0
E00019739,1,1,0,1,0,0,1,1,1,1,1
E00019740,0,1,1,1,1,0,0,1,0,1,1
E00019741,1,0,1,1,0,0,0,0,0,1,0
E00019742,1,1,1,1,1,1,1,1,1,1,1
E00019743,0,0,0,1,0,0,0,0,0,1,0
E00019744,1,1,0,1,0,0,0,0,0,1,0
E00019745,1,0,0,1,0,0,0,0,1,0,0
E00019746,1,1,1,1,1,1,1,1,1,1,1
E00019747,1,1,1,1,0,0,1,0,1,1,1
E00019748,1,1,1,1,0,0,1,0,0,0,0
E00019749,0,1,1,1,0,0,0,1,0,0,1
E00019750,1,1,1,1,0,0,0,0,1,0,1
E00019751,0,1,1,1,0,0,0,0,1,0,1
E00019752,0,1,1,1,1,0,1,0,0,1,1
E00019753,1,1,1,1,1,1,1,1,1,1,1
E00019754,1,1,1,1,0,0,0,0,1,0,1
E00019755,0,0,1,1,0,0,0,0,1,1,1
E00019756,1,1,1,1,0,0,0,1,0,0,1
E00019757,0,1,1,1,0,0,0,0,1,0,1
E00019758,1,1,0,1,0,0,1,1,0,1,1
E00019759,1,0,1,1,0,0,1,0,0,0,1
E00019760,1,1,1,1,1,0,1,0,0,1,1
E00019761,0,1,1,1,0,0,1,1,1,0,1
E00019762,1,1,0,1,0,0,0,0,0,1,1
E00019763,1,0,1,1,0,0,0,0,1,1,1
E00019764,1,0,1,1,0,0,0,0,0,0,1
E00019765,1,1,1,1,1,1,1,1,1,1,1
E00019766,0,0,1,1,0,0,1,0,0,1,0
E00019767,1,1,1,1,1,1,1,0,0,1,1
E00019768,1,0,1,1,0,0,1,0,0,1,0
E00019769,1,1,1,1,1,1,1,1,1,1,0
E00019770,1,1,1,1,1,1,1,1,1,1,1
E00019772,1,1,0,1,0,0,1,0,1,1,0
E00019773,1,0,1,1,0,0,0,0,0,0,0
E00019774,1,0,1,1,0,0,0,0,0,0,0
E00019777,1,0,0,1,0,0,0,0,0,0,0
E00019778,1,1,1,1,1,0,1,0,0,1,1
E00019779,1,0,0,1,0,0,0,0,0,0,0
E00019780,1,0,1,1,0,0,0,0,0,0,0
E00019781,1,0,0,1,0,0,0,0,0,0,0
E00019782,1,0,0,1,0,0,0,1,1,1,1
E00019783,1,0,0,1,0,0,0,0,0,0,0
E00019784,1,0,0,1,0,0,0,0,0,0,0
E00019785,1,1,1,1,0,0,1,0,0,1,0
E00019787,1,1,1,1,1,0,0,0,0,1,0
E00019788,1,1,1,1,0,0,1,0,0,0,0
E00019789,1,1,1,1,0,0,1,0,0,1,1
E00019790,1,1,1,1,0,0,0,0,0,0,0
E00019791,1,1,1,1,0,0,1,0,0,1,1
E00019793,1,1,1,1,0,0,0,0,0,0,0
E00019794,1,1,1,1,0,0,1,0,1,1,1
E00019796,1,1,1,1,0,0,0,0,0,0,1
E00019797,1,0,1,1,0,0,1,1,1,1,1
E00019800,1,1,0,1,0,0,0,0,0,0,0
E00019801,1,0,1,1,0,0,0,0,0,0,0
E00019802,1,1,1,1,1,1,1,1,1,1,0
E00019803,1,1,0,1,0,0,0,0,0,0,0
E00019804,1,1,1,1,1,0,1,0,1,1,1
E00019805,1,1,1,1,0,0,0,0,0,1,0
E00019806,1,1,1,1,1,0,0,1,0,1,1
E00019807,1,1,1,1,0,0,1,1,1,1,1
E00019808,1,0,1,1,0,0,0,0,0,0,1
E00019810,1,1,1,1,0,0,0,0,0,0,0
E00019811,1,1,1,1,0,0,1,0,0,0,1
E00019812,1,0,1,1,0,1,0,0,0,1,1
E00019813,1,1,1,1,0,0,1,0,0,0,0
E00019814,1,1,1,1,1,0,1,0,0,1,1
E00019815,0,1,0,1,1,0,0,0,1,0,1
E00019817,1,1,1,1,1,0,1,0,0,1,0
E00019818,1,1,1,1,0,0,0,0,0,1,1
E00019819,1,0,1,1,0,0,1,1,0,0,1
E00019820,1,1,1,1,0,0,1,1,0,1,1
E00019822,1,0,0,1,0,0,0,0,1,0,0
E00019823,1,1,1,1,0,0,1,0,0,0,0
E00019824,1,1,1,1,1,1,1,1,1,1,1
E00019825,1,1,1,1,0,0,0,0,0,0,1
E00019826,0,1,1,1,0,0,0,0,0,0,1
E00019827,0,1,1,1,0,0,0,0,1,0,0
E00019829,1,1,1,1,1,1,1,1,1,1,1
E00019830,1,1,1,1,1,1,0,0,1,0,1
E00019831,1,1,1,1,1,1,1,1,1,1,1
E00019838,1,1,1,1,0,0,0,1,0,0,1
E00019839,1,1,0,1,0,0,0,0,0,0,0
E00019841,1,1,0,1,0,1,1,0,1,1,1
E00019842,1,1,1,1,0,0,0,1,0,0,0
E00019843,1,1,1,1,0,0,0,0,0,1,0
E00019844,1,1,1,1,0,1,0,0,1,0,0
E00019845,1,1,1,1,1,0,1,0,0,1,1
E00019847,1,1,1,1,0,0,0,0,0,1,0
E00019848,1,1,1,1,0,0,1,0,1,1,1
E00019849,0,1,1,0,1,1,0,0,0,1,1
E00019850,1,1,1,0,1,1,0,0,0,1,1
E00019851,0,0,1,0,1,0,1,1,1,1,1
E00019852,0,1,1,0,1,0,1,1,1,0,1
E00019853,0,0,1,0,1,0,1,1,1,0,1
E00019854,0,0,1,0,0,0,1,1,0,0,0
E00019855,0,1,1,1,0,0,1,1,0,0,1
E00019856,0,0,1,0,1,0,1,1,0,0,0
E00019857,0,0,1,0,1,0,1,1,1,0,0
E00019858,0,0,1,1,0,0,1,1,1,0,0
E00019859,0,0,1,0,0,0,1,0,0,0,0
E00019860,0,0,1,0,0,0,1,1,0,0,1
E00019861,1,0,1,1,1,0,1,1,1,0,1
E00019862,1,1,1,1,1,1,1,0,1,1,1
E00019863,0,0,0,0,0,0,1,0,0,0,0
E00019864,1,1,1,1,1,1,1,1,1,1,1
E00019865,0,1,1,1,0,0,1,0,1,1,1
E00019866,1,1,1,0,1,1,0,1,1,1,1
E00019867,0,1,1,0,1,0,1,0,1,1,1
E00019869,0,0,1,0,0,0,1,1,0,0,0
E00019870,1,1,1,1,0,0,1,1,0,0,1
E00019871,0,0,1,0,1,0,1,1,1,0,1
E00019872,1,1,1,1,0,1,0,1,1,0,1
E00019873,0,0,0,0,0,0,1,0,0,0,0
E00019874,1,1,1,0,1,0,1,1,1,0,1
E00019875,1,1,0,1,1,0,0,0,1,1,1
E00019876,0,1,1,1,0,0,1,1,0,0,1
E00019877,0,0,1,0,1,0,0,0,0,0,0
E00019878,0,0,1,0,0,0,1,0,0,0,1
E00019879,0,0,1,0,0,0,1,0,0,0,0
E00019880,0,1,1,1,1,0,1,1,0,0,1
E00019881,0,1,0,1,1,0,1,1,1,0,0
E00019882,0,1,1,1,0,0,0,0,0,0,1
E00019883,0,1,1,0,0,0,1,1,0,1,1
E00019884,1,1,1,0,1,0,0,1,0,0,1
E00019885,0,0,1,0,0,0,1,1,1,0,0
E00019886,0,0,0,1,0,0,0,0,0,1,1
E00019887,1,0,1,0,0,1,0,1,1,1,1
E00019888,1,0,0,1,0,0,0,0,0,1,1
E00019889,1,0,0,1,0,0,0,0,0,1,1
E00019890,0,1,0,1,0,0,0,0,0,1,0
E00019891,1,1,0,1,0,0,0,0,0,1,1
E00019892,1,0,0,0,1,0,0,0,0,1,1
E00019893,1,1,0,0,1,1,0,0,0,1,1
E00019894,0,0,1,0,1,1,0,0,0,1,1
E00019895,1,1,1,0,1,0,1,1,1,1,1
E00019896,0,1,0,0,1,1,0,1,0,1,1
E00019897,1,0,1,0,1,0,0,0,0,1,1
E00019898,1,1,1,1,0,0,1,1,0,1,1
E00019900,1,0,1,0,0,0,0,0,1,1,0
E00019901,1,0,1,1,0,0,0,0,0,1,1
E00019902,1,1,0,1,0,0,0,0,0,1,1
E00019903,0,0,0,1,0,0,0,0,0,1,1
E00019904,0,0,0,0,0,0,0,0,1,1,1
E00019905,1,0,0,1,1,0,0,0,0,1,1
E00019906,1,0,0,1,0,0,0,0,0,1,1
E00019907,1,0,0,1,0,0,0,0,0,1,1
E00019908,1,0,1,1,0,0,0,0,1,1,1
E00019909,1,0,1,0,0,0,0,0,0,1,1
E00019910,1,0,0,0,1,0,0,0,0,1,1
E00019911,0,1,0,1,1,0,0,0,0,1,1
E00019912,0,1,0,1,1,0,0,0,1,1,1
E00019913,1,0,0,1,0,0,0,0,0,1,1
E00019914,0,1,0,1,0,0,0,0,0,1,1
E00019915,1,1,0,0,0,1,0,1,0,1,1
E00019916,1,0,0,1,0,0,0,0,0,1,1
E00019917,1,0,0,1,0,1,1,1,1,1,1
E00019918,1,1,0,1,0,1,0,0,1,1,1
E00019919,0,1,0,1,1,0,0,0,0,1,1
E00019920,0,1,0,0,0,0,0,0,0,1,1
E00019921,1,0,0,0,1,1,1,1,1,1,1
E00019922,1,1,0,0,1,1,0,1,1,1,1
E00019923,1,1,1,1,0,0,1,0,0,0,0
E00019926,1,1,1,1,1,0,1,0,0,1,1
E00019927,1,1,1,1,1,1,1,1,1,1,1
E00019928,0,1,1,1,0,0,1,0,0,0,1
E00019930,0,1,1,1,0,0,1,0,0,0,0
E00019931,1,1,1,1,0,0,1,1,0,0,0
E00019932,0,0,0,0,0,0,1,0,0,1,0
E00019933,1,0,1,1,0,0,0,0,0,0,0
E00019934,1,1,1,1,0,0,1,0,0,1,0
E00019935,1,0,0,0,0,0,1,0,0,0,0
E00019937,1,1,1,1,1,1,1,1,1,1,1
E00019947,1,1,1,1,0,0,1,1,0,1,1
E00019950,1,1,1,1,0,0,0,1,1,0,1
E00019953,1,1,1,1,0,0,0,0,1,0,1
E00019955,1,1,1,1,0,0,0,0,1,1,0
E00019956,1,1,1,1,0,0,0,1,1,0,0
E00019957,1,1,1,1,1,0,0,0,1,0,0
E00019959,1,0,0,1,0,0,0,0,1,1,0
E00019961,1,1,1,1,1,1,1,1,1,1,0
E00019962,1,1,0,1,0,0,0,0,0,1,1
E00019963,1,0,0,1,0,0,0,0,1,1,0
E00019964,1,1,0,1,0,0,1,0,0,1,0
E00019965,0,1,1,1,0,0,0,0,0,1,1
E00019966,1,1,1,1,1,1,1,1,1,1,1
E00019967,1,1,0,1,0,0,0,0,0,0,0
E00019968,1,1,1,1,0,0,1,0,0,1,1
E00019969,1,0,1,1,0,0,0,0,0,0,1
E00019970,1,0,1,1,0,0,1,1,1,0,0
E00019971,1,0,1,1,0,0,0,1,1,1,1
E00019972,1,0,0,1,0,0,1,0,0,1,1
E00019973,1,1,0,1,0,0,0,1,0,0,1
E00019974,1,0,0,1,1,0,1,0,1,1,1
E00019975,1,0,1,1,0,0,0,0,1,1,1
E00019977,1,0,1,1,0,0,1,1,1,1,0
E00019978,1,1,0,1,0,0,0,0,1,1,1
E00019979,1,0,0,1,0,0,1,1,0,1,1
E00019980,1,0,1,1,0,0,0,0,1,1,1
E00019981,0,0,1,1,0,0,1,1,0,0,1
E00019982,1,0,1,1,0,1,0,1,0,0,1
E00019983,1,0,0,1,0,0,0,0,0,0,0
E00019984,1,1,1,1,0,0,0,0,0,0,0
E00019985,1,1,0,1,0,0,1,0,0,1,1
E00019986,1,0,1,1,0,0,1,0,0,1,1
E00019987,1,1,0,1,1,0,0,0,1,1,1
E00019988,1,1,1,1,0,0,0,0,0,0,1
E00019990,1,0,1,1,0,1,1,1,1,0,1
E00019991,1,1,1,1,0,0,0,0,0,0,1
E00019992,1,0,1,1,1,0,0,0,0,0,1
E00019993,1,1,1,1,1,0,1,0,0,1,1
E00019995,0,0,1,0,0,0,1,0,0,0,0
E00019996,1,1,1,1,1,1,1,1,1,1,0
E00019997,1,1,1,1,0,0,1,1,0,1,1
E00019998,1,1,1,1,0,0,1,0,0,1,0
E00019999,1,0,1,1,0,0,1,0,0,0,1
E00020001,1,1,0,1,0,0,1,0,0,1,1
E00020002,1,1,1,1,0,0,0,1,0,0,1
E00020003,1,0,1,1,0,0,1,1,1,0,1
E00020004,1,1,1,1,0,1,1,0,1,1,1
E00020005,1,0,0,1,0,0,0,0,0,0,0
E00020006,1,1,0,1,0,0,0,1,1,1,0
E00020007,1,1,1,1,0,0,0,0,0,0,1
E00020008,1,0,0,1,0,0,0,0,0,0,0
E00020009,1,1,1,1,0,0,0,1,0,1,1
E00020010,1,0,1,1,0,0,1,0,0,0,0
E00020011,1,1,1,1,0,0,0,0,1,1,0
E00020012,1,1,1,1,0,0,0,0,0,0,1
E00020013,1,0,1,1,0,0,1,1,1,0,0
E00020014,1,1,0,1,0,0,0,0,1,1,1
E00020015,1,1,1,1,1,0,0,1,1,0,0
E00020016,1,1,1,1,0,0,1,0,0,0,1
E00020017,1,1,1,1,0,1,0,1,0,0,1
E00020018,1,1,1,1,0,0,0,0,1,0,0
E00020019,1,1,1,1,0,0,1,1,0,0,1
E00020020,1,1,1,1,0,1,0,1,1,0,1
E00020021,1,0,1,1,1,0,1,1,1,0,0
E00020023,1,1,1,1,1,1,0,1,1,1,0
E00020024,1,1,0,1,1,0,1,0,1,1,1
E00020025,1,1,1,1,0,0,1,0,0,1,1
E00020026,0,1,1,1,1,0,0,0,1,0,1
E00020027,0,0,1,1,0,0,0,0,0,0,0
E00020028,1,1,1,1,0,0,1,1,0,0,0
E00020029,1,1,1,1,1,1,1,1,1,1,1
E00020030,0,1,1,1,0,0,0,0,0,0,0
E00020031,1,1,1,1,1,0,1,1,0,1,1
E00020033,0,0,1,1,0,0,0,0,0,1,0
E00020034,1,1,1,1,0,0,1,1,1,0,1
E00020035,1,0,1,1,0,0,1,0,0,0,0
E00020036,1,1,1,1,0,0,1,0,0,1,1
E00020037,1,1,1,1,0,0,0,0,0,0,1
E00020039,1,1,1,1,1,0,1,1,1,1,1
E00020040,1,1,1,1,0,0,0,0,1,0,1
E00020041,1,1,1,1,1,1,1,1,1,1,1
E00020043,1,1,1,1,0,0,1,1,0,1,1
E00020044,1,0,0,1,0,0,0,0,0,0,0
E00020045,1,1,1,1,1,0,1,0,1,1,0
E00020046,1,1,1,1,1,0,0,1,0,0,1
E00020047,0,1,1,1,0,0,1,0,0,1,0
E00020048,1,1,1,1,0,0,0,1,0,0,0
E00020049,0,1,1,1,1,1,0,0,0,0,0
E00020050,1,1,1,1,0,0,0,0,0,0,1
E00020051,1,0,1,1,0,0,1,0,0,1,0
E00020052,1,1,1,1,0,0,0,0,0,0,0
E00020053,0,0,0,1,0,0,0,0,0,0,0
E00020054,1,0,1,1,0,0,0,1,0,0,1
E00020055,1,0,1,1,0,0,0,0,0,1,0
E00020056,1,0,1,1,1,0,1,0,1,0,1
E00020057,1,1,1,1,0,1,1,1,1,1,1
E00020059,0,1,0,0,0,0,1,0,1,1,1
E00020060,1,0,0,1,0,0,0,0,0,0,0
E00020061,1,0,1,1,0,0,0,1,0,0,0
E00020062,1,0,1,1,0,0,0,0,0,0,1
E00020063,1,1,1,1,0,1,0,0,1,0,1
E00020064,1,0,0,1,0,0,0,0,0,1,0
E00020065,0,1,1,1,0,0,0,1,0,0,1
E00020066,1,1,1,1,0,0,1,1,0,0,1
E00020067,1,1,1,1,1,1,1,1,0,0,1
E00020069,1,1,1,1,0,0,1,1,0,0,1
E00020070,0,1,1,1,0,0,1,0,1,0,0
E00020071,0,1,1,1,0,0,1,0,1,1,0
E00020072,0,0,0,0,0,0,0,0,0,0,0
E00020073,0,0,1,0,1,0,1,0,0,1,1
E00020074,1,0,1,1,0,0,0,1,0,0,1
E00020075,0,0,0,1,0,0,0,0,1,1,1
E00020076,1,1,1,1,0,1,1,1,1,0,1
E00020077,0,1,1,1,0,0,1,0,0,1,1
E00020078,1,1,0,1,0,0,1,0,1,0,0
E00020079,1,1,0,1,0,1,0,1,0,1,1
E00020080,0,1,1,1,1,0,0,0,1,1,1
E00020081,0,1,1,1,0,0,0,0,0,0,0
E00020082,1,1,0,0,1,0,1,0,0,1,1
E00020084,1,1,1,1,0,0,0,0,1,1,1
E00020087,1,0,1,1,0,0,1,0,1,0,1
E00020088,0,0,1,1,0,0,0,0,0,1,1
E00020089,1,0,1,1,0,0,1,1,0,1,1
E00020090,1,1,1,1,0,0,1,0,1,1,0
E00020091,0,1,1,0,0,1,0,1,1,0,1
E00020092,1,1,1,1,1,1,1,1,1,1,1
E00020093,1,1,1,1,1,0,1,1,1,1,1
E00020094,1,1,1,1,0,1,0,0,1,0,1
E00020095,0,1,1,1,1,0,1,1,0,0,1
E00020096,1,1,1,1,1,0,0,1,1,1,1
E00020097,1,1,1,1,1,0,1,0,0,1,1
E00020098,0,1,1,1,1,0,0,1,1,0,1
E00020099,1,1,1,1,1,1,1,1,1,1,1
E00020100,1,1,1,1,1,1,1,1,1,1,1
E00020102,1,1,1,1,0,1,1,1,1,1,1
E00020103,1,1,1,1,1,1,1,1,1,1,1
E00020104,1,1,1,1,1,0,1,0,1,1,1
E00020105,1,1,0,1,0,0,0,1,1,0,1
E00020106,1,1,1,1,0,0,1,1,1,1,1
E00020107,0,1,1,1,1,0,1,0,1,1,1
E00020108,1,0,1,1,0,0,1,0,0,1,1
E00020109,1,1,1,1,1,1,1,1,1,1,0
E00020110,1,1,1,1,0,0,0,1,1,1,0
E00020111,1,1,1,1,0,0,0,1,1,1,1
E00020112,1,1,1,0,0,0,1,1,0,1,1
E00020113,1,0,0,1,0,0,0,0,0,0,0
E00020114,1,0,1,1,0,0,0,1,1,0,1
E00020115,0,1,1,1,0,0,0,1,1,1,1
E00020116,1,1,1,1,1,1,1,1,1,1,1
E00020117,1,1,0,1,0,0,0,0,1,1,0
E00020118,0,1,1,1,0,0,1,1,1,1,0
E00020119,1,1,1,1,0,0,0,0,0,1,1
E00020120,0,1,1,1,0,0,0,0,0,1,1
E00020121,0,1,1,1,0,0,0,0,0,1,1
E00020122,1,1,1,1,1,1,1,1,1,1,1
E00020123,1,1,1,1,0,0,0,0,1,1,1
E00020124,1,1,1,1,0,0,0,0,0,0,1
E00020125,1,1,1,1,0,0,1,0,1,0,1
E00020126,1,1,1,1,1,0,0,0,1,1,1
E00020127,0,1,1,1,0,0,1,0,0,0,1
E00020128,1,1,1,1,0,1,1,1,1,1,1
E00020129,1,0,1,1,1,0,1,1,0,0,1
E00020130,1,1,1,1,0,0,1,1,1,0,1
E00020131,1,1,1,1,0,0,0,0,0,0,1
E00020132,1,0,0,1,0,0,1,1,0,1,1
E00020133,0,0,1,1,1,0,1,1,0,0,1
E00020134,0,1,1,1,0,0,1,0,0,1,1
E00020137,1,1,1,0,0,0,1,1,0,0,1
E00020138,1,1,1,1,1,1,1,1,1,1,1
E00020140,0,1,1,0,0,0,1,0,1,0,0
E00020141,1,1,1,1,1,1,0,1,0,0,1
E00020142,1,1,0,1,0,0,0,0,0,1,0
E00020143,1,1,1,0,0,0,0,1,1,1,1
E00020144,0,1,0,1,0,0,1,0,0,1,1
E00020145,0,0,1,1,0,0,0,0,0,1,1
E00020146,0,1,1,1,0,1,0,0,1,1,1
E00020147,1,0,1,0,0,0,1,0,0,1,1
E00020148,1,1,0,1,1,1,0,1,1,1,1
E00020149,0,0,0,0,0,0,1,0,0,1,1
E00020150,0,0,0,0,0,0,0,0,1,1,1
E00020151,0,1,1,1,1,0,0,0,1,1,0
E00020152,0,0,0,1,1,0,0,0,0,1,1
E00020153,0,1,1,0,0,0,0,0,0,1,1
E00020154,1,1,1,1,1,0,1,0,0,0,1
E00020155,1,1,1,1,1,0,0,1,1,1,1
E00020156,1,1,1,0,0,0,1,0,1,1,1
E00020157,1,1,1,1,1,1,1,1,1,1,1
E00020158,1,1,1,1,1,0,0,0,1,1,1
E00020160,1,1,1,1,0,0,0,0,0,1,1
E00020161,1,1,1,1,1,1,1,1,1,1,1
E00020163,1,1,1,1,0,0,0,0,0,1,0
E00020164,1,0,1,1,1,0,0,0,0,1,1
E00020165,0,0,0,0,0,0,0,0,0,1,0
E00020166,1,1,1,1,0,0,0,0,0,1,1
E00020167,0,1,0,1,0,0,1,1,1,1,1
E00020168,1,0,0,1,0,0,0,0,0,1,1
E00020169,1,0,0,0,1,0,0,0,1,1,1
E00020170,1,1,1,1,0,0,1,1,1,1,1
E00020171,1,1,0,1,0,0,0,0,0,1,0
E00020172,1,0,0,1,0,0,0,0,0,1,1
E00020173,1,1,1,1,1,0,1,1,1,1,1
E00020174,0,1,0,1,0,0,0,0,1,1,1
E00020175,0,1,1,1,0,0,0,1,1,0,1
E00020176,0,1,0,1,0,0,0,0,0,1,1
E00020177,0,1,1,1,0,0,1,1,0,0,1
E00020178,0,1,1,1,0,0,0,0,0,0,0
E00020179,1,0,0,0,0,0,0,0,0,1,1
E00020180,1,1,0,1,0,0,1,1,1,0,1
E00020181,0,1,1,1,0,0,0,0,0,1,1
E00020182,1,1,1,1,0,1,0,0,1,0,1
E00020183,1,1,0,1,0,0,0,0,0,1,1
E00020184,0,1,1,1,0,0,1,0,1,1,1
E00020185,1,0,1,1,0,0,0,0,0,1,1
E00020186,0,1,1,1,0,0,1,1,0,1,1
E00020188,1,1,1,1,1,1,1,1,1,1,1
E00020190,1,1,1,1,0,0,0,0,0,1,1
E00020191,0,1,1,1,0,0,0,1,1,0,1
E00020192,1,1,0,1,1,0,1,1,0,0,1
E00020193,1,1,1,1,0,1,0,1,0,1,1
E00020194,1,0,1,1,0,0,1,1,1,1,1
E00020195,1,1,1,1,1,1,0,1,1,0,1
E00020196,1,0,1,1,1,1,1,1,1,0,1
E00020197,0,1,1,1,0,0,0,0,1,1,1
E00020198,1,0,1,1,0,0,0,0,0,0,0
