,Commercial,Estates,Green space,High-density,Low-density,lsoa
2686,,,,,,E01002868
2687,,,,,,E01002869
2688,,,,,,E01002870
2689,,,,,,E01002871
2690,,,,,,E01002872
2691,,,,,,E01002873
2692,,,,,,E01002874
2693,,,,,,E01002875
2694,2.94117647058823,,,,,E01002876
2695,,2.46305418719211,-9.577436715168421,,,E01002877
2696,,,,,,E01002878
2697,7.027618266338529,,,11.0062893081761,,E01002879
2698,,,,,,E01002880
2699,,,,,,E01002881
2700,,,,,,E01002882
2701,,,,,,E01002883
2702,,2.35294117647058,,,,E01002884
2703,,,,,,E01002885
2704,,,,,,E01002886
2705,,,,,,E01002887
2706,,4.81927710843373,,,,E01002888
2707,,,,,,E01002889
2708,,,,,,E01002890
2709,,,,,,E01002891
2710,,,,,,E01002892
2711,,,,,,E01002893
2712,,,,,,E01002894
2713,,,,,,E01002895
2714,,,,,,E01002896
2715,,,-8.86075949367088,23.43781394414306,,E01002897
2716,,,,,,E01002898
2717,,,,,,E01002899
2718,,,,,-1.58227848101265,E01002900
2719,,2.4703557312253,,,,E01002901
2720,,,,,,E01002902
2721,,,,,,E01002903
2722,,7.63478945297127,,,,E01002905
2723,,,,,-10.75406381697772,E01002906
2724,,,,,,E01002907
2725,,,,,,E01002908
2726,,,,,,E01002909
2727,,,,,,E01002910
2728,,,,,,E01002911
2729,,,,,,E01002912
2730,,,,,,E01002913
2731,,,,,,E01002914
2732,,,,,-10.448990537486118,E01002915
2733,,1.47058823529411,,,,E01002916
2734,,,,,-12.41074326517365,E01002917
2735,,3.6757669575007,,,,E01002918
2736,,,,,,E01002919
2737,,,,,,E01002920
2738,,,,,,E01002921
2739,,,,,,E01002922
2740,,,,,,E01002923
2741,,,,,,E01002924
2742,,,,,,E01002925
2743,,,,,,E01002926
2744,,,,,-13.020883226362685,E01002927
2745,,,,,,E01002928
2746,,,,,,E01002929
2747,,,,,,E01002930
2748,,,,,,E01002931
2749,,,,,,E01002932
2750,,,,,-10.798830745639258,E01002933
2751,,,,,,E01002934
2752,,,,,,E01002935
2753,,,,,,E01002937
2754,,,,,,E01002938
2755,,,,,-10.511911186492949,E01002939
2756,,,,,-15.77215189873418,E01002940
2757,,,,,,E01002941
2758,,,,,,E01002942
2759,,7.08472068072512,,,-14.804538167468245,E01002943
2760,,,,,,E01002944
2761,,,,,,E01002945
2762,,,,,,E01002946
2763,,,,,-12.146620731583738,E01002947
2764,,,,,,E01002948
2765,,,,,-11.059190031152653,E01002949
2766,,12.10474723428091,,,-8.924520375297577,E01002950
2767,,,,,,E01002951
2768,,,,,,E01002953
2769,,,,,,E01002955
2770,,,,,,E01002956
2771,,,,,,E01002957
2772,,,,,,E01002958
2773,,,,,,E01002959
2774,,,,,,E01002960
2775,,,,,-9.962622196664753,E01002961
2776,,,,,-13.743190311107114,E01002962
2777,2.6119402985074602,7.13997579669221,,,,E01002963
2778,,4.30652995143011,,,,E01002964
2779,,,,,-6.935251121498261,E01002965
2780,,,,,,E01002967
2781,6.560610677229501,,,,-3.7691571649266797,E01002968
2782,,,,,,E01002969
2783,,2.72108843537414,,,-17.021484852933984,E01002970
2784,,,,,,E01002971
2785,,,,,,E01002972
2786,,,,,,E01002973
2787,,,,,,E01002974
2788,,,,,,E01002975
2789,,,,,,E01002976
2790,,6.766702257474069,,,,E01002977
2791,,,,,,E01002978
2792,,,,,,E01002979
2793,,,,,-14.536340852130337,E01002980
2794,,,,,,E01002981
2795,,,,,-12.745017408229849,E01002982
2796,,,,,,E01002983
2797,,,,,,E01002984
2798,,,,,,E01002985
2799,,,,,,E01002986
2800,,,,,,E01002987
2801,,,,,,E01002988
2802,,,,,,E01002989
2803,,,,,,E01002990
2804,,,,,,E01002991
2805,,,,,,E01002992
2806,,,,,,E01002993
2807,,,,,,E01002994
2808,,,,,,E01002995
2809,,1.78571428571428,,,,E01002996
2810,,,,,,E01002997
2811,,5.39698162729659,,,,E01002998
2812,,,,,,E01002999
2813,,1.43168604651162,,,,E01003000
2814,0.6802721088435301,,,,-11.142085700259479,E01003001
2815,,,,,,E01003002
2816,,1.19047619047619,,,,E01003003
2817,,,,,-12.3046875,E01003004
2818,,,,,-12.470402525651139,E01003005
2819,,,,,,E01003006
2820,,,,,,E01003007
2821,,,,,,E01003008
2822,,,,,,E01003009
2823,,,,,,E01003010
2824,,,,,,E01003011
2825,,,,,,E01003013
2826,,,,9.686759673598312,,E01003014
2827,,-18.522522522522518,,,,E01003015
2828,,,,,,E01003016
2829,,,,,,E01003017
2830,,,,,,E01003018
2831,,,,,,E01003019
2832,,,,,,E01003020
2833,,,,,,E01003021
2834,,,,,,E01003022
2835,,,,,,E01003023
2836,,,,,,E01003024
2837,,,,,,E01003025
2838,,,,,,E01003026
2839,,,,,,E01003027
2840,,,,,,E01003028
2841,,,,,,E01003029
2842,,,,,,E01003030
2843,,,,,,E01003031
2844,,,,,,E01003032
2845,,,,,,E01003033
2846,,,,,,E01003034
2847,,,,,,E01003035
2848,,,,,,E01003036
2849,,,,,,E01003037
2850,,,,,,E01003038
2851,,,,,,E01003039
2852,,,,,,E01003040
2853,,,,,,E01003041
2854,,,,,,E01003043
2855,,,,,,E01003045
2856,,,,,,E01003046
2857,,,,,,E01003047
2858,,,,5.60089509016717,,E01003048
2859,,,,,,E01003049
2860,,,,,,E01003050
2861,,,,,,E01003051
2862,,,,,,E01003053
2863,,,,,,E01003054
2864,,,,,,E01003055
2865,,,,,,E01003056
2866,,,,,,E01003057
2867,,,,,,E01003058
2868,,,,,,E01003059
2869,,,,,,E01003060
2870,14.560185185185189,,,,,E01003061
2871,,,,,,E01003063
2872,,,,,,E01003064
2873,,,,,,E01003065
2874,,,,,,E01003067
2875,,,,,,E01003068
2876,,,10.319284802043416,,,E01003069
2877,,,,,,E01003071
2878,,,7.606741573033711,,,E01003072
2879,,,,,,E01003073
2880,,,,,,E01003074
2881,,,,,,E01003075
2882,,,,,,E01003076
2883,,,,,-3.8534681213091804,E01003077
2884,,,,,,E01003078
2885,,,,,,E01003079
2886,,,,,,E01003080
2887,,,,,,E01003081
2888,,,,,,E01003082
2889,,,,,,E01003083
2890,,,,,,E01003084
2891,,,,,,E01003085
2892,,-9.25,,,,E01003086
2893,,,,,-5.74251312133374,E01003088
2894,,,,,,E01003089
2895,,,,,,E01003090
2896,,,,,,E01003091
2897,,,,,,E01003092
2898,,,,,,E01003093
2899,,,,,,E01003094
2900,,,,,,E01003095
2901,,,,,,E01003096
2902,,,,,,E01003097
2903,,,,,,E01003098
2904,,,,,,E01003099
2905,,,,,,E01003100
2906,,,,,,E01003101
2907,,,,,,E01003102
2908,,,,,,E01003104
2909,,,,,,E01003105
2910,,,,,,E01003106
2911,,,,,,E01003107
2912,,,,,,E01003108
2913,,,-5.333374225602648,,,E01003109
2914,,,,,,E01003110
2915,,,,,,E01003111
2916,,,,,,E01003112
2917,,,,,-14.595959595959599,E01003113
2918,,,,,,E01003114
2919,,,,,,E01003115
2920,,,,,,E01003116
2921,,,,,,E01003117
2922,,,,,-10.778102664067568,E01003118
2923,,,,,-8.898967782295898,E01003119
2924,,,,,,E01003120
2925,,,,,,E01003121
2926,4.742324561403509,10.22478070175438,,,,E01003122
2927,,,,,,E01003123
2928,,,,,,E01003124
2929,,,,,-3.7878787878787796,E01003125
2930,,,,,,E01003126
2931,,,,,,E01003127
2932,,,,,,E01003128
2933,,,,,,E01003129
2934,,,,,,E01003130
2935,,,,,,E01003131
2936,,,,,,E01003132
2937,,,,,,E01003133
2938,,,,,,E01003134
2939,,,,,,E01003135
2940,,,,,,E01003136
2941,,,,-4.72750763448438,,E01003137
2942,,,,,,E01003138
2943,,,,,,E01003139
2944,,,,,,E01003140
2945,,,,,,E01003141
2946,,,,,,E01003142
2947,,,,,,E01003143
2948,,,,,-16.599396856342153,E01003144
2949,,,,,,E01003145
2950,,,,,,E01003146
2951,,,,,,E01003147
2952,,,,,,E01003148
2953,,,,,,E01003149
2954,,,,,,E01003150
2955,,,,,,E01003151
2956,,,,,,E01003152
2957,,,,,,E01003153
2958,,,,,,E01003154
2959,,,,,,E01003155
2960,,,,,,E01003156
2961,,,,,,E01003157
2962,,,,,,E01003158
2963,2.1739130434782603,,,,,E01003159
2964,,,-11.053201570326252,,,E01003160
2965,,,,,,E01003161
2966,,,,,,E01003162
2967,,,-11.522556390977446,,,E01003163
2968,,,,,,E01003164
2969,,,,,,E01003165
2970,,,,,,E01003166
2971,,,,,,E01003167
2972,,,,,,E01003169
2973,,,,,,E01003170
2974,,,,,,E01003171
2975,,,,,,E01003172
2976,,,,,,E01003173
2977,,,,,,E01003174
2978,,,,,,E01003175
2979,,,,,,E01003176
2980,,,,,-2.9702970297029703,E01003177
2981,,,,,,E01003178
2982,,,,,,E01003180
2983,,,,,,E01003181
2984,,,,,,E01003182
2985,,,7.38076356633057,,,E01003183
2986,,-13.353313353313348,,,,E01003185
2987,,,,,,E01003186
2988,,,,,,E01003187
2989,,9.135186505108102,,,,E01003188
2990,,16.10308794176354,,,-18.96011897773082,E01003189
2991,,,,,,E01003190
2992,,,,,-14.842288158246458,E01003191
2993,,6.079357813164171,,,-5.686982964391981,E01003192
2994,,,,,-11.606405568007542,E01003193
2995,,,,,,E01003194
2996,,,,,,E01003195
2997,,,,,-11.568061568061573,E01003196
2998,,,,,-14.714535257883607,E01003197
2999,,,,,,E01003198
3000,,,,,,E01003199
3001,,,-6.978945262007912,,,E01003200
3002,,,,,,E01003201
3003,,,,,,E01003202
3004,,,,,,E01003203
3005,,,,,,E01003204
3006,,,,,,E01003205
3007,,,,,,E01003206
3008,,,,,,E01003207
3009,,,,,,E01003209
3010,,,,,,E01003210
3011,,,,,,E01003211
3012,,,,,,E01003212
3013,,,,,,E01003213
3014,,,,,,E01003214
3015,,,,,,E01003215
3016,,,,,,E01003216
3017,,,,,,E01003217
3018,,2.1505376344086,,,,E01003218
3019,,,,,,E01003219
3020,,,,,-10.697471665213609,E01003220
3021,,,,,-8.7962962962963,E01003221
3022,,,,,,E01003222
3023,,,,,-18.48434004474272,E01003223
3024,,,,,,E01003224
3025,,,-6.96116284351578,,,E01003225
3026,,,,,,E01003226
3027,,5.8653077537969605,,,-13.176958433253404,E01003227
3028,,,,,,E01003228
3029,,,,,-6.856597600872409,E01003229
3030,,,,,,E01003230
3031,,,,,,E01003231
3032,,,,,,E01003232
3033,,,,,,E01003233
3034,,,,,-12.243069463476328,E01003235
3035,,9.115855331760063,,,-17.951813841172267,E01003236
3036,,,,,,E01003237
3037,,,,,-18.351741716227696,E01003238
3038,,11.843867981975398,,,-19.07502131287297,E01003239
3039,,,,,-20.469798657718115,E01003240
3040,,,,,,E01003241
3041,,,,,,E01003243
3042,,5.10204081632653,,,,E01003244
3043,,,,,,E01003245
3044,,,,,,E01003246
3045,,,,,,E01003247
3046,,,,,,E01003248
3047,,,,,,E01003249
3048,,,-6.7356054350274,,,E01003250
3049,,,,,,E01003251
3050,,,,,,E01003252
3051,,,,,,E01003253
3052,,,,,,E01003254
3053,,,,,,E01003255
3054,,,,,,E01003256
3055,,,,,,E01003257
3056,,6.4454027414138295,,,,E01003258
3057,,,,,,E01003259
3058,,,,,,E01003260
3059,,,,,,E01003261
3060,,,,,,E01003262
3061,,,,,,E01003263
3062,,,,,-15.661358466038344,E01003264
3063,,,,,,E01003265
3064,,,,,,E01003266
3065,,,,,-16.833320054178948,E01003267
3066,,,,,,E01003268
3067,,,,,,E01003269
3068,,,,,,E01003270
3069,,,,,,E01003271
3070,,,,,,E01003272
3071,,,,,,E01003273
3072,,,,,,E01003274
3073,,,,,,E01003275
3074,,,,,,E01003276
3075,,,,,,E01003277
3076,,,,,,E01003278
3077,,,,,,E01003279
3078,,1.90839694656488,,2.6717557251908297,,E01003280
3079,,,,,-10.060765879385471,E01003281
3080,,,,,,E01003282
3081,,,,,,E01003283
3082,,,,,,E01003284
3083,,,,,-9.37021927587966,E01003285
3084,,,,,-10.705128205128199,E01003286
3085,,,,,,E01003287
3086,,,,,,E01003288
3087,,,,,,E01003290
3088,,,-11.23477297895902,,,E01003291
3089,,,,,,E01003292
3090,,,,,,E01003293
3091,,,,,,E01003295
3092,5.0531817683394795,,,,,E01003296
3093,,,,,,E01003297
3094,,,,,,E01003298
3095,,,,,,E01003299
3096,,,,,,E01003300
3097,,,,,,E01003301
3098,,,,,,E01003302
3099,,,,,,E01003303
3100,,,,,,E01003304
3101,,,-7.309941520467829,,,E01003305
3102,,,,,,E01003307
3103,,,,,,E01003308
3104,,,,,,E01003309
3105,,,,,,E01003310
3106,,,,,,E01003311
3107,,,,,,E01003312
3108,,,,,,E01003313
3109,,,-7.8541307264711495,,,E01003314
3110,,,,,,E01003315
3111,,,,,,E01003316
3112,,3.50561080193413,,,,E01003317
3113,,,,,,E01003318
3114,,4.8469387755102,,,,E01003319
3115,,,,,,E01003320
3116,,4.295652173913051,,,,E01003321
3117,,1.6260162601626,,,,E01003322
3118,,,,,,E01003323
3119,,,,,,E01003324
3120,,,,,,E01003325
3121,,,,,,E01003326
3122,,,,,,E01003327
3123,,,,,,E01003328
3124,,,,,,E01003329
3125,,,,,,E01003330
3126,,,,,-11.397058823529422,E01003331
3127,,,,,-6.7305236270753515,E01003332
3128,,,,,,E01003333
3129,,,,,,E01003334
3130,,,,,,E01003335
3131,,,,,,E01003336
3132,,,,,,E01003337
3133,,,-9.213968831759757,,,E01003338
3134,,,,,,E01003339
3135,,,,,,E01003340
3136,,,,,,E01003341
3137,,,,,,E01003342
3138,,,,,,E01003343
3139,,,,,,E01003344
3140,,,,,,E01003345
3141,,-6.569712569712571,,,,E01003346
3142,,,,,,E01003347
3143,,,,,-9.718482252141978,E01003348
3144,,9.273769708552308,,,,E01003349
3145,,,,,-14.089861751152071,E01003350
3146,,,,,-21.304258804258794,E01003351
3147,,,,,,E01003352
3148,,,,,-9.182545731707307,E01003353
3149,,,,,-10.86373790022338,E01003354
3150,,,,,,E01003355
3151,,,,,-7.405472636815919,E01003356
3152,,,,,,E01003357
3153,,,,,,E01003358
3154,,,,,,E01003359
3155,,,,,,E01003360
3156,,,,,-11.416666666666671,E01003361
3157,,,,,,E01003362
3158,,2.13414634146341,,,,E01003363
3159,,2.79387417218544,,,,E01003364
3160,,1.5923566878980802,,,,E01003365
3161,,,,,-15.962717422298265,E01003366
3162,,,,,,E01003367
3163,,3.08360186179735,,,,E01003368
3164,,,,,,E01003369
3165,,,,,,E01003370
3166,,,,,,E01003371
3167,,,,,,E01003372
3168,,,,,,E01003373
3169,,,,,,E01003374
3170,,0.7260843731431901,,,,E01003375
3171,,,,,,E01003376
3172,,,,,,E01003377
3173,,,,,,E01003378
3174,,,,,,E01003379
3175,,,,,,E01003380
3176,,,,,,E01003381
3177,,,,,,E01003382
3178,,4.14558001971738,-4.2359513637857305,,-6.51659546500164,E01003383
3179,,,,,,E01003384
3180,,,,,,E01003385
3181,,,,,,E01003386
3182,,,,,-8.46567411083541,E01003387
3183,,,,,,E01003388
3184,,,,,-10.390843104410942,E01003389
3185,,,,,,E01003390
3186,,,,,,E01003391
3187,,,,,-8.985608985608977,E01003392
3188,,,,,,E01003393
3189,,1.25786163522012,,,-11.795576658752974,E01003394
3190,2.4844720496894404,,,,-16.149068322981357,E01003395
3191,3.01204819277108,,,,,E01003396
3192,,,,,-16.204708632492903,E01003397
3193,,,,9.30429864253394,,E01003398
3194,,,,,,E01003399
3195,,,,,,E01003400
3196,,,,,,E01003401
3197,,,,,,E01003402
3198,,,,,,E01003403
3199,,,,,,E01003404
3200,1.1111111111111098,,,,,E01003405
3201,,,,2.32558139534883,,E01003406
3202,,,,,,E01003407
3203,,,-11.405445180279617,,,E01003408
3204,,4.70479288069748,,,-11.661471744138773,E01003409
3205,,,,,-15.189075630252102,E01003410
3206,,,,,,E01003411
3207,,,,,,E01003412
3208,,,,,,E01003413
3209,,,,5.65434843011947,-13.485227377975363,E01003414
3210,,,,,-15.154627410704101,E01003415
3211,,,,,,E01003416
3212,,,9.320106154429421,,-12.695564261342106,E01003417
3213,,2.0,,,,E01003418
3214,,,,,,E01003420
3215,,,,,-11.668030551009267,E01003421
3216,,2.57839555956165,,,-12.831491057450535,E01003422
3217,,,,,,E01003423
3218,,,,,,E01003424
3219,,,,,,E01003425
3220,,,,,-11.689324270291891,E01003426
3221,,,,,,E01003427
3222,,,,,,E01003428
3223,,,,,,E01003430
3224,,,,,,E01003431
3225,,,,,-10.129088461233874,E01003432
3226,,,,,,E01003433
3227,,,,,,E01003435
3228,,10.73684210526315,,,-12.456140350877192,E01003436
3229,,,,,,E01003437
3230,,,,,-11.818181818181817,E01003438
3231,,,,,,E01003439
3232,,,,,,E01003440
3233,,,,,,E01003441
3234,,,,,-11.10119047619048,E01003442
3235,,,,,,E01003443
3236,,3.5392373148439895,,,-10.42861645130791,E01003444
3237,,,,,,E01003445
3238,,,,,,E01003446
3239,,,,,,E01003447
3240,,,,3.7842836206294903,-11.91115918766139,E01003448
3241,,,,,,E01003449
3242,,8.531409168081497,,,-20.05517826825128,E01003450
3243,,,,,-16.58783783783784,E01003451
3244,,,,,-8.28165832484386,E01003452
3245,,,,,,E01003453
3246,,,,,,E01003454
3247,,,,,,E01003455
3248,,4.3626210627344895,,,,E01003456
3249,,,,,,E01003457
3250,,,,,,E01003458
3251,,,,,,E01003459
3252,,,,,,E01003460
3253,,,,,,E01003461
3254,,,,,-10.133900190718386,E01003462
3255,,2.88330411065654,,,-14.026884862653425,E01003463
3256,,,,,,E01003464
3257,,2.42224565102794,,,-7.24630996309963,E01003465
3258,,,,1.65562913907284,-17.72145595777524,E01003466
3259,,,,,-12.949160340464687,E01003467
3260,,,,,,E01003468
3261,,,,,-8.04326610279766,E01003469
3262,,,,,-10.075276405551634,E01003470
3263,,,,,,E01003471
3264,,,,,,E01003472
3265,,,,,,E01003473
3266,,,,,,E01003474
3267,,2.94474369493097,-7.462633325009808,,,E01003475
3268,,,,,,E01003476
3269,,,,,,E01003477
3270,,,,,,E01003478
3271,,,,,,E01003479
3272,,,,,,E01003480
3273,,,-17.25708870908958,,,E01003481
3274,,,,,,E01003483
3275,,,,,,E01003484
3276,,,,,,E01003485
3277,,,,,,E01003486
3278,,,,,,E01003487
3279,,,,,,E01003488
3280,,,-8.56659905341447,,,E01003489
3281,,,,,,E01003490
3282,,,,,,E01003491
3283,,,,,,E01003492
3284,,,,,,E01003493
3285,,,,,,E01003494
3286,,,,,,E01003495
3287,,,,,,E01003496
3288,,,,,,E01003497
3289,,,,,,E01003498
3290,,,,,-8.853619547841971,E01003499
3291,,,,,,E01003500
3292,,,,,,E01003501
3293,,,,,,E01003502
3294,,,,,,E01003503
3295,,,,,,E01003506
3296,,,,,,E01003507
3297,,,-9.517288599794593,,,E01003508
3298,,,,,,E01003509
3299,,,,9.46415727643251,,E01003511
3300,,,,,,E01003512
3301,,,,,,E01003513
3302,,,,,,E01003514
3303,,,,,,E01003515
3304,,,,,,E01003516
3305,,,,,-5.885233059146101,E01003517
3306,,,,,,E01003518
3307,,,,,,E01003519
3308,,,,,,E01003520
3309,,,,,,E01003521
3310,,,,,,E01003522
3311,,,,,,E01003523
3312,-6.601731601731601,,,,,E01003524
3313,,,,,,E01003525
3314,,,,,,E01003526
3315,,,,,,E01003527
3316,,,,,,E01003528
3317,,,,,,E01003529
3318,,,,,,E01003530
3319,,,,,,E01003531
3320,,,,,,E01003532
3321,,,,,,E01003533
3322,,,,,,E01003534
3323,,,,,,E01003535
3324,,,,,,E01003536
3325,,,,,,E01003537
3326,,,,,,E01003538
3327,1.81159420289855,,,,,E01003539
3328,,,,,,E01003540
3329,,,,,,E01003541
3330,,,,,,E01003542
3331,,,,,,E01003543
3332,,,,,,E01003544
3333,,,,,,E01003545
3334,,,,,,E01003546
3335,,,,,,E01003547
3336,,,,,,E01003548
3337,,-8.15780812901102,,,,E01003549
3338,,,,,,E01003550
3339,,,,,,E01003551
3340,,,,,,E01003552
3341,,,,,,E01003553
3342,,,,,,E01003554
3343,,,,,,E01003555
3344,,,,,,E01003556
3345,,,,,,E01003557
3346,,,,,,E01003558
3347,,,,,,E01003559
3348,,,,,,E01003560
3349,,,,,,E01003561
3350,,,,,,E01003562
3351,,,,,,E01003563
3352,,,,,,E01003564
3353,,,,,,E01003565
3354,,,,,,E01003566
3355,,,,,,E01003567
3356,,,,,,E01003568
3357,,,,,,E01003569
3358,,,,,,E01003570
3359,,,,,,E01003571
3360,,,-3.75,,,E01003572
3361,,,,,,E01003573
3362,,,,,,E01003574
3363,,,,,,E01003575
3364,,,,,,E01003576
3365,,,-11.66666666666667,,,E01003577
3366,,,,,,E01003579
3367,,,,,,E01003580
3368,,,,,,E01003581
3369,,,,,,E01003582
3370,,,,,,E01003583
3371,,,,,,E01003584
3372,,,,,,E01003585
3373,,,,,,E01003586
3374,,,,,,E01003587
3375,,,,,,E01003588
3376,,,,,,E01003589
3377,,,,,,E01003590
3378,,,,,,E01003591
3379,,,,,,E01003592
3380,,,,,,E01003593
3381,,,,,,E01003594
3382,,,,,,E01003595
3383,,-3.1531531531531503,,,,E01003596
3384,,,,,,E01003597
3385,,,,,,E01003598
3386,,,,,,E01003599
3387,,,,,,E01003600
3388,,,,,-7.4359622514324215,E01003601
3389,,,,,,E01003602
3390,,,,,,E01003603
3391,,,,,-9.51324642556771,E01003604
3392,,,,,,E01003605
3393,,,,,-5.61315368805664,E01003606
3394,,,,,,E01003607
3395,,,,,,E01003608
3396,,,,,,E01003609
3397,,-2.25225225225225,,,,E01003611
3398,,,,,,E01003615
3399,,,,,,E01003616
3400,,,-4.81259968102073,,,E01003617
3401,,,,,,E01003618
3402,,,,,,E01003619
3403,,,,,,E01003621
3404,,,,,,E01003622
3405,,,,,,E01003623
3406,,,,,,E01003624
3407,,,,,,E01003625
3408,,,,,,E01003626
3409,,,,,,E01003627
3410,,,2.2471910112359503,,,E01003628
3411,,,,,,E01003629
3412,,,,,,E01003630
3413,,,,,,E01003631
3414,,,,,,E01003632
3415,,,,,,E01003633
3416,,,,,,E01003634
3417,,,,,,E01003635
3418,,,,,,E01003636
3419,,,,,,E01003637
3420,,,,,,E01003638
3421,,3.22631913541004,,,-8.997315815497629,E01003639
3422,,,,,-3.46229509865549,E01003640
3423,,,,,,E01003641
3424,,5.311674273360561,,,,E01003642
3425,,,,,-11.217948717948723,E01003643
3426,,,,,,E01003644
3427,,,,,,E01003645
3428,,,,,,E01003646
3429,,,,,,E01003647
3430,,,,,,E01003648
3431,,-4.7602055381102,,,,E01003649
3432,,,,,-11.732891832229573,E01003650
3433,,,,,,E01003651
3434,,,,,,E01003652
3435,,,,,-10.849167253108146,E01003653
3436,,,,,,E01003654
3437,,,,,,E01003655
3438,,,,,-7.962971185010883,E01003656
3439,,,,,,E01003657
3440,,,,,,E01003658
3441,,,,,,E01003659
3442,,,,,,E01003660
3443,,,,,,E01003661
3444,,,,,,E01003662
3445,,,,,-13.417739006868239,E01003663
3446,,,,,,E01003664
3447,,,,,,E01003665
3448,,,-8.239398819108958,,,E01003666
3449,,,,,,E01003668
3450,,,,,,E01003669
3451,,,,,,E01003670
3452,,,,,,E01003671
3453,,,,,,E01003672
3454,,,-11.333943036320878,,,E01003673
3455,,,,,,E01003674
3456,,,,,,E01003675
3457,,,,,,E01003676
3458,,,,,,E01003677
3459,,,,,,E01003678
3460,,,,,,E01003679
3461,,,,,,E01003680
3462,,,,,,E01003681
3463,,-1.09890109890109,,,-10.321821036106755,E01003682
3464,,,,,,E01003683
3465,,,,,,E01003684
3466,,,,,,E01003685
3467,,,,,,E01003686
3468,,,,,,E01003688
3469,,,,,,E01003689
3470,,,,,,E01003690
3471,,,,,,E01003691
3472,,,,,,E01003692
3473,,,,,,E01003693
3474,,,,,,E01003694
3475,,,,,,E01003695
3476,,,,,-20.588972431077703,E01003696
3477,0.836820083682,,,,,E01003697
3478,,,,,,E01003698
3479,,,,,,E01003700
3480,,,,,,E01003701
3481,,,,,-11.952686679391515,E01003704
3482,,,,,,E01003705
3483,,,,,,E01003706
3484,,,,,,E01003707
3485,,,,3.84615384615384,,E01003708
3486,,,,,,E01003709
3487,,,,,,E01003710
3488,,,,,,E01003711
3489,,,,,,E01003712
3490,,,,,,E01003713
3491,,,,,,E01003714
3492,,,,,,E01003715
3493,,,,,,E01003716
3494,,,-12.205882352941181,,,E01003718
3495,,,,,-12.057584269662932,E01003719
3496,,,,,-11.577337411889875,E01003722
3497,,,,,-14.15194996320825,E01003723
3498,,-8.15304676428909,,,,E01003724
3499,,,,,,E01003725
3500,,,-6.668010481757712,,,E01003726
3501,,,,,,E01003727
3502,,,-12.21992711197654,,,E01003728
3503,,,,,-10.55577570834159,E01003729
3504,,,,,,E01003730
3505,,,,,,E01003731
3506,,,,,,E01003732
3507,,,,,,E01003733
3508,,,,,-12.924508646433782,E01003734
3509,,,,,,E01003735
3510,,,,,,E01003736
3511,,1.05820105820105,,,-11.404446637607258,E01003737
3512,,,,,-11.695674267928602,E01003738
3513,,,,,,E01003739
3514,,,,,,E01003740
3515,,,,,-18.050832289242894,E01003741
3516,,,,,,E01003742
3517,,,,,,E01003743
3518,,,,,,E01003744
3519,,,,,,E01003745
3520,,,,,,E01003746
3521,,,,,,E01003747
3522,,,,,,E01003748
3523,,-6.45062484685126,,,,E01003749
3524,,,,,,E01003750
3525,,,,,,E01003751
3526,,,,,-11.73371647509579,E01003752
3527,,,,,-11.82027649769585,E01003753
3528,,,,,,E01003754
3529,,,,,,E01003755
3530,,,,,,E01003756
3531,,-2.1739130434782603,,,,E01003757
3532,,,,,,E01003758
3533,,,,,,E01003759
3534,,,,,,E01003760
3535,,,,,,E01003761
3536,,,,,,E01003762
3537,,,,,,E01003763
3538,,,,,,E01003764
3539,,,-11.187991530550512,,,E01003765
3540,,,,,,E01003766
3541,,,,,,E01003767
3542,,,,,,E01003768
3543,,,,,,E01003769
3544,,,,,,E01003770
3545,,,-10.008394383394391,,,E01003771
3546,,,,,,E01003772
3547,,,,,,E01003773
3548,,,,,,E01003774
3549,,,,,,E01003775
3550,,,,,,E01003776
3551,,,,,,E01003777
3552,,,,,,E01003778
3553,,,,,,E01003779
3554,,,,,,E01003780
3555,,,,,,E01003781
3556,,,,,,E01003782
3557,,,,10.32560724443428,,E01003783
3558,,,,,,E01003784
3559,,,,,,E01003785
3560,,,,,,E01003786
3561,,,,,,E01003787
3562,,,,,,E01003788
3563,,,,,,E01003789
3564,,,,,,E01003790
3565,,,,,,E01003791
3566,,,,,,E01003792
3567,,,,,,E01003793
3568,,,,,,E01003794
3569,,,,,,E01003795
3570,,,,,,E01003796
3571,,,,,,E01003797
3572,,1.25786163522012,,,,E01003798
3573,,,,,,E01003799
3574,,4.941665267752231,,,,E01003800
3575,,,,,,E01003803
3576,,,,,,E01003804
3577,,,,,,E01003805
3578,,,,,-5.676235908794048,E01003806
3579,,,,,,E01003807
3580,,,,,,E01003808
3581,,,,,,E01003809
3582,,,,,,E01003810
3583,,,,,,E01003811
3584,,,,,,E01003812
3585,,,,,,E01003813
3586,,,,,,E01003814
3587,,,-12.48144220572641,,,E01003815
3588,,,,,,E01003816
3589,,,,,-2.3233900967326897,E01003817
3590,,,,,,E01003818
3591,,,,,,E01003819
3592,,4.59562050201861,-8.23020888186765,,-9.840705634544499,E01003820
3593,,,,,,E01003821
3594,,1.5706806282722499,,,,E01003822
3595,,,,,,E01003823
3596,,,,,,E01003824
3597,,,,,-10.841777982496545,E01003825
3598,,,,,,E01003826
3599,,,,,,E01003827
3600,,,,,-11.564563462949376,E01003828
3601,,,,2.6671472337358093,,E01003829
3602,,3.8611925708699895,,,,E01003830
3603,,,,,,E01003831
3604,,,,,,E01003832
3605,,,,,,E01003833
3606,,,,,,E01003834
