LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles
E01002052,0,0,0,1,0,1,0,0,1,1,1
E01002053,0,1,1,1,0,0,0,0,1,1,1
E01002054,1,1,1,1,0,0,1,1,1,1,1
E01002055,1,1,0,1,1,1,0,0,1,1,1
E01002056,1,1,1,1,0,0,1,0,0,1,0
E01002057,1,1,0,1,1,1,0,0,1,1,1
E01002058,1,1,1,1,0,0,1,1,1,1,0
E01002059,1,0,1,1,1,1,1,0,0,1,1
E01002060,1,1,0,0,1,0,0,0,0,1,1
E01002061,0,1,0,1,1,0,0,0,1,1,1
E01002062,1,1,1,0,0,0,1,0,1,1,1
E01002063,1,1,1,1,0,0,1,0,1,1,1
E01002064,1,1,1,1,0,0,0,0,1,1,1
E01002065,1,1,0,1,0,0,0,0,1,1,1
E01002066,1,1,1,1,0,0,1,1,0,0,1
E01002067,1,1,1,1,0,1,0,0,0,1,1
E01002068,1,0,0,1,0,0,0,0,0,1,0
E01002069,1,0,0,1,0,0,0,0,1,1,0
E01002070,0,0,1,1,0,0,0,0,0,1,0
E01002071,1,1,1,1,0,0,0,0,1,1,1
E01002072,1,1,1,1,0,0,0,0,0,1,0
E01002073,1,1,1,1,0,1,0,0,1,1,1
E01002074,1,1,1,1,1,1,1,0,1,1,1
E01002075,0,0,1,1,0,0,1,1,0,1,0
E01002076,0,0,0,1,0,0,0,0,1,1,0
E01002077,1,1,1,1,0,0,0,0,1,1,0
E01002078,0,0,1,1,0,0,1,1,1,0,1
E01002079,1,0,1,1,0,0,0,1,0,1,0
E01002080,0,0,0,0,0,0,1,0,0,1,0
E01002081,1,1,1,1,0,0,1,0,1,1,1
E01002082,1,1,1,1,1,1,1,1,1,0,1
E01002083,1,0,0,0,0,1,0,0,1,1,0
E01002084,0,0,1,1,0,1,1,1,1,1,0
E01002085,1,0,1,0,0,1,1,0,0,1,1
E01002086,0,0,1,0,0,1,1,1,0,1,1
E01002087,1,1,1,1,1,0,0,1,1,1,1
E01002088,1,0,1,0,0,1,0,1,0,1,0
E01002089,1,1,1,1,0,1,1,1,1,1,1
E01002090,1,1,1,0,1,1,0,1,1,0,1
E01002091,0,0,1,0,1,1,0,1,1,1,1
E01002092,0,1,1,1,1,0,1,1,1,1,0
E01002093,1,1,0,1,1,1,0,1,1,0,1
E01002094,0,1,1,0,1,1,1,1,1,1,1
E01002095,0,0,1,0,0,0,1,0,0,1,0
E01002096,0,1,1,0,0,0,0,1,0,0,1
E01002097,0,1,1,1,1,0,0,1,1,1,1
E01002098,1,0,1,1,0,0,1,0,0,1,0
E01002099,0,1,1,1,0,1,1,1,1,1,1
E01002100,1,1,1,1,1,1,0,1,1,1,1
E01002101,0,0,0,0,1,1,1,0,1,1,0
E01002102,1,0,1,1,0,0,1,0,0,1,0
E01002103,0,0,1,0,0,1,1,1,0,1,1
E01002104,1,1,1,0,1,1,0,1,0,1,1
E01002105,1,1,1,1,0,1,1,0,1,1,0
E01002106,0,0,1,0,1,1,1,1,0,0,1
E01002107,0,0,1,0,1,1,1,1,0,0,0
E01002108,0,0,0,0,1,1,0,1,1,0,0
E01002109,0,0,1,0,1,1,1,1,1,0,0
E01002110,0,0,1,0,1,1,1,1,0,0,0
E01002111,1,1,0,0,1,1,0,1,0,0,0
E01002112,0,0,1,0,1,0,1,1,0,0,0
E01002113,0,0,1,0,1,1,1,1,0,0,0
E01002114,0,0,0,0,0,0,1,0,0,0,0
E01002115,0,0,0,0,1,1,1,1,1,0,0
E01002116,0,0,1,0,1,0,1,1,0,0,0
E01002117,0,0,0,1,1,1,1,1,0,0,0
E01002118,1,0,1,0,0,1,0,1,1,1,0
E01002119,0,0,0,0,0,1,0,1,1,0,0
E01002120,0,1,1,0,1,1,0,1,1,0,1
E01002121,1,0,0,0,1,1,0,1,1,0,1
E01002122,1,0,0,0,1,1,0,1,1,0,0
E01002123,1,0,0,1,0,1,0,1,1,0,0
E01002124,0,0,0,0,1,1,0,1,1,0,1
E01002125,1,0,0,0,0,1,0,1,0,0,0
E01002126,1,1,0,1,0,0,0,0,0,0,0
E01002127,0,0,0,1,1,1,0,1,1,0,0
E01002128,1,0,0,1,1,1,0,0,0,1,1
E01002129,1,0,1,1,0,0,0,0,0,0,0
E01002130,1,0,0,1,0,0,0,0,0,1,0
E01002131,0,0,0,0,1,1,0,1,1,0,1
E01002132,0,1,1,0,0,0,1,0,0,0,0
E01002133,1,1,1,0,1,1,1,0,0,0,1
E01002134,0,0,1,0,1,0,1,0,0,0,0
E01002135,1,1,0,0,0,1,1,1,1,0,0
E01002136,0,0,1,0,1,1,0,1,0,0,0
E01002137,1,0,1,1,0,0,1,0,0,1,0
E01002138,0,0,1,0,1,1,0,1,0,0,0
E01002139,0,1,0,0,1,1,1,1,0,0,1
E01002140,1,0,0,0,1,1,0,1,0,0,0
E01002141,0,0,0,0,1,1,0,1,1,0,0
E01002142,0,0,0,0,1,1,1,1,0,0,0
E01002143,0,1,0,0,1,1,1,1,1,0,1
E01002144,0,0,0,0,0,0,1,0,0,0,0
E01002145,0,0,1,0,1,1,1,1,1,0,0
E01002146,0,0,1,0,1,1,1,1,1,0,0
E01002147,0,0,1,0,1,1,1,1,0,0,0
E01002148,0,0,0,0,1,1,1,1,0,0,0
E01002149,0,1,1,0,1,1,1,1,1,0,0
E01002150,1,0,0,0,1,0,1,0,0,0,0
E01002151,0,1,0,0,0,0,0,1,0,0,0
E01002152,0,1,1,0,1,0,1,1,0,0,0
E01002153,0,0,0,0,1,1,0,1,1,0,0
E01002154,0,0,0,0,0,0,1,0,0,0,0
E01002155,0,0,0,0,1,1,1,1,0,0,0
E01002156,0,0,0,0,1,1,1,1,1,0,1
E01002157,1,0,0,0,1,1,0,1,1,0,0
E01002158,0,0,0,0,1,1,0,1,1,0,1
E01002159,0,0,0,0,0,1,0,0,1,1,1
E01002160,1,0,0,0,0,1,0,0,0,1,0
E01002161,1,0,0,1,1,1,0,1,1,0,0
E01002162,1,0,0,0,1,1,1,1,0,0,0
E01002163,0,0,0,0,1,1,0,1,1,0,0
E01002164,0,0,0,0,1,1,0,0,1,1,1
E01002165,1,0,0,0,1,1,0,1,0,0,1
E01002166,0,0,0,0,0,1,0,1,1,0,1
E01002167,1,1,1,0,1,1,0,1,1,0,1
E01002168,0,1,0,0,1,1,0,1,1,0,0
E01002169,0,0,1,0,0,1,1,1,0,0,1
E01002170,0,1,0,0,1,1,0,1,1,0,1
E01002171,0,0,0,0,0,1,0,1,1,0,1
E01002172,0,0,0,0,1,1,1,1,1,0,0
E01002173,0,0,0,0,0,1,0,1,1,0,1
E01002174,0,0,0,0,0,1,0,1,1,0,0
E01002175,1,0,0,0,1,1,0,1,1,0,1
E01002176,0,0,0,0,1,1,0,1,1,0,1
E01002177,0,1,0,0,1,1,0,1,1,0,1
E01002178,0,0,0,0,0,1,0,1,1,0,1
E01002179,1,0,0,1,0,1,0,0,0,0,0
E01002180,0,0,0,0,0,0,0,1,0,1,0
E01002181,0,0,0,0,0,1,0,0,0,0,0
E01002182,0,0,0,0,0,1,0,1,1,1,0
E01002183,1,0,0,0,1,1,0,1,1,1,0
E01002184,0,0,1,0,1,1,0,1,1,1,0
E01002185,0,1,1,1,1,1,0,1,1,0,1
E01002186,0,0,1,0,1,1,1,1,0,0,0
E01002187,0,1,1,0,1,0,1,1,0,0,0
E01002188,0,0,1,0,1,1,1,1,1,0,0
E01002189,1,0,1,0,1,0,1,0,1,0,0
E01002190,0,0,0,0,1,1,1,1,0,0,0
E01002191,0,0,0,0,1,1,1,1,0,0,0
E01002192,1,0,1,0,1,0,1,1,0,0,0
E01002193,0,1,1,0,1,1,1,1,1,0,0
E01002194,0,0,0,0,1,1,1,1,0,0,0
E01002195,0,0,0,0,1,1,0,1,0,0,0
E01002196,0,0,0,0,1,1,0,1,0,0,0
E01002197,0,0,0,0,1,1,1,1,1,0,1
E01002198,0,0,0,0,0,1,0,1,0,0,0
E01002199,1,0,0,0,1,1,0,1,0,0,0
E01002200,0,0,0,0,0,1,0,1,0,0,0
E01002201,0,0,0,0,1,1,1,1,0,0,1
E01002202,1,0,0,0,0,0,0,1,0,0,0
E01002203,1,0,0,0,0,1,0,1,0,0,0
E01002204,1,0,0,0,0,1,0,1,0,0,0
E01002206,0,0,0,0,1,1,0,1,1,0,0
E01002207,0,0,0,0,1,1,0,1,0,0,0
E01002208,0,0,0,0,1,1,1,1,1,0,0
E01002209,1,0,0,0,1,1,1,1,0,0,0
E01002210,0,0,0,0,1,1,0,1,1,0,0
E01002211,0,1,0,0,1,1,0,1,1,0,1
E01002212,0,0,1,0,0,1,0,1,1,0,0
E01002213,1,0,0,1,0,1,0,1,0,1,0
E01002214,0,0,0,0,1,1,0,1,0,0,0
E01002215,1,0,0,0,1,1,0,1,1,0,0
E01002216,0,0,0,0,0,1,0,1,1,0,0
E01002217,0,1,0,1,1,1,0,1,1,0,1
E01002218,0,0,0,0,0,1,1,1,0,0,0
E01002219,1,0,0,1,1,1,0,0,1,1,0
E01002220,0,0,0,0,1,1,1,1,1,0,0
E01002221,1,0,0,0,1,1,0,1,1,0,1
E01002222,0,0,1,0,1,1,0,1,1,0,1
E01002223,0,0,0,0,1,1,0,1,0,0,1
E01002224,0,1,1,1,1,1,1,1,1,0,1
E01002225,0,0,0,0,0,0,1,0,0,0,0
E01002226,1,0,0,0,0,0,1,0,0,0,0
E01002227,0,1,1,0,1,0,1,1,0,0,0
E01002228,0,1,1,0,0,0,1,1,0,0,0
E01002229,0,0,1,0,1,1,1,1,1,0,0
E01002230,0,0,0,0,1,1,1,1,1,0,0
E01002231,0,0,0,0,1,1,0,1,0,0,0
E01002232,0,1,0,0,1,1,0,1,1,0,0
E01002233,1,0,0,1,1,1,0,0,1,1,1
E01002234,0,0,1,0,1,1,0,1,1,1,1
E01002235,0,1,0,0,0,1,0,1,1,1,0
E01002236,1,0,0,1,0,1,0,0,1,1,1
E01002237,1,1,1,1,1,1,0,1,1,1,1
E01002238,0,0,1,0,1,1,0,1,1,1,0
E01002239,0,0,0,0,1,1,1,1,0,0,0
E01002240,0,1,1,1,1,1,0,1,1,1,0
E01002241,0,0,1,0,1,1,0,1,0,0,1
E01002242,0,0,0,0,1,1,0,1,1,0,0
E01002243,1,1,0,1,0,1,0,0,1,1,0
E01002244,0,0,0,0,0,1,1,1,1,1,0
E01002245,0,0,0,0,0,1,0,1,0,1,0
E01002246,0,0,0,0,0,1,1,1,0,0,0
E01002247,0,0,0,0,0,1,0,0,0,1,0
E01002248,1,0,0,0,0,1,1,1,0,0,0
E01002249,0,0,0,0,0,0,0,0,0,0,0
E01002250,0,0,0,0,0,1,1,1,0,0,0
E01002251,0,1,1,0,0,1,1,1,0,0,0
E01002252,0,0,0,0,0,1,1,0,0,0,0
E01002253,0,0,0,0,1,1,1,0,0,0,0
E01002254,0,0,0,0,1,1,0,1,0,0,0
E01002255,0,0,0,0,1,1,0,1,1,0,1
E01002256,0,0,0,0,1,1,0,1,1,0,0
E01002257,0,0,0,0,1,1,0,1,0,0,0
E01002258,0,1,0,0,1,1,0,1,0,0,0
E01002259,0,0,0,0,0,0,1,0,0,0,0
E01002260,0,0,0,0,0,1,1,1,1,0,0
E01002261,1,0,0,0,1,1,0,1,1,0,0
E01002262,0,1,0,0,1,1,0,1,0,0,0
E01002263,0,1,0,0,0,1,1,1,1,0,0
E01002264,0,1,0,0,1,1,0,1,1,0,0
E01002265,0,0,0,0,1,1,1,1,1,0,0
E01002266,0,1,0,0,1,1,1,1,0,0,0
E01002267,0,1,0,0,1,1,0,1,1,0,1
E01002268,0,0,0,0,1,1,1,1,0,0,0
E01002269,0,0,0,0,0,1,1,1,0,0,0
E01002270,0,0,1,0,1,0,0,1,1,0,0
E01002271,0,0,1,0,1,1,0,1,1,0,0
E01002272,0,0,0,0,1,1,0,1,0,0,0
E01002273,0,0,0,0,1,1,0,1,1,0,0
E01002274,0,0,0,0,1,1,0,0,1,0,0
E01002275,0,0,0,0,1,1,0,1,1,0,0
E01002276,0,0,0,0,0,0,1,0,0,0,0
E01002277,0,0,0,0,0,0,1,0,0,0,0
E01002278,0,1,0,0,0,1,0,1,1,0,1
E01002279,0,1,1,0,0,1,1,1,1,0,0
E01002280,0,1,1,1,0,1,0,1,1,0,1
E01002281,0,1,1,0,0,0,1,1,0,0,0
E01002282,1,1,0,0,0,1,0,1,0,0,0
E01002283,0,1,1,0,0,1,1,1,0,0,0
E01002284,0,1,1,0,0,1,0,1,0,0,0
E01002285,0,0,0,0,1,1,1,1,1,0,0
E01002286,0,0,0,0,1,1,0,1,1,0,0
E01002287,0,0,0,0,1,1,0,1,0,0,0
E01002288,0,1,0,0,1,1,1,1,1,0,0
E01002289,0,0,0,0,0,1,1,1,1,0,0
E01002290,0,0,0,0,1,1,0,1,1,0,0
E01002291,1,0,0,0,1,1,0,1,0,0,0
E01002292,0,1,0,0,0,1,1,0,0,0,0
E01002293,0,0,0,0,0,0,0,0,0,0,0
E01002294,0,0,0,0,1,1,1,1,0,0,0
E01002295,0,1,0,0,1,1,0,1,1,0,0
E01002296,0,0,0,0,0,0,1,0,0,0,0
E01002297,0,1,1,0,0,1,0,1,1,0,1
E01002298,0,0,0,0,1,1,1,1,1,0,0
E01002299,0,1,1,0,0,1,1,1,0,0,0
E01002300,0,0,0,0,1,1,0,1,0,0,0
E01002301,0,1,0,0,1,1,0,1,1,0,0
E01002302,1,0,0,0,1,1,0,1,0,0,0
E01002303,0,1,0,0,0,1,0,1,0,0,0
E01002304,0,0,0,0,0,0,1,0,0,0,0
E01002305,0,1,0,0,0,1,1,0,1,0,0
E01002306,0,1,0,1,0,1,0,1,1,0,1
E01002307,0,1,0,0,1,1,0,1,0,0,1
E01002308,0,1,0,1,1,1,1,1,1,0,0
E01002309,0,1,1,0,0,1,0,1,1,0,0
E01002310,0,1,1,0,0,0,0,1,1,0,0
E01002311,0,1,0,0,0,1,1,0,0,0,0
E01002312,0,1,1,0,1,1,1,1,0,0,0
E01002313,0,1,0,0,0,1,1,1,0,0,0
E01002314,0,1,1,0,0,1,0,1,1,0,1
E01002315,0,1,0,0,0,1,0,1,1,0,1
E01002316,0,1,1,0,0,0,0,1,1,0,1
E01002317,0,0,0,0,1,1,0,1,1,0,0
E01002318,0,0,0,0,1,1,0,1,1,0,1
E01002319,1,0,0,0,0,1,0,1,0,0,0
E01002320,0,0,0,0,1,1,0,1,0,0,0
E01002321,0,0,0,0,1,1,0,0,1,0,0
E01002322,0,0,0,0,0,1,1,0,0,0,0
E01002323,0,0,0,0,1,1,0,1,1,0,1
E01002324,0,0,1,0,1,1,0,1,1,0,0
E01002325,0,1,0,0,0,1,0,1,0,0,0
E01002326,1,1,0,0,0,1,0,1,0,0,0
E01002327,0,0,0,0,1,1,0,1,1,0,0
E01002328,1,0,0,0,0,1,1,1,0,1,0
E01002329,0,0,0,0,0,1,0,1,0,0,0
E01002330,0,1,0,0,1,1,1,1,1,1,0
E01002331,0,0,0,0,0,1,1,1,0,0,0
E01002332,0,1,0,0,1,1,0,1,0,0,0
E01002333,0,1,0,0,1,1,0,1,1,0,0
E01002334,0,0,0,0,0,0,1,0,0,0,0
E01002335,0,1,0,0,1,1,0,1,1,0,0
E01002336,0,0,0,0,1,1,0,1,0,0,0
E01002337,0,0,0,0,1,0,1,0,0,0,0
E01002338,0,0,0,0,1,1,0,1,0,0,0
E01002339,0,0,0,0,1,1,0,1,1,0,0
E01002340,0,0,0,0,1,1,0,1,0,0,1
E01002341,0,1,0,0,1,1,0,1,1,0,0
E01002342,0,0,0,0,0,1,1,1,1,0,0
E01002343,0,0,0,0,1,1,0,1,1,0,0
E01002344,0,0,0,0,0,0,0,0,0,0,0
E01002345,1,0,0,0,0,1,1,0,0,0,0
E01002346,1,0,0,1,1,1,0,1,1,1,0
E01002347,0,0,0,0,1,1,1,1,1,1,0
E01002348,0,0,0,0,0,0,1,0,0,0,0
E01002349,0,0,0,0,1,1,0,1,1,0,0
E01002350,0,1,0,0,0,0,0,1,0,1,0
E01002351,1,0,0,0,0,1,0,0,1,1,0
E01002352,0,1,1,0,0,1,0,1,1,1,0
E01002353,1,0,0,0,0,1,0,0,0,0,0
E01002354,0,0,1,0,1,1,0,1,1,0,0
E01002355,0,0,0,0,1,1,0,1,0,0,0
E01002356,1,0,0,0,0,0,0,0,0,0,0
E01002358,1,1,1,1,0,1,0,0,1,1,0
E01002359,0,0,0,0,1,1,0,1,1,0,0
E01002360,0,0,0,0,1,1,0,1,0,0,0
E01002361,1,0,0,0,0,0,0,0,0,0,0
E01002362,0,0,0,0,1,1,0,1,1,0,0
E01002363,0,0,0,0,1,1,1,1,1,0,0
E01002364,0,0,1,0,1,1,0,1,1,0,0
E01002365,1,0,0,0,1,1,0,1,1,0,1
E01002366,0,1,0,0,1,1,1,1,1,0,1
E01002367,0,0,0,0,1,1,0,0,0,0,0
E01002368,0,0,0,0,0,0,1,0,0,0,0
E01002369,0,0,0,0,0,1,0,1,1,0,0
E01002370,0,0,0,0,0,0,1,0,0,0,0
E01002371,0,0,0,0,0,1,0,1,0,0,0
E01002372,0,1,0,0,1,1,0,1,1,0,0
E01002373,0,1,0,0,0,1,1,1,1,0,0
E01002374,1,0,0,0,0,1,1,1,0,0,0
E01002375,0,1,0,0,0,1,1,1,1,0,0
E01002376,0,0,1,0,1,1,0,1,1,0,0
E01002377,0,0,0,0,0,1,0,0,0,0,0
E01002378,0,0,0,0,0,1,0,1,0,0,0
E01002379,1,1,1,0,1,1,0,1,0,0,0
E01002380,0,1,0,1,1,1,1,1,1,0,0
E01002381,0,0,1,0,1,1,1,1,1,0,0
E01002382,0,1,1,0,1,1,0,1,1,0,0
E01002383,0,0,0,0,1,1,0,0,0,0,0
E01002384,0,0,0,0,1,1,1,1,0,0,0
E01002385,0,0,0,0,0,0,0,0,0,0,0
E01002386,1,0,0,0,0,0,0,0,0,0,0
E01002387,0,0,0,0,1,1,1,1,0,0,0
E01002388,0,0,0,0,1,1,0,1,1,0,0
E01002389,0,0,0,0,1,1,1,0,0,0,0
E01002390,1,0,0,0,1,1,0,1,1,0,0
E01002391,0,0,0,0,0,0,0,0,0,0,0
E01002392,0,1,1,0,0,0,1,1,1,0,0
E01002393,0,1,0,0,1,1,1,1,1,0,0
E01002394,0,1,1,1,1,1,0,1,1,0,1
E01002395,1,1,1,1,1,1,1,1,1,0,1
E01002396,0,0,0,0,0,1,1,1,0,0,0
E01002397,1,0,0,0,0,1,1,1,0,0,0
E01002398,0,1,0,1,1,1,0,1,1,0,1
E01002399,0,0,0,0,1,1,0,1,1,0,1
E01002400,0,0,0,0,0,0,1,0,0,0,0
E01002401,0,0,0,0,0,1,1,1,1,1,0
E01002402,0,0,1,0,0,1,1,1,0,0,1
E01002403,0,0,0,1,0,1,0,1,1,1,0
E01002404,0,1,0,0,0,1,1,1,1,0,0
E01002405,0,0,0,0,0,1,1,1,0,0,0
E01002406,0,0,0,0,0,0,0,0,0,0,0
E01002407,1,0,0,0,0,1,0,0,0,0,0
E01002408,0,1,1,1,1,1,1,1,1,0,1
E01002409,0,0,0,0,1,1,0,1,1,0,0
E01002410,1,0,0,0,0,1,1,1,1,0,0
E01002411,0,1,0,0,1,1,1,1,1,0,0
E01002412,0,0,1,0,1,1,1,1,0,0,0
E01002413,1,1,1,0,0,0,1,1,1,0,0
E01002414,0,0,0,0,0,0,1,1,0,0,0
E01002415,0,0,0,0,1,1,0,0,0,0,0
E01002416,0,0,0,0,1,1,0,1,1,0,0
E01002417,1,0,0,0,1,1,0,0,0,0,0
E01002418,0,1,0,0,1,1,0,1,0,0,0
E01002419,0,1,0,1,1,1,0,1,0,0,0
E01002420,0,0,0,0,1,1,0,1,1,0,0
E01002421,0,1,0,0,1,1,1,1,1,0,0
E01002422,1,0,0,0,1,1,0,1,1,0,1
E01002423,1,0,0,0,0,1,1,1,0,0,0
E01002424,0,0,1,0,1,1,1,1,1,0,0
E01002425,0,1,0,0,1,1,1,1,1,0,0
E01002426,1,0,1,0,1,1,1,1,1,0,0
E01002427,1,1,1,0,1,1,0,1,1,0,1
E01002428,0,1,0,0,0,1,1,0,1,0,0
E01002429,0,1,0,0,1,1,1,1,1,0,0
E01002430,0,0,0,0,1,1,1,1,1,0,0
E01002431,0,0,0,0,1,1,0,1,1,0,0
E01002432,1,0,0,0,1,1,0,1,0,0,0
E01002433,0,0,0,0,1,0,1,1,0,0,0
E01002434,0,0,0,0,1,1,1,1,0,0,0
E01002435,0,0,0,0,1,1,0,1,0,0,0
E01002436,0,0,0,0,1,1,1,1,0,0,0
E01002437,0,0,0,0,1,1,1,1,0,0,0
E01002438,0,0,0,0,0,0,1,0,0,0,0
E01002439,0,0,0,0,0,0,1,1,1,0,0
E01002440,0,1,0,1,1,1,1,1,1,0,1
E01002441,0,0,0,0,0,0,1,0,0,0,0
E01002442,0,0,0,0,1,0,1,1,0,0,0
E01002443,0,0,0,0,0,0,1,0,0,0,0
E01002444,0,0,0,0,0,0,0,0,0,0,0
E01002445,0,1,1,0,0,1,1,1,1,0,0
E01002446,0,0,0,0,0,0,1,0,0,0,0
E01002447,0,0,0,0,0,0,1,0,0,0,0
E01002448,0,0,0,0,0,0,1,0,0,0,0
E01002449,0,1,1,0,1,1,1,1,1,0,0
E01002450,0,0,0,0,1,1,1,0,0,0,0
E01002451,0,0,0,0,1,1,0,1,0,0,1
E01002452,1,0,0,0,0,1,1,1,0,0,0
E01002453,0,1,0,0,1,1,0,0,0,0,0
E01002454,0,1,0,0,0,1,1,0,0,0,0
E01002455,0,1,0,0,1,1,1,1,1,0,0
E01002456,0,1,0,0,0,1,1,1,0,0,0
E01002457,1,1,0,0,0,1,0,1,0,0,0
E01002458,0,0,0,0,0,0,1,1,0,0,0
E01002459,0,0,0,0,1,1,0,1,0,0,0
E01002460,1,0,0,0,1,0,1,1,0,0,0
E01002461,0,0,0,0,0,0,1,1,0,0,0
E01002462,0,1,1,0,1,0,1,1,1,0,0
E01002463,0,0,0,0,1,0,1,1,0,0,0
E01002464,0,0,0,0,0,1,1,1,0,0,0
E01002465,1,0,0,0,1,1,0,1,0,0,0
E01002466,0,0,0,0,1,1,0,0,0,0,0
E01002467,0,0,0,0,1,1,1,1,0,0,0
E01002468,0,0,0,0,1,1,0,0,0,0,0
E01002469,0,0,0,0,0,1,0,0,0,0,0
E01002470,1,0,0,0,1,1,0,0,0,0,0
E01002471,0,0,0,0,1,1,0,1,0,0,0
E01002472,1,1,1,0,1,1,1,1,1,0,1
E01002473,0,0,1,0,1,0,1,1,1,0,0
E01002474,1,0,1,0,1,1,1,1,1,0,1
E01002475,0,0,0,0,0,0,1,1,0,0,0
E01002476,0,0,1,0,1,1,1,1,1,0,0
E01002477,0,1,1,0,1,1,1,1,1,0,0
E01002478,1,1,1,1,1,1,1,1,1,0,0
E01002479,0,1,0,0,1,1,1,1,1,0,0
E01002480,0,0,0,0,1,1,1,0,0,0,0
E01002481,0,1,0,0,1,1,1,1,0,0,0
E01002482,0,0,0,0,1,1,1,1,0,0,0
E01002483,1,0,0,0,1,1,0,1,0,0,0
E01002484,0,1,0,0,1,1,1,1,1,1,0
E01002485,1,1,0,0,1,1,0,1,0,0,0
E01002486,0,0,0,0,0,0,1,0,0,0,0
E01002487,1,0,1,1,1,1,1,1,0,0,0
E01002488,0,0,0,0,0,1,1,1,0,0,0
E01002489,0,0,0,0,0,1,0,1,0,0,0
E01002490,0,0,0,0,0,1,1,1,0,0,0
E01002491,0,1,1,1,0,1,1,1,1,0,1
E01002492,1,0,0,0,0,1,1,1,1,0,0
E01002493,0,1,1,1,1,1,1,1,1,0,1
E01002494,0,0,0,0,0,1,1,0,0,0,0
E01002495,0,0,0,0,0,1,1,0,0,0,0
E01002496,0,0,0,0,0,0,0,1,0,0,0
E01002497,0,0,0,0,0,0,0,0,0,0,0
E01002498,0,1,0,0,1,1,0,1,1,0,0
E01002499,0,0,0,0,0,0,1,0,0,0,0
E01002501,0,1,1,0,0,1,0,1,1,0,1
E01002502,0,1,1,0,1,1,0,1,1,0,0
E01002503,1,1,1,0,1,1,0,1,0,0,0
E01002504,0,0,1,0,0,1,1,1,0,0,0
E01002505,0,0,0,0,0,0,1,0,0,0,0
E01002506,1,0,0,1,0,1,0,0,0,0,0
E01002507,0,0,0,0,0,0,1,0,0,0,0
E01002508,0,1,0,0,0,1,1,0,0,0,0
E01002509,0,0,0,0,1,1,1,1,1,0,0
E01002511,1,0,1,0,0,1,1,1,1,0,0
E01002512,0,0,0,0,0,0,1,0,0,0,0
E01002513,0,0,0,0,0,0,1,1,0,0,0
E01002514,1,1,1,1,1,1,1,0,1,0,0
E01002515,0,0,0,0,0,0,1,0,0,0,0
E01002516,0,0,1,0,1,1,1,1,1,0,0
E01002518,1,1,1,1,1,1,1,1,1,1,1
E01002519,0,1,1,0,0,1,1,1,0,0,0
E01002520,0,1,0,0,0,0,1,1,0,0,0
E01002521,1,0,0,0,0,0,0,0,0,0,0
E01002523,0,1,0,1,1,1,1,1,1,1,1
E01002525,0,0,1,0,1,1,1,1,0,0,0
E01002526,0,1,0,0,0,1,0,1,1,0,0
E01002527,0,0,0,0,0,0,1,0,0,0,0
E01002528,0,1,0,0,0,1,1,1,0,0,0
E01002529,1,0,0,1,0,1,0,1,0,1,0
E01002530,0,1,1,0,0,0,1,1,1,0,0
E01002531,0,0,1,1,1,1,0,1,1,0,0
E01002532,0,1,0,1,0,0,1,0,0,0,0
E01002533,0,0,0,0,0,0,1,0,0,0,0
E01002534,0,1,0,0,1,1,0,1,1,0,0
E01002535,1,0,0,0,1,0,1,0,0,0,0
E01002536,0,1,1,0,1,0,1,1,1,0,0
E01002537,0,0,0,0,0,0,1,0,0,0,0
E01002538,0,0,0,0,1,0,1,1,1,0,0
E01002539,0,0,1,0,1,1,0,1,1,0,0
E01002540,0,0,1,0,1,1,1,1,1,0,0
E01002541,0,0,0,0,1,1,1,1,1,0,0
E01002542,1,1,0,0,1,1,1,1,1,0,1
E01002543,0,1,0,0,1,1,1,1,1,0,1
E01002544,0,0,1,0,1,1,1,1,1,0,1
E01002545,0,0,1,0,0,1,1,1,1,0,0
E01002546,0,0,0,0,0,1,1,0,0,0,0
E01002547,0,0,1,0,0,1,1,1,1,0,1
E01002548,0,0,0,0,0,0,1,0,0,0,0
E01002549,0,0,0,0,0,0,1,1,0,0,0
E01002550,0,1,1,1,1,1,1,1,1,0,1
E01002551,0,1,0,0,1,1,1,1,1,0,0
E01002552,0,1,0,0,0,0,1,1,1,1,0
E01002553,0,1,1,0,1,1,0,1,1,0,0
E01002554,1,0,0,0,0,0,1,0,0,0,0
E01002555,0,1,0,0,0,1,1,1,0,0,0
E01002556,0,0,1,0,1,1,0,1,1,0,0
E01002557,0,0,0,0,1,1,1,1,1,0,0
E01002558,1,0,0,0,0,1,1,1,0,0,0
E01002559,0,0,0,0,0,0,1,0,0,0,0
E01002560,0,0,0,0,1,1,0,1,1,0,0
E01002561,1,1,1,1,1,1,0,1,1,0,1
E01002562,0,1,1,0,0,1,1,0,0,0,0
E01002563,0,0,0,0,0,1,1,0,0,0,0
E01002564,0,1,1,1,0,1,0,0,1,1,0
E01002565,0,0,0,0,0,0,1,0,0,1,0
E01002566,0,0,0,0,0,0,1,0,0,0,0
E01002567,1,0,1,1,0,0,1,0,0,1,0
E01002568,1,0,1,1,0,0,1,1,1,0,0
E01002569,0,0,0,1,0,0,1,0,0,1,0
