,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,OA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
12866,2,,1,2,,,,,,,1,E00013426,,1,1,2,,,1,,,,,,,,,,,0.0,,0.0,,
12867,1,,1,2,,,1,1,,,1,E00013428,1,1,0,1,,,,,0,0,1,,,,0.0,,,-1.0,,-1.0,,0.0
12868,1,,1,1,,,,,,,1,E00013429,2,1,,1,,1,,,1,,1,,,,0.0,,,,,0.0,,1.0
12869,2,,1,2,,,1,,,,1,E00013430,2,1,1,1,,,1,,,1,1,,0.0,,0.0,,,0.0,,-1.0,,0.0
12870,2,,1,,,,,,,,,E00013431,1,,1,1,,,,1,,1,1,,,,,,,0.0,,,,-1.0
12871,1,1,,1,,,,1,,,1,E00013432,1,1,1,1,,,,1,,,1,,,0.0,0.0,,,,,0.0,0.0,0.0
12872,1,,,2,,,,,,,,E00013434,1,,,2,,,,,,,1,,,,,,,,,0.0,,0.0
12873,,,,2,,,,,,,,E00013435,,,2,,,,,,,,2,,,,,,,,,,,
12874,,,1,1,,,,2,,,,E00013437,,1,1,1,,,,,,,1,,,,,,,0.0,,0.0,,
12875,1,1,1,1,,,1,,,,1,E00013438,1,,,2,,,,1,1,,1,,,,0.0,,,,,1.0,,0.0
12876,1,1,1,2,1,,1,1,1,,1,E00013439,1,1,1,1,,,1,1,1,1,1,,0.0,0.0,0.0,0.0,,0.0,,-1.0,0.0,0.0
12877,1,1,1,2,1,1,,1,1,,,E00013440,1,1,1,2,,,,1,,,1,,,0.0,,,,0.0,,0.0,0.0,0.0
12878,,,,1,,,1,1,,,1,E00013441,1,,,1,,,,,,,,,,,,,,,,0.0,,
12879,1,,1,2,,,1,1,,,1,E00013442,2,1,1,1,,,,1,,,1,,,0.0,0.0,,,0.0,,-1.0,,1.0
12880,1,1,1,1,1,1,1,1,,,1,E00013443,1,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
12881,1,,1,1,,,2,,,,1,E00013444,1,,1,1,,1,1,,,,1,,-1.0,,0.0,,,0.0,,0.0,,0.0
12882,,,1,2,,,,,1,,,E00013445,1,,,1,,,1,,1,,1,,,,,0.0,,,,-1.0,,
12883,1,,1,1,,,,1,,,1,E00013446,1,,1,2,,,,,,,1,,,,0.0,,,0.0,,1.0,,0.0
12884,1,,1,2,,,,,,,1,E00013447,1,,1,2,,,,,,1,1,,,,0.0,,,0.0,,0.0,,0.0
12885,,,2,,,,,,,,,E00013448,,,3,,,,,,,,1,,,,,,,1.0,,,,
12886,1,,2,1,,,,1,1,,,E00013450,1,,1,1,,,1,1,1,,1,,,0.0,,0.0,,-1.0,,0.0,,0.0
12887,1,1,2,2,,,1,1,,,1,E00013453,1,1,1,1,,,1,1,1,,1,,0.0,0.0,0.0,,,-1.0,,-1.0,0.0,0.0
12888,1,,1,2,1,,,1,1,,1,E00013454,1,,1,2,,,1,1,,,1,,,0.0,0.0,,,0.0,,0.0,,0.0
12889,1,,1,1,,,,1,,,1,E00013455,2,,1,1,,1,,1,,,1,,,0.0,0.0,,,0.0,,0.0,,1.0
12890,,,2,1,,,,2,,,1,E00013456,,1,1,1,,,,,,,1,,,,0.0,,,-1.0,,0.0,,
12891,,1,1,2,,,,,,,1,E00013457,,1,1,2,,,,,,,,,,,,,,0.0,,0.0,0.0,
12892,1,1,1,1,1,,1,1,1,,1,E00013458,1,1,1,1,,,1,1,,,1,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0
12893,1,,1,2,,,,1,1,,1,E00013460,2,,1,1,,,,1,1,,1,,,0.0,0.0,0.0,,0.0,,-1.0,,1.0
12894,,,1,2,,,,1,,,,E00013461,1,1,1,2,,,,,,,1,,,,,,,0.0,,0.0,,
12895,1,1,,3,,,,1,,,,E00013462,1,1,1,2,,,,,,1,1,,,,,,,,,-1.0,0.0,0.0
12896,1,,1,2,,,,,,,,E00013463,1,,,2,,,,,,1,,,,,,,,,,0.0,,0.0
12897,1,1,1,1,1,1,1,1,1,,1,E00013464,1,1,1,1,1,1,,1,1,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
12898,,,,2,,,,,,,1,E00013465,,,1,2,,,,1,,1,2,,,,1.0,,,,,0.0,,
12899,1,1,1,2,1,1,,,1,,2,E00013466,1,1,1,1,,,,1,1,1,2,,,,0.0,0.0,,0.0,,-1.0,0.0,0.0
12900,1,1,1,2,0,0,1,1,1,,1,E00013467,1,1,1,1,,1,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,,0.0,,-1.0,0.0,0.0
12901,1,,1,2,,,,,,,2,E00013468,,,,3,,,,,,,1,,,,-1.0,,,,,1.0,,
12902,,1,,1,,,,,1,1,2,E00013469,,1,,1,,,,,,1,2,,,,0.0,,0.0,,,0.0,0.0,
12903,1,1,1,1,1,,,1,1,,1,E00013470,,1,,2,1,,,1,,,1,,,0.0,0.0,,,,0.0,1.0,0.0,
12904,1,,1,1,,,1,1,1,,,E00013471,,1,1,1,1,,,,1,,1,,,,,0.0,,0.0,,0.0,,
12905,,,1,,1,1,,,1,,,E00013472,,,1,,,,,,,,2,,,,,,,0.0,,,,
12906,,,1,,,,1,1,,,1,E00013473,,,1,,,,1,,,,2,,0.0,,1.0,,,0.0,,,,
12907,2,1,1,1,,1,,1,1,,1,E00013474,1,1,1,1,,1,,1,1,1,1,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,-1.0
12908,,1,,1,1,,,1,1,,,E00013475,,1,1,1,,,,1,,,1,,,0.0,,,,,,0.0,0.0,
12909,,1,1,1,,1,1,1,,,1,E00013477,,,1,1,,,1,1,1,,1,,0.0,0.0,0.0,,,0.0,,0.0,,
12910,,1,1,2,1,1,,1,1,,1,E00013478,,1,1,1,,1,,1,,,1,0.0,,0.0,0.0,,,0.0,,-1.0,0.0,
12911,1,1,1,1,,,1,1,1,,2,E00013479,,1,1,1,,,1,1,,1,2,,0.0,0.0,0.0,,,0.0,,0.0,0.0,
12912,1,1,1,1,1,,1,1,1,,1,E00013480,1,1,1,1,,,1,1,,1,2,,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0
12913,,1,,2,,,,1,1,,1,E00013481,1,1,1,1,,1,,1,1,,1,,,0.0,0.0,0.0,,,,-1.0,0.0,
12914,1,1,1,1,,,,1,1,,1,E00013482,1,,1,2,,,1,1,1,1,1,,,0.0,0.0,0.0,,0.0,,1.0,,0.0
12915,,1,1,2,,,,1,1,,1,E00013483,,1,,2,,,,1,1,,,,,0.0,,0.0,,,,0.0,0.0,
12916,1,1,,2,,1,1,,,,1,E00013484,1,,,2,,,,,,,1,,,,0.0,,,,,0.0,,0.0
12917,1,1,1,2,1,,1,1,1,1,1,E00013485,1,1,1,1,1,1,,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
12918,1,,,3,,,1,,,,1,E00013486,1,1,1,1,,,,,,,1,,,,0.0,,,,,-2.0,,0.0
12919,1,,,3,,,,1,1,,1,E00013487,1,,1,2,,,,,1,1,1,,,,0.0,0.0,,,,-1.0,,0.0
12920,1,1,1,1,,,,1,1,,1,E00013488,1,1,1,1,,,,1,,1,1,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
12921,2,,,1,,,,,,,1,E00013489,2,,,1,,,,1,,1,1,,,,0.0,,,,,0.0,,0.0
12922,1,1,1,1,,,,1,1,,1,E00013491,1,1,1,1,,,,1,1,1,1,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
12923,,1,,2,,,1,1,1,,1,E00013493,,1,,2,,,,,1,,1,,,,0.0,0.0,,,,0.0,0.0,
12924,,,,1,1,,1,1,1,,1,E00013494,,1,1,1,,1,1,1,1,,1,,0.0,0.0,0.0,0.0,,,,0.0,,
12925,,1,,1,,,1,,2,,1,E00013496,,1,,1,,1,,,1,,2,,,,1.0,-1.0,,,,0.0,0.0,
12926,,,1,2,,,,1,1,,1,E00013497,,,1,1,1,1,,1,1,,1,,,0.0,0.0,0.0,,0.0,,-1.0,,
12927,,,1,2,,1,1,1,1,,1,E00013499,,1,1,2,1,1,,1,1,,,0.0,,0.0,,0.0,,0.0,,0.0,,
12928,,1,,1,1,,,,,,2,E00013500,1,1,1,1,,,,,,1,2,,,,0.0,,,,,0.0,0.0,
12929,,,2,,,,,1,1,,,E00013501,,1,1,,,1,,1,,,2,,,0.0,,,,-1.0,,,,
12930,1,,1,1,1,,,1,,,1,E00013502,1,,1,1,,1,,,,,1,,,,0.0,,,0.0,,0.0,,0.0
12931,,,1,1,,,2,1,,1,1,E00013504,1,,1,1,,,1,1,,2,1,,-1.0,0.0,0.0,,1.0,0.0,,0.0,,
12932,,,1,,,,2,,2,,,E00013506,,1,1,2,,,1,,1,,,,-1.0,,,-1.0,,0.0,,,,
12933,,1,1,1,1,,1,1,1,,1,E00013507,,1,1,1,1,,1,1,,,2,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,
12934,,1,1,1,1,,,1,1,,1,E00013508,,1,1,,,,,,1,1,2,,,,1.0,0.0,,0.0,,,0.0,
12935,,1,1,1,,,,1,,1,2,E00013509,,1,1,1,1,,,1,,1,1,,,0.0,-1.0,,0.0,0.0,,0.0,0.0,
12936,,2,1,,,,,,,,2,E00013510,,1,1,1,1,,,,,1,2,,,,0.0,,,0.0,,,-1.0,
12937,,1,1,1,1,1,1,1,1,1,1,E00013511,,1,2,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
12938,,1,,2,,,,,,1,1,E00013512,1,2,,,,,,,,2,1,,,,0.0,,1.0,,,,1.0,
12939,,1,1,2,,,,,1,1,1,E00013513,,1,1,1,,,,,1,1,1,,,,0.0,0.0,0.0,0.0,,-1.0,0.0,
12940,,,1,,,,1,,1,1,2,E00013514,,1,2,1,1,,1,1,1,,1,,0.0,,-1.0,0.0,,1.0,,,,
12941,1,,1,2,,,1,1,,,1,E00013515,1,1,1,1,1,,,1,,1,2,,,0.0,1.0,,,0.0,,-1.0,,0.0
12942,1,1,1,1,1,,1,1,1,1,1,E00013516,1,1,1,1,1,1,1,1,1,1,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12943,,2,1,1,1,,,,1,,2,E00013517,,1,1,1,1,,,,1,1,2,,,,0.0,0.0,,0.0,0.0,0.0,-1.0,
12944,,2,1,1,,,,,1,1,1,E00013518,,1,1,1,1,,,,,,2,,,,1.0,,,0.0,,0.0,-1.0,
12945,,,1,,,,1,1,,1,1,E00013519,,1,1,1,,1,,1,1,1,2,,,0.0,1.0,,0.0,0.0,,,,
12946,1,1,1,1,,,1,1,,1,1,E00013520,,1,1,1,,,1,1,,1,1,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
12947,,1,2,1,1,1,2,,,,,E00013521,,1,1,1,,,1,1,1,,1,,-1.0,,,,,-1.0,,0.0,0.0,
12948,,1,1,1,,,1,1,1,,1,E00013522,,1,1,1,,,1,1,,,1,,0.0,0.0,0.0,,,0.0,,0.0,0.0,
12949,1,2,1,1,1,1,,1,1,1,,E00013523,1,2,1,1,1,,1,1,1,1,1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12950,,1,1,1,1,,1,1,1,1,1,E00013524,,1,1,1,1,1,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12951,1,1,1,1,1,,1,1,1,1,1,E00013525,1,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
12952,1,1,1,1,1,,1,1,1,,1,E00013526,1,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
12953,1,,1,1,,1,1,1,1,,1,E00013527,,,,,,,,,,,2,,,,1.0,,,,,,,
12954,1,,1,,,,,1,,,,E00013528,1,,1,,1,,,,,,1,,,,,,,0.0,,,,0.0
12955,,2,1,1,1,,,1,1,1,1,E00013529,,2,1,1,,,1,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
12956,1,2,1,1,,,1,,1,,1,E00013530,,1,1,1,,,,1,1,,1,,,,0.0,0.0,,0.0,,0.0,-1.0,
12957,,,1,3,,,1,,1,,1,E00013531,,,1,3,,,1,,1,,1,,0.0,,0.0,0.0,,0.0,,0.0,,
12958,1,1,,2,1,1,1,,,1,1,E00013532,,1,,1,,,,,,1,2,,,,1.0,,0.0,,,-1.0,0.0,
12959,,1,1,1,1,1,1,1,1,1,1,E00013533,,1,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12960,,1,1,1,,,1,1,1,,1,E00013534,,1,1,1,,1,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,
12961,,2,1,1,,,,1,,1,1,E00013535,,1,,1,1,,,,,1,1,,,,0.0,,0.0,,,0.0,-1.0,
12962,1,1,1,,,,,,1,1,1,E00013536,,1,1,1,,,,,,1,2,,,,1.0,,0.0,0.0,,,0.0,
12963,1,1,1,1,1,,1,1,1,1,1,E00013538,1,1,2,1,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12964,,1,,1,,,,1,,2,1,E00013539,,1,,1,,,,,,2,1,,,,0.0,,0.0,,,0.0,0.0,
12965,,2,1,1,1,1,1,,1,,,E00013540,,2,2,1,,,1,1,,,,,0.0,,,,,1.0,,0.0,0.0,
12966,1,1,,1,,,,1,1,,1,E00013541,1,,1,1,,,,1,,1,2,,,0.0,1.0,,,,,0.0,,0.0
12967,,1,1,1,1,,,,,1,2,E00013542,,1,1,1,1,,,,,2,1,,,,-1.0,,1.0,0.0,0.0,0.0,0.0,
12968,1,1,1,1,,,,1,1,,1,E00013543,1,,1,1,,,,1,,1,1,,,0.0,0.0,,,0.0,,0.0,,0.0
12969,1,,1,2,,,1,1,1,1,1,E00013544,1,1,1,1,1,,,1,,1,1,,,0.0,0.0,,0.0,0.0,,-1.0,,0.0
12970,1,,,1,,,,,,,1,E00013545,2,,1,1,,,,,,1,1,,,,0.0,,,,,0.0,,1.0
12971,1,,1,2,,,1,,,,1,E00013546,1,1,1,2,,,,1,,1,1,,,,0.0,,,0.0,,0.0,,0.0
12972,1,1,1,3,,1,1,1,1,,1,E00013547,1,1,1,2,,,1,,1,1,1,,0.0,,0.0,0.0,,0.0,,-1.0,0.0,0.0
12973,1,1,1,2,,,1,1,1,,1,E00013548,1,1,1,1,,,1,1,0,0,1,,0.0,0.0,0.0,-1.0,,0.0,,-1.0,0.0,0.0
12974,1,1,1,2,,,,,,0,1,E00013549,1,0,1,1,,0,,0,,1,1,,,,0.0,,1.0,0.0,,-1.0,-1.0,0.0
12975,1,0,1,2,,,,1,,1,,E00013550,2,,1,2,,,,0,,1,1,,,-1.0,,,0.0,0.0,,0.0,,1.0
12976,1,1,1,1,,,,,,,1,E00013551,1,1,1,1,,,,,1,1,1,,,,0.0,,,0.0,,0.0,0.0,0.0
12977,1,1,1,1,,,1,,1,,2,E00013552,1,1,1,1,,,1,,,1,1,,0.0,,-1.0,,,0.0,,0.0,0.0,0.0
12978,1,,1,1,,,1,,1,1,1,E00013553,1,,1,1,,,1,1,1,1,1,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
12979,1,,2,1,,,1,2,1,,,E00013554,,,1,1,,,,1,1,,1,,,-1.0,,0.0,,-1.0,,0.0,,
12980,1,,1,2,,,,1,1,,1,E00013555,1,,,1,,,,1,,1,1,,,0.0,0.0,,,,,-1.0,,0.0
12981,1,1,1,1,,1,1,1,1,1,,E00013556,,1,2,1,,,1,1,,1,1,,0.0,0.0,,,0.0,1.0,,0.0,0.0,
12982,,1,1,2,,,1,,,,1,E00013557,1,1,1,2,,,1,,1,1,1,,0.0,,0.0,,,0.0,,0.0,0.0,
12983,1,1,,2,,,,,,1,1,E00013558,1,1,1,1,,,,,1,1,2,,,,1.0,,0.0,,,-1.0,0.0,0.0
12984,,1,,1,,,,,1,,1,E00013559,1,1,1,1,,,,,1,1,2,,,,1.0,0.0,,,,0.0,0.0,
12985,,1,1,2,,,,,,1,2,E00013560,,1,1,1,,,1,1,,1,2,,,,0.0,,0.0,0.0,,-1.0,0.0,
12986,,1,1,1,,,,1,1,,,E00013561,,1,1,1,,,,1,,,2,,,0.0,,,,0.0,,0.0,0.0,
12987,1,1,1,1,1,,1,1,1,,1,E00013562,1,1,1,2,,,1,,1,1,1,,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0
12988,,,,4,,,,,,,,E00013563,1,,,3,,,,,,1,1,,,,,,,,,-1.0,,
12989,,1,1,2,1,,1,1,1,1,1,E00013564,,1,1,2,,,1,,1,1,2,,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,
12990,,1,1,2,,,1,1,1,,1,E00013565,1,1,1,2,,,,1,1,,1,,,0.0,0.0,0.0,,0.0,,0.0,0.0,
12991,1,1,1,1,,1,1,1,1,,1,E00013566,1,1,1,1,,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
12992,1,1,1,2,,,1,1,1,,1,E00013567,1,1,1,1,,,1,1,,1,1,,0.0,0.0,0.0,,,0.0,,-1.0,0.0,0.0
12993,,,,2,,,,,,,2,E00013568,,1,1,,,,,2,,,1,,,,-1.0,,,,,,,
12994,1,,1,2,1,,1,1,1,,1,E00013569,1,,1,1,1,,1,1,,1,1,,0.0,0.0,0.0,,,0.0,0.0,-1.0,,0.0
12995,1,1,1,1,,,,1,1,1,1,E00013570,1,1,1,1,,,,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
12996,,,2,,,,,2,,,1,E00013571,1,,2,,,,,,,,1,,,,0.0,,,0.0,,,,
12997,1,1,1,2,,,1,1,,,1,E00013572,1,1,1,1,,,1,0,0,1,1,,0.0,-1.0,0.0,,,0.0,,-1.0,0.0,0.0
12998,,1,,1,,,1,,1,1,2,E00013573,1,,1,1,,,,,,1,1,,,,-1.0,,0.0,,,0.0,,
12999,,,1,1,,,,1,1,,1,E00013574,1,1,1,1,,,,,1,,1,,,,0.0,0.0,,0.0,,0.0,,
13000,,,1,2,,,1,1,,,1,E00013575,,1,1,2,,,1,,,1,1,,0.0,,0.0,,,0.0,,0.0,,
13001,,1,2,1,1,,,1,,,,E00013576,,,2,,,,,,,,,,,,,,,0.0,,,,
13002,1,1,1,1,0,,0,0,1,1,1,E00013578,1,0,1,1,,0,0,1,1,1,1,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,-1.0,0.0
13003,,1,1,2,,,1,1,1,,1,E00013579,,1,1,2,,,1,1,,1,1,,0.0,0.0,0.0,,,0.0,,0.0,0.0,
13004,1,2,1,1,,1,1,,1,1,1,E00013580,,1,1,1,,,1,1,1,1,1,,0.0,,0.0,0.0,0.0,0.0,,0.0,-1.0,
13005,,1,1,1,1,,,1,1,,1,E00013581,1,1,1,1,,,1,1,1,1,2,,,0.0,1.0,0.0,,0.0,,0.0,0.0,
13006,,1,1,2,,,1,,,,1,E00013582,,1,,2,,,,,1,,1,,,,0.0,,,,,0.0,0.0,
13007,1,2,1,1,,,,,1,1,1,E00013583,,2,,1,,,,1,1,1,2,,,,1.0,0.0,0.0,,,0.0,0.0,
13008,1,,1,1,,,1,1,,,1,E00013584,1,,1,1,,,1,1,1,,1,,0.0,0.0,0.0,,,0.0,,0.0,,0.0
13009,,1,1,1,,,,1,1,,1,E00013585,,,1,1,,,,,1,1,1,,,,0.0,0.0,,0.0,,0.0,,
13010,,,,2,,,,1,1,1,1,E00013586,1,,,1,,,1,,1,1,1,,,,0.0,0.0,0.0,,,-1.0,,
13011,1,1,1,1,,,1,,1,1,1,E00013587,1,,1,1,,,1,,,1,1,,0.0,,0.0,,0.0,0.0,,0.0,,0.0
13012,,,1,1,,1,1,,1,2,1,E00013588,1,,,1,,,,1,1,2,1,,,,0.0,0.0,0.0,,,0.0,,
13013,,1,1,1,,,1,1,1,1,1,E00013589,,1,1,1,,,1,1,1,2,1,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,
13014,1,1,1,1,1,,,,1,1,1,E00013590,1,1,1,1,1,,,1,,,1,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
13015,,1,1,1,,,,1,,1,1,E00013591,,1,,1,1,,,,,1,2,,,,1.0,,0.0,,,0.0,0.0,
13016,1,2,1,1,1,,,1,1,,1,E00013592,,2,1,,1,,,,1,,2,,,,1.0,0.0,,0.0,0.0,,0.0,
13017,1,,,1,,,,,1,2,1,E00013593,1,1,1,,,,,,,2,1,,,,0.0,,0.0,,,,,0.0
13018,1,,1,1,,,1,,,,1,E00013595,1,1,1,1,,1,,,,1,1,,,,0.0,,,0.0,,0.0,,0.0
13019,1,1,,1,,,,,,1,2,E00013596,1,1,1,1,,,1,,,1,2,,,,0.0,,0.0,,,0.0,0.0,0.0
13020,2,,1,1,,,,1,1,1,1,E00013597,2,,1,1,,,,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
13021,,2,1,1,1,,1,,,,1,E00013598,,2,1,1,,1,1,1,1,,1,,0.0,,0.0,,,0.0,,0.0,0.0,
13022,,,1,1,1,,1,,1,2,1,E00013599,,,,1,1,,1,1,1,2,1,,0.0,,0.0,0.0,0.0,,0.0,0.0,,
13023,,,1,1,1,,,1,,2,1,E00013600,,1,1,1,1,,,,,1,1,,,,0.0,,-1.0,0.0,0.0,0.0,,
13024,,,1,,,,1,,,1,2,E00013601,,1,1,,,,,,,2,1,,,,-1.0,,1.0,0.0,,,,
13025,1,1,1,1,,,,,,1,2,E00013602,1,,,1,,1,,,,1,1,,,,-1.0,,0.0,,,0.0,,0.0
13026,1,,,1,1,,,,,2,1,E00013603,,,,1,,,,,1,2,2,,,,1.0,,0.0,,,0.0,,
13027,,,1,,,,,,,2,3,E00013604,,,,,,,,,,3,1,,,,-2.0,,1.0,,,,,
13028,1,1,1,2,,,1,1,1,1,1,E00013605,,1,1,1,1,,,1,,1,1,,,0.0,0.0,,0.0,0.0,,-1.0,0.0,
13029,,1,1,1,1,,,1,,1,1,E00013606,,1,1,1,,,,1,1,1,2,,,0.0,1.0,,0.0,0.0,,0.0,0.0,
13030,1,,1,1,,1,1,1,1,1,1,E00013607,2,1,1,1,,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0
13031,,,1,2,,,,,1,1,1,E00013608,,1,,1,,,,1,1,2,1,,,,0.0,0.0,1.0,,,-1.0,,
13032,,1,1,2,1,1,1,1,1,1,1,E00013609,,1,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,
13033,1,,1,1,,,,,,,1,E00013610,1,,1,1,,,,,1,,1,,,,0.0,,,0.0,,0.0,,0.0
13034,,,1,2,,,,1,,,,E00013611,,1,1,2,,,,1,1,,1,,,0.0,,,,0.0,,0.0,,
13035,,,1,2,,,,1,,,,E00013612,1,,,1,,,,,,,2,,,,,,,,,-1.0,,
13036,,1,2,1,,,,1,1,,1,E00013613,,1,1,1,,1,,,,,,,,,,,,-1.0,,0.0,0.0,
13037,,,2,1,,,,,,,,E00013614,,,,1,,,1,,,,3,,,,,,,,,0.0,,
13038,,,1,1,,,,,,,2,E00013615,1,,1,1,,,,1,,,2,,,,0.0,,,0.0,,0.0,,
13039,,1,1,2,,,,1,1,,1,E00013617,,1,,2,,,,,1,,2,,,,1.0,0.0,,,,0.0,0.0,
13040,1,1,1,1,,,,1,1,,,E00013619,1,,1,2,,1,,,,,1,,,,,,,0.0,,1.0,,0.0
13041,,1,1,2,1,1,,,1,,1,E00013620,,1,1,2,1,1,,1,1,,1,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
13042,,,1,1,,,,1,1,,1,E00013622,,,1,1,,,,,,,1,,,,0.0,,,0.0,,0.0,,
13043,,,1,1,,,,1,2,,1,E00013624,,1,1,1,,,,1,2,,,,,0.0,,0.0,,0.0,,0.0,,
13044,,1,1,1,,,1,1,1,1,1,E00013625,,1,1,1,1,1,2,1,1,1,2,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,
13045,1,,1,1,1,,,,,2,1,E00013626,1,,,1,,,,,1,2,1,,,,0.0,,0.0,,,0.0,,0.0
13046,1,,,1,1,,,,1,1,1,E00013627,1,1,,1,,,,,1,1,2,,,,1.0,0.0,0.0,,,0.0,,0.0
13047,1,1,2,1,,,1,1,1,,1,E00013628,,1,2,1,,,1,1,,,2,,0.0,0.0,1.0,,,0.0,,0.0,0.0,
13048,,1,2,,1,,1,,,,1,E00013629,,1,2,,,,,1,1,,1,,,,0.0,,,0.0,,,0.0,
13049,1,,,1,,,1,,1,3,1,E00013630,1,,,1,1,,1,,,2,1,,0.0,,0.0,,-1.0,,,0.0,,0.0
13050,1,1,1,2,,,1,,1,,1,E00013631,1,,1,1,,,1,,1,1,1,,0.0,,0.0,0.0,,0.0,,-1.0,,0.0
13051,,1,,1,1,,,,,1,2,E00013632,,1,,,1,,,,,1,2,,,,0.0,,0.0,,0.0,,0.0,
13052,,1,2,1,,,1,1,1,,1,E00013633,1,1,2,1,,,1,1,,,1,,0.0,0.0,0.0,,,0.0,,0.0,0.0,
13053,,1,1,1,,,,,1,1,2,E00013634,,1,1,,1,,,,1,2,2,,,,0.0,0.0,1.0,0.0,,,0.0,
13054,,1,2,1,,1,1,1,,,2,E00013636,,1,2,1,,,1,,1,1,2,,0.0,,0.0,,,0.0,,0.0,0.0,
13055,,1,2,1,1,,1,1,,,1,E00013637,,1,2,,,,,1,,,2,,,0.0,1.0,,,0.0,,,0.0,
13056,1,,1,1,,,,,,1,1,E00013638,2,1,,1,,,,,,1,1,,,,0.0,,0.0,,,0.0,,1.0
13057,1,,1,2,1,1,,1,1,2,1,E00013639,1,,1,1,,1,,,1,2,1,0.0,,,0.0,0.0,0.0,0.0,,-1.0,,0.0
13058,1,,1,1,1,,,1,,2,1,E00013640,,1,1,1,,,,1,,3,1,,,0.0,0.0,,1.0,0.0,,0.0,,
13059,,,1,,,,,,,2,2,E00013641,,,1,,,,,,,2,1,,,,-1.0,,0.0,0.0,,,,
13060,,1,1,1,,,,,1,2,1,E00013642,1,1,1,1,,,,,1,2,1,,,,0.0,0.0,0.0,0.0,,0.0,0.0,
13061,,1,1,1,,1,1,,1,1,1,E00013643,,1,1,,1,1,,,1,1,2,0.0,,,1.0,0.0,0.0,0.0,,,0.0,
13062,,1,2,,,,,1,,1,1,E00013644,,1,2,,,,,1,,,1,,,0.0,0.0,,,0.0,,,0.0,
13063,,1,1,1,1,1,1,1,1,,1,E00013645,,1,1,1,1,1,1,,1,1,1,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
