OA11CD,Commercial,Estates,Fences,High-density,Leafy green residential,Low-density,Open green space,Other green,Sheds,Terraced,Vehicles
E00020009,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0
E00020010,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00020011,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
E00020012,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
E00020013,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
E00020014,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0
E00020015,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
E00020016,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0
E00020017,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
E00020018,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
E00020019,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
E00020020,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
E00020021,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0
E00020022,,,,,,,,,,,
E00020023,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0
E00020024,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
E00020025,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0
E00020026,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0
E00020027,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E00020028,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
E00020029,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
E00020030,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E00020031,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0
E00020032,,,,,,,,,,,
E00020033,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
E00020034,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
E00020035,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00020036,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
E00020037,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00020039,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0
E00020040,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0
E00020041,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00020043,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0
E00020044,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00020045,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0
E00020046,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
E00020047,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
E00020048,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
E00020049,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0
E00020050,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
E00020051,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
E00020052,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00020053,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00020054,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
E00020055,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
E00020056,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
E00020057,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E00020059,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
E00020060,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00020061,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
E00020062,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
E00020063,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
E00020064,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00020065,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
E00020066,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
E00020067,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0
E00020069,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0
E00020070,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
E00020071,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0
E00020072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00020073,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
E00020074,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
E00020075,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020076,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0
E00020077,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00020078,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
E00020079,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0
E00020080,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0
E00020081,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
E00020082,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
E00020084,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020087,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0
E00020088,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
E00020089,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
E00020090,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
E00020091,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0
E00020092,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
E00020093,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0
E00020094,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0
E00020095,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0
E00020096,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0
E00020097,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
E00020098,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
E00020099,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
E00020100,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
E00020102,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
E00020103,,,,,,,,,,,
E00020104,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
E00020105,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
E00020106,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
E00020107,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0
E00020108,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00020109,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
E00020110,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0
E00020111,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0
E00020112,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
E00020113,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E00020114,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0
E00020115,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0
E00020116,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
E00020117,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0
E00020118,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0
E00020119,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
E00020120,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
E00020121,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
E00020122,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00020123,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0
E00020124,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
E00020125,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0
E00020126,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0
E00020127,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0
E00020128,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0
E00020129,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0
E00020130,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
E00020131,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
E00020132,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
E00020133,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0
E00020134,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00020136,,,,,,,,,,,
E00020137,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
E00020138,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00020139,,,,,,,,,,,
E00020140,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
E00020141,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0
E00020142,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00020143,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0
E00020144,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0
E00020145,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
E00020146,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
E00020147,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
E00020148,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E00020149,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00020150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
E00020151,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
E00020152,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020153,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00020154,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
E00020155,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0
E00020156,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
E00020157,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00020158,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020160,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00020161,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00020163,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
E00020164,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0
E00020165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00020166,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0
E00020167,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0
E00020168,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
E00020169,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0
E00020170,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0
E00020171,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00020172,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00020173,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
E00020174,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0
E00020175,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0
E00020176,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
E00020177,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
E00020178,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E00020179,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020180,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
E00020181,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
E00020182,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
E00020183,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00020184,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0
E00020185,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020186,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0
E00020188,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00020190,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0
E00020191,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
E00020192,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0
E00020193,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0
E00020194,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0
E00020195,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0
E00020196,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
E00020197,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0
E00020198,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00020199,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
E00020200,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0
E00020201,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00020202,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
E00020203,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
E00020204,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0
E00020206,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
E00020207,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
E00020208,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
E00020209,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020210,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0
E00020211,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
E00020212,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
E00020213,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
E00020214,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
E00020215,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020216,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
E00020217,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
E00020218,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
E00020219,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00020220,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
E00020221,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00020222,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0
E00020223,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0
E00020224,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0
E00020225,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0
E00020226,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0
E00020227,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0
E00020228,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
E00020229,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0
E00020230,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0
E00020231,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0
E00020232,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0
E00020233,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0
E00020234,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
E00020235,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0
E00020236,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0
E00020238,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0
E00020239,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0
E00020240,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0
E00020241,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020242,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0
E00020243,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00020244,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0
E00020245,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
E00020246,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
E00020247,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0
E00020248,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0
E00020249,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0
E00020250,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0
E00020251,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0
E00020252,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0
E00020253,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
E00020254,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0
E00020255,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00020257,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
E00020259,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00020260,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
E00020262,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00020263,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
E00020264,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00020266,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
E00020267,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
E00020268,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0
E00020269,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
E00020270,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
E00020271,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
E00020273,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0
E00020274,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
E00020275,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
E00020276,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0
E00020277,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0
E00020278,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
E00020280,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
E00020281,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
E00020282,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
E00020283,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
E00020284,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0
E00020286,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
E00020287,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0
E00020289,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
E00020290,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00020291,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
E00020292,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
E00020293,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0
E00020294,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
E00020295,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0
E00020296,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
E00020297,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0
E00020298,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0
E00020299,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0
E00020300,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
E00020301,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
E00020302,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
E00020303,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
E00020304,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
E00020305,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
E00020306,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
E00020307,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0
E00020308,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
E00020309,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
E00020310,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00020311,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
E00020312,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
E00020313,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
E00020314,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
E00020315,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00020317,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
E00020318,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
E00020319,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0
