,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,LSOA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
4322,0,1,1,0,1,1,4,1,1,2,1,E01004436,0,1,1,1,1,1,3,1,1,2,2,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4323,1,1,2,1,1,2,1,1,1,1,1,E01004437,1,1,1,1,1,2,1,1,1,2,2,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
4324,2,1,1,1,1,1,3,1,1,2,1,E01004438,2,1,1,1,1,1,2,1,1,2,2,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,1,1,1,1,1,2,1,1,1,3,1,E01004439,1,1,1,1,1,1,1,1,1,3,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,1,1,1,1,1,1,1,1,2,2,1,E01004440,1,1,1,1,1,1,1,1,1,2,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,1,1,1,1,1,1,1,1,2,3,1,E01004441,1,1,1,1,1,1,1,1,1,3,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4328,1,1,1,1,1,2,1,1,1,2,2,E01004442,1,1,1,1,1,2,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,1,1,1,1,1,1,1,1,1,4,1,E01004443,1,1,1,1,1,1,1,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,1,1,1,1,1,1,1,1,2,3,1,E01004444,1,1,1,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
4331,1,1,1,1,1,1,1,1,1,4,1,E01004445,1,1,1,1,1,1,1,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,1,0,1,1,1,1,1,1,1,4,1,E01004446,1,0,1,1,0,1,1,1,1,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
4333,0,1,1,1,1,1,1,1,1,6,1,E01004447,0,1,1,1,1,1,1,1,1,5,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4334,1,1,1,1,1,1,2,2,2,3,1,E01004448,1,1,1,1,1,1,1,2,1,3,1,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,1,1,1,1,1,2,1,2,2,1,2,E01004449,1,1,1,2,1,2,1,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4336,0,1,1,0,1,4,1,3,1,1,1,E01004450,0,0,1,1,1,5,1,3,1,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
4337,1,1,1,1,1,5,1,2,1,1,1,E01004451,0,1,1,1,2,5,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
4338,1,1,1,1,1,4,1,2,2,1,1,E01004452,1,1,1,1,1,4,1,1,1,1,1,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,1,1,1,1,1,3,2,1,1,1,1,E01004453,1,1,1,1,1,4,1,1,1,1,2,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,1,1,1,1,1,4,1,1,2,2,1,E01004454,1,1,1,1,1,4,1,1,1,2,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,1,1,1,1,1,1,4,1,1,2,1,E01004455,1,1,1,1,1,1,2,2,1,2,2,0.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,1,1,1,2,1,1,2,1,1,1,1,E01004456,1,1,1,2,1,1,1,2,1,1,3,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,1,1,1,1,1,1,1,1,1,4,1,E01004457,1,1,1,1,1,1,1,1,1,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4344,1,1,1,1,1,1,1,1,1,4,1,E01004458,1,1,1,1,1,1,1,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4345,0,1,1,1,1,2,1,2,2,1,2,E01004459,0,1,2,1,1,1,1,1,1,1,2,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
4346,1,1,1,1,1,1,1,1,1,5,1,E01004460,1,1,1,1,1,1,1,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4347,1,1,1,1,1,1,1,1,1,5,1,E01004461,1,1,1,1,1,1,0,1,1,4,1,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4348,2,1,1,1,1,1,0,1,1,4,1,E01004462,1,1,1,1,1,1,0,1,1,4,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
4349,1,1,1,1,1,2,1,1,1,3,2,E01004463,1,1,1,1,1,1,1,1,1,4,2,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4350,2,2,1,1,1,1,1,1,2,1,1,E01004464,2,1,1,1,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
4351,0,1,1,1,1,1,1,1,1,5,1,E01004465,0,1,1,1,1,1,1,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4352,1,1,1,1,1,1,1,1,2,5,1,E01004466,0,1,1,1,1,1,1,1,1,5,1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
4353,1,1,1,1,1,2,1,1,1,1,1,E01004467,1,1,1,1,1,1,1,1,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4354,0,1,1,1,1,2,4,1,1,1,1,E01004468,1,1,1,1,1,2,4,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4355,1,1,1,1,1,2,1,1,2,1,1,E01004469,1,1,2,1,1,2,1,2,1,1,1,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
4356,2,1,1,1,1,1,1,1,1,3,1,E01004470,2,1,1,1,1,1,1,1,1,3,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357,1,1,1,1,1,2,1,1,1,2,1,E01004471,1,1,1,1,1,2,1,1,1,3,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4358,1,1,1,1,1,1,1,1,1,3,2,E01004472,1,1,1,1,1,1,0,1,1,3,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,1,1,1,1,1,1,1,1,1,4,3,E01004473,1,1,1,2,1,1,0,1,1,4,2,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4360,4,0,1,2,1,1,1,1,1,2,1,E01004474,3,1,1,2,1,1,0,1,1,2,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
4361,1,0,1,1,1,1,1,1,1,5,2,E01004475,1,1,0,1,1,1,0,1,1,6,2,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0
4362,1,1,2,1,1,1,3,1,1,1,1,E01004476,1,1,2,1,1,1,2,1,1,1,2,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,0,1,1,1,1,1,1,1,1,3,1,E01004477,0,1,1,1,1,1,1,1,1,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4364,0,1,1,1,1,1,1,0,1,6,1,E01004478,0,1,1,1,1,1,0,0,1,7,1,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4365,1,1,1,1,1,1,1,1,1,2,2,E01004479,0,1,1,1,1,1,1,1,1,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
4366,0,1,1,1,1,1,0,0,1,6,3,E01004480,1,1,1,1,1,1,0,1,1,6,2,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4367,3,1,0,1,1,1,1,1,0,4,1,E01004481,2,1,1,1,1,1,0,1,1,4,2,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
4368,1,0,1,1,1,2,1,1,1,3,2,E01004482,1,1,1,1,1,1,1,1,1,3,2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4369,0,1,1,1,1,1,4,1,1,2,2,E01004483,0,1,1,1,1,1,4,1,1,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4370,1,1,2,1,1,1,1,1,1,3,1,E01004484,1,1,1,1,1,1,1,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
4371,1,1,1,1,1,1,1,1,1,2,2,E01004485,1,1,1,1,1,1,0,1,1,3,2,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4372,0,1,1,1,1,1,4,2,1,1,1,E01004486,0,1,1,1,1,1,3,1,1,1,2,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373,0,1,1,1,1,1,1,1,1,4,2,E01004487,0,1,1,1,1,1,1,1,1,5,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4374,1,1,1,1,1,1,1,1,1,4,3,E01004488,1,1,1,1,1,1,1,1,1,5,2,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4375,0,0,1,1,1,1,3,1,1,3,2,E01004489,0,0,1,0,0,0,2,1,1,5,2,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0
4376,1,0,1,1,1,1,1,1,1,3,2,E01004490,1,1,1,1,1,1,1,1,1,4,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4377,1,1,2,2,1,1,1,2,1,1,1,E01004491,1,2,2,1,1,1,1,1,1,1,2,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
4378,1,1,1,1,1,1,1,1,1,2,2,E01004492,1,1,1,1,1,1,1,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,1,1,1,1,1,1,1,1,1,3,2,E01004493,1,1,1,1,1,1,1,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,1,1,1,2,1,1,1,1,1,3,1,E01004494,2,1,1,1,1,1,1,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
4381,1,1,1,1,1,1,1,1,2,1,1,E01004495,1,2,1,1,1,1,1,1,1,2,2,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0
4382,2,1,1,1,1,1,1,1,1,1,2,E01004496,2,1,1,1,1,1,0,1,1,2,2,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4383,0,1,2,1,2,2,1,1,1,1,2,E01004497,0,2,1,1,2,2,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
4384,1,1,1,1,1,1,1,0,1,4,1,E01004498,1,1,1,1,1,1,1,1,1,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4385,1,1,2,1,1,1,1,2,1,3,1,E01004499,1,1,2,1,1,1,1,1,1,3,2,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4386,1,1,3,1,1,1,2,2,1,0,2,E01004500,1,1,2,1,1,1,1,2,1,1,3,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
4387,0,1,2,1,2,1,1,3,1,1,1,E01004501,0,2,2,1,1,1,1,2,1,1,2,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
4388,1,1,1,1,1,1,1,1,1,4,2,E01004502,1,1,1,1,1,1,1,1,1,5,1,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4389,0,1,3,1,2,2,1,2,1,1,1,E01004503,1,1,1,1,2,1,1,2,1,1,2,-1.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0
4390,0,1,2,0,2,2,1,2,1,1,1,E01004504,1,1,1,1,2,2,1,3,2,1,1,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0
4391,0,1,2,1,1,1,3,1,1,1,1,E01004505,1,1,2,1,1,1,2,2,1,1,2,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4392,1,1,2,1,1,1,1,1,1,1,2,E01004506,1,1,1,1,1,1,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
4393,1,1,2,1,1,1,1,2,1,1,2,E01004507,1,1,1,1,1,1,1,2,1,1,3,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
4394,1,1,1,1,1,1,1,1,1,3,2,E01004508,1,1,1,1,1,1,1,1,1,4,1,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4395,2,1,1,1,1,1,2,1,1,1,1,E01004509,2,1,1,1,1,1,1,1,1,1,2,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,1,1,1,1,1,1,2,1,1,2,1,E01004510,1,1,1,1,1,1,2,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,1,1,1,1,1,1,1,1,1,3,1,E01004511,1,1,1,1,1,1,1,1,1,4,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4398,0,1,1,1,1,1,1,1,1,4,1,E01004512,0,1,1,1,1,1,1,1,1,4,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,1,2,1,2,1,1,1,2,1,1,1,E01004513,1,1,1,1,1,1,1,1,1,1,2,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
4400,1,1,1,2,1,1,1,1,1,3,2,E01004514,1,1,1,1,1,1,1,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
4401,1,1,1,3,1,1,1,1,1,2,1,E01004515,1,1,1,2,0,1,1,1,1,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
4402,1,1,2,1,2,2,2,1,1,2,2,E01004516,1,1,1,1,1,1,2,1,1,2,2,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
4403,2,1,1,1,1,2,1,1,1,3,1,E01004517,2,1,1,1,1,1,1,1,1,3,3,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,0,1,1,1,2,2,1,1,1,3,2,E01004518,1,1,1,1,1,1,0,1,1,5,2,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,1.0
4405,0,1,1,1,2,1,1,1,1,2,2,E01004519,0,2,1,1,1,2,0,1,1,2,3,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
4406,0,2,1,1,1,2,0,1,1,2,1,E01004520,0,1,1,0,1,1,0,1,1,3,2,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0
4407,1,1,1,2,1,1,0,1,1,4,2,E01004521,0,1,1,1,1,1,0,1,1,4,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
4408,1,1,0,1,1,2,0,1,1,2,3,E01004522,1,1,0,1,1,1,0,1,1,3,3,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4409,0,1,2,1,2,1,3,2,1,1,1,E01004523,0,1,1,1,1,1,3,2,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
4410,0,2,2,1,1,1,1,2,1,0,1,E01004524,0,2,2,1,1,1,1,2,1,1,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4411,3,1,1,1,1,1,0,1,1,3,2,E01004525,3,1,1,1,1,1,0,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,2,1,1,1,1,1,0,1,1,3,2,E01004526,2,1,1,1,1,1,0,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4413,1,1,1,1,1,2,1,1,1,5,1,E01004527,0,1,1,1,1,1,1,1,1,4,2,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
4414,2,1,1,1,1,2,1,2,2,1,2,E01004528,1,1,1,1,1,2,1,1,2,1,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
4415,1,1,1,1,1,1,1,1,1,3,1,E01004529,1,1,1,1,1,1,1,1,1,4,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4416,1,1,1,1,1,2,1,1,1,5,2,E01004530,1,1,1,1,1,2,1,1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,0,1,0,1,1,1,0,1,1,5,2,E01004531,1,1,0,1,2,1,0,1,1,4,1,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0
4418,0,1,0,1,1,2,1,1,1,3,2,E01004532,1,1,1,1,1,1,1,1,1,3,3,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4419,1,1,1,1,1,2,1,1,1,3,1,E01004533,1,1,1,1,1,1,0,1,1,3,2,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4420,1,1,1,2,1,1,1,1,1,3,1,E01004534,1,1,1,2,1,1,1,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,1,1,2,2,1,0,2,1,1,0,2,E01004535,1,1,2,1,0,1,1,1,0,1,4,1.0,-1.0,0.0,2.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0
4422,1,1,3,2,1,1,1,1,1,1,1,E01004536,1,1,3,1,0,1,1,1,1,0,2,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0
4423,1,1,2,2,1,1,1,1,1,1,2,E01004537,1,1,2,2,1,1,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,1,2,1,2,1,1,1,1,1,1,1,E01004538,1,2,2,2,0,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
4425,1,2,2,1,1,1,1,1,1,0,2,E01004539,1,2,2,2,1,1,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4426,1,1,2,3,1,1,1,1,1,2,1,E01004540,1,1,1,2,1,1,1,1,1,3,2,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0
4427,1,2,1,2,1,1,1,1,1,1,1,E01004541,1,2,1,2,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,1,1,1,1,1,1,1,1,1,3,2,E01004542,1,1,1,1,1,1,1,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,1,1,1,1,1,1,2,1,1,3,2,E01004543,1,1,1,0,1,1,1,1,1,4,2,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
4430,1,0,1,1,1,1,1,1,1,5,2,E01004544,1,1,1,1,1,1,0,1,1,5,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4431,1,1,1,1,1,1,1,1,1,2,2,E01004545,2,1,1,1,1,1,1,1,1,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4432,0,1,1,1,1,1,1,1,1,4,2,E01004546,0,1,1,1,1,1,1,1,1,5,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4433,1,1,1,1,1,2,1,1,2,4,1,E01004547,1,1,1,1,1,2,0,1,1,3,2,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
4434,2,1,2,1,1,1,1,1,1,2,1,E01004548,2,1,1,1,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
4435,1,0,1,2,1,1,1,1,1,3,2,E01004549,1,1,1,1,1,1,0,1,1,4,1,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0
4436,1,1,2,1,2,1,1,1,2,2,1,E01004550,1,1,1,1,1,1,1,1,1,2,3,0.0,0.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
4437,3,1,1,2,1,0,1,1,1,2,1,E01004551,3,1,1,2,0,0,1,1,1,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
4438,3,1,0,1,1,1,0,1,1,3,1,E01004552,3,1,1,1,1,0,0,0,1,3,1,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4439,1,1,2,1,1,1,2,2,1,2,1,E01004553,1,1,1,1,1,1,2,1,1,2,2,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
4440,1,1,1,1,1,1,3,1,1,3,1,E01004554,1,1,1,1,1,1,3,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,1,1,1,1,1,2,1,1,1,4,1,E01004555,1,1,1,1,1,1,2,1,1,5,1,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4442,1,0,1,1,1,1,1,0,1,5,1,E01004556,1,0,1,1,1,0,0,1,1,5,1,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,1,1,1,1,1,0,1,1,1,4,1,E01004557,1,1,0,1,1,0,2,1,1,4,1,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
4444,1,1,1,1,1,1,1,1,1,4,1,E01004558,1,1,1,1,1,1,1,1,1,3,2,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4445,1,1,1,1,1,1,2,1,1,3,2,E01004559,1,1,1,1,1,1,2,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4446,1,1,2,1,1,1,1,1,1,1,3,E01004560,1,1,1,1,1,1,2,1,1,2,3,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
4447,1,1,1,1,1,1,2,1,1,0,2,E01004562,1,1,1,1,1,1,1,1,1,1,2,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4448,1,1,2,2,1,1,1,1,1,1,2,E01004563,1,1,2,2,1,0,1,1,1,1,3,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449,1,1,1,2,1,1,1,1,2,2,1,E01004564,1,1,1,2,1,1,1,1,1,2,2,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,1,1,1,2,1,1,1,1,1,3,2,E01004565,1,2,1,1,1,1,0,1,1,4,2,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0
4451,1,1,1,2,1,0,1,1,1,2,4,E01004566,1,1,1,1,1,1,2,1,1,2,3,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
4452,1,1,2,2,1,0,1,1,1,0,2,E01004567,1,1,2,2,1,1,1,1,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,0,1,3,1,1,0,3,1,1,0,2,E01004568,1,1,2,1,1,1,3,1,1,1,3,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0
4454,1,1,2,1,1,1,2,2,1,1,1,E01004569,1,1,2,1,1,1,1,2,1,1,2,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,1,1,3,1,1,0,2,2,1,0,1,E01004570,1,1,2,2,1,1,1,1,1,0,3,1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
4456,1,1,4,1,1,1,1,1,2,0,1,E01004571,1,1,2,1,1,1,1,1,1,1,3,0.0,0.0,0.0,2.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0
4457,0,1,2,1,1,1,5,2,1,1,1,E01004572,1,1,1,1,1,1,5,2,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
4458,1,1,2,1,1,1,4,2,1,1,1,E01004573,1,1,1,1,1,1,4,2,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
4459,0,0,3,1,1,1,3,2,1,0,1,E01004574,1,1,1,1,1,0,3,2,1,0,3,-1.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,1.0,1.0
4460,0,1,3,1,1,1,3,1,1,0,1,E01004575,1,1,2,1,1,1,3,1,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
