,Unnamed: 0.1,clusters,clusters_2011_edited,clusters_2011_cleanup,idx,oa_name,OA11CD,LSOA11CD,Unnamed: 0,xcoord,ycoord,panoid,lat,lon,month,year,azi,id
94,592040_d,18,0,High-density,592040,E00022114,E00022114,E01004392,814002,-0.0302964794963701,51.58452304119179,Kc-wQlmlsjkLKoR7gPrslw,51.584507001948296,-0.0303149975194249,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
95,592040_b,18,0,High-density,592040,E00022114,E00022114,E01004392,814002,-0.0302964794963701,51.58452304119179,Kc-wQlmlsjkLKoR7gPrslw,51.584507001948296,-0.0303149975194249,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
96,592046_d,18,0,High-density,592046,E00022114,E00022114,E01004392,814009,-0.0302929064486332,51.583968850557696,W2SfYpfK4_PdxrUoEAiRKA,51.583974303070406,-0.0302684368349717,8,2012,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D
97,592046_b,18,0,High-density,592046,E00022114,E00022114,E01004392,814009,-0.0302929064486332,51.583968850557696,W2SfYpfK4_PdxrUoEAiRKA,51.583974303070406,-0.0302684368349717,8,2012,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D
98,592036_b,18,0,High-density,592036,E00022114,E00022114,E01004392,813998,-0.0313410699538225,51.5842169682261,T1IHfbG-r29Guy_ErIV5jA,51.5842121174908,-0.0313495522133522,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
99,592036_d,18,0,High-density,592036,E00022114,E00022114,E01004392,813998,-0.0313410699538225,51.5842169682261,T1IHfbG-r29Guy_ErIV5jA,51.5842121174908,-0.0313495522133522,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
100,592035_b,1,15,Commercial,592035,E00022114,E00022114,E01004392,813997,-0.0316022154048116,51.5841404485059,iiKbpIYMjaMWiE7NvvB6nw,51.5841353717591,-0.031605781775211,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
101,592035_d,18,0,High-density,592035,E00022114,E00022114,E01004392,813997,-0.0316022154048116,51.5841404485059,iiKbpIYMjaMWiE7NvvB6nw,51.5841353717591,-0.031605781775211,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
102,592044_b,18,0,High-density,592044,E00022114,E00022114,E01004392,814007,-0.030809592363604,51.5838086013447,Go9X3mp9OJotyaKO-CGxJg,51.583810633833714,-0.0307909051190257,8,2012,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D
103,592044_d,18,0,High-density,592044,E00022114,E00022114,E01004392,814007,-0.030809592363604,51.5838086013447,Go9X3mp9OJotyaKO-CGxJg,51.583810633833714,-0.0307909051190257,8,2012,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D
104,592038_d,18,0,High-density,592038,E00022114,E00022114,E01004392,814000,-0.0308187764557896,51.5843700058919,Mw2ZvLe0d29H1seDQuhieA,51.5843629299044,-0.0308133453819781,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
105,592038_b,18,0,High-density,592038,E00022114,E00022114,E01004392,814000,-0.0308187764557896,51.5843700058919,Mw2ZvLe0d29H1seDQuhieA,51.5843629299044,-0.0308133453819781,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
106,592043_d,18,0,High-density,592043,E00022114,E00022114,E01004392,814006,-0.0310679339748347,51.583728475869,mJ6_Lj9KkR4CVOWB_DjT4w,51.583729589641,-0.0310720760160848,6,2008,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D
107,592043_b,18,0,High-density,592043,E00022114,E00022114,E01004392,814006,-0.0310679339748347,51.583728475869,mJ6_Lj9KkR4CVOWB_DjT4w,51.583729589641,-0.0310720760160848,6,2008,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D
108,592045_b,18,0,High-density,592045,E00022114,E00022114,E01004392,814008,-0.0305512498548696,51.583888726241,edQw9au15YBF59ACIrhX5w,51.5839025579929,-0.0305086487063439,6,2008,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D
109,592045_d,18,0,High-density,592045,E00022114,E00022114,E01004392,814008,-0.0305512498548696,51.583888726241,edQw9au15YBF59ACIrhX5w,51.5839025579929,-0.0305086487063439,6,2008,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D
110,592037_d,18,0,High-density,592037,E00022114,E00022114,E01004392,813999,-0.0310799236374816,51.58429348735471,Y3fHrh5ObADlMUpQOn_o-w,51.5842894255097,-0.0310820152315847,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
111,592037_b,18,0,High-density,592037,E00022114,E00022114,E01004392,813999,-0.0310799236374816,51.58429348735471,Y3fHrh5ObADlMUpQOn_o-w,51.5842894255097,-0.0310820152315847,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B
112,591989_b,18,0,High-density,591989,E00022080,E00022080,E01004392,813948,-0.0319385998201767,51.58365771997301,dp_00BKGzRnhIamcyDsAeQ,51.5836765713949,-0.0319239802276264,8,2012,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A
113,591989_d,18,0,High-density,591989,E00022080,E00022080,E01004392,813948,-0.0319385998201767,51.58365771997301,dp_00BKGzRnhIamcyDsAeQ,51.5836765713949,-0.0319239802276264,8,2012,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A
114,591994_d,18,0,High-density,591994,E00022080,E00022080,E01004392,813953,-0.0318493056172329,51.5848757389308,NVacUnptf9uoSEZ4tEKo1Q,51.5848658145828,-0.0318611374297564,8,2012,245.061572344543,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
115,591994_b,18,0,High-density,591994,E00022080,E00022080,E01004392,813953,-0.0318493056172329,51.5848757389308,NVacUnptf9uoSEZ4tEKo1Q,51.5848658145828,-0.0318611374297564,8,2012,245.061572344543,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
116,591986_d,4,4,Low-density,591986,E00022080,E00022080,E01004392,813945,-0.0321245037107146,51.583987407291296,y7kouv1IgZaIc9TbYrCj0g,51.583963399135285,-0.0320761137785674,6,2008,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A
117,591986_b,18,0,High-density,591986,E00022080,E00022080,E01004392,813945,-0.0321245037107146,51.583987407291296,y7kouv1IgZaIc9TbYrCj0g,51.583963399135285,-0.0320761137785674,6,2008,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A
118,592737_b,17,9,Low-density,592737,E00022080,E00022080,E01004392,814894,-0.0315332649407692,51.5829056528852,7nA_zAcb1YYJq1JHyeP_qA,51.5829001574074,-0.0315042741219742,6,2008,160.119237099134,80E12040-5B96-49F6-89EF-2C6DC82642F5
119,592000_d,4,4,Low-density,592000,E00022080,E00022080,E01004392,813959,-0.0302600973765494,51.5853040728696,Yqmx6JmpsoKfQkueq_7ZpA,51.5852823762242,-0.0302955035789536,6,2008,245.059494697242,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
120,592000_b,17,9,Low-density,592000,E00022080,E00022080,E01004392,813959,-0.0302600973765494,51.5853040728696,Yqmx6JmpsoKfQkueq_7ZpA,51.5852823762242,-0.0302955035789536,6,2008,245.059494697242,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
121,591982_d,6,10,High-density,591982,E00022080,E00022080,E01004392,813940,-0.0325424084867052,51.5845417274351,dFDw4LASfdqxOhC5tbw1ew,51.5845298273735,-0.0325081565296194,6,2008,150.64224645720898,3A3B58FE-8713-445F-9EBA-771B0B7C8A96
122,591982_b,18,0,High-density,591982,E00022080,E00022080,E01004392,813940,-0.0325424084867052,51.5845417274351,dFDw4LASfdqxOhC5tbw1ew,51.5845298273735,-0.0325081565296194,6,2008,150.64224645720898,3A3B58FE-8713-445F-9EBA-771B0B7C8A96
123,591968_b,18,0,High-density,591968,E00022080,E00022080,E01004392,813922,-0.0327139389094394,51.584642276849614,tCXjiENYwcPHQCQ2XLT7yg,51.584633649811,-0.0326686286720151,8,2012,244.612093708904,BE41AD41-21AE-4EE8-ABF1-900FC2C40081
124,591953_b,18,0,High-density,591953,E00022080,E00022080,E01004392,813899,-0.0338753253147731,51.5842713849799,SIhecttezXwVnjjjb7Z0fw,51.5842936111989,-0.0338239226643642,6,2008,140.527540151656,ADEB46BC-CD83-4634-8591-03D25F690633
125,591995_b,17,9,Low-density,591995,E00022080,E00022080,E01004392,813954,-0.0315844396368428,51.5849471294644,ZAbHgyHMq4TEUMlzv8wLGQ,51.5849321866781,-0.0315758071119065,8,2012,245.061572344543,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
126,591995_d,18,0,High-density,591995,E00022080,E00022080,E01004392,813954,-0.0315844396368428,51.5849471294644,ZAbHgyHMq4TEUMlzv8wLGQ,51.5849321866781,-0.0315758071119065,8,2012,245.061572344543,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
127,591999_d,17,9,Low-density,591999,E00022080,E00022080,E01004392,813958,-0.0305249632878828,51.5852326793904,vIV-U66jAsW2IzC5fXufPw,51.5852258869448,-0.0305261101404491,8,2012,245.059494697242,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
128,591999_b,18,0,High-density,591999,E00022080,E00022080,E01004392,813958,-0.0305249632878828,51.5852326793904,vIV-U66jAsW2IzC5fXufPw,51.5852258869448,-0.0305261101404491,8,2012,245.059494697242,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
129,591990_d,18,0,High-density,591990,E00022080,E00022080,E01004392,813949,-0.0320342469143612,51.583827343906,zLDU0KCJPcNYNfzzPHPkiw,51.5838248057228,-0.032008092258127,6,2008,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A
130,591990_b,18,0,High-density,591990,E00022080,E00022080,E01004392,813949,-0.0320342469143612,51.583827343906,zLDU0KCJPcNYNfzzPHPkiw,51.5838248057228,-0.032008092258127,6,2008,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A
131,591981_b,18,0,High-density,591981,E00022080,E00022080,E01004392,813939,-0.0324077415813194,51.5843827160925,uS5kt14GBVnvGZkOLkXekw,51.5843936266598,-0.0323729314168577,6,2008,150.64224645720898,3A3B58FE-8713-445F-9EBA-771B0B7C8A96
132,592001_b,9,8,Low-density,592001,E00022080,E00022080,E01004392,813960,-0.0299952282640021,51.5853754623088,78yjfE69GPYHFM9timepjg,51.585353499205,-0.0300272117075763,6,2008,245.059494697242,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
133,592739_b,18,0,High-density,592739,E00022080,E00022080,E01004392,814896,-0.0317147410088794,51.5832469873213,SCIV6iAswgJzUgo63lZhAw,51.5832390861043,-0.0316852339424796,8,2012,160.130331599712,80E12040-5B96-49F6-89EF-2C6DC82642F5
134,591987_d,18,0,High-density,591987,E00022080,E00022080,E01004392,813946,-0.0322297572848235,51.584154808913,AO4uCQGyHJSRmNOnM5zaDg,51.5840959342958,-0.0321539080181156,8,2012,157.06789956241002,7F801C68-7982-43FC-AF7D-A73F447BF48F
135,591997_d,18,0,High-density,591997,E00022079,E00022079,E01004392,813956,-0.0310546956187293,51.585089894872205,gobs8bUgqaBCBomOxF9hmg,51.5850874899398,-0.0310468430946838,8,2012,245.066489094446,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC
