,Unnamed: 0.1,clusters,clusters_2011_edited,clusters_2011_cleanup,idx,oa_name_x,OA11CD,LSOA11CD,panoid,lat,lon,oa_name_y
360,591997_b,7,3,,591997,E00022079,E00022079,E01004392,gobs8bUgqaBCBomOxF9hmg,51.5850874899398,-0.0310468430946838,E00022079
361,591997_d,18,0,High-density,591997,E00022079,E00022079,E01004392,gobs8bUgqaBCBomOxF9hmg,51.5850874899398,-0.0310468430946838,E00022079
362,591998_d,19,19,,591998,E00022079,E00022079,E01004392,Ahu7Y6q4XWtVT3jNYBBkpA,51.5851777638758,-0.0307168439308984,E00022079
363,591998_b,18,0,High-density,591998,E00022079,E00022079,E01004392,Ahu7Y6q4XWtVT3jNYBBkpA,51.5851777638758,-0.0307168439308984,E00022079
364,591930_b,7,3,,591930,E00022079,E00022079,E01004392,WjZruhRrF8n70cZl9kNXCg,51.5847888183626,-0.0349737477104997,E00022079
365,591930_d,13,6,Green space,591930,E00022079,E00022079,E01004392,WjZruhRrF8n70cZl9kNXCg,51.5847888183626,-0.0349737477104997,E00022079
366,592012_b,16,5,,592012,E00022079,E00022079,E01004392,70fo7YRJdQao_IH-reY_uA,51.5856411345009,-0.0298189944011591,E00022079
367,592012_d,16,5,,592012,E00022079,E00022079,E01004392,70fo7YRJdQao_IH-reY_uA,51.5856411345009,-0.0298189944011591,E00022079
368,592002_b,7,3,,592002,E00022079,E00022079,E01004392,mXgv9XeB0AHeK0RO5J9-FQ,51.5854423671085,-0.0297635819117601,E00022079
369,592002_d,12,18,,592002,E00022079,E00022079,E01004392,mXgv9XeB0AHeK0RO5J9-FQ,51.5854423671085,-0.0297635819117601,E00022079
370,592049_b,10,1,Green space,592049,E00022114,E00022114,E01004392,rVESR56tndgVgPBSpOPWnA,51.5843643839194,-0.0299206032333733,E00022114
371,592049_d,0,12,,592049,E00022114,E00022114,E01004392,rVESR56tndgVgPBSpOPWnA,51.5843643839194,-0.0299206032333733,E00022114
372,592050_d,13,6,Green space,592050,E00022114,E00022114,E01004392,5PzmB7Rl4PnB_zVYwtsOVw,51.5844807950974,-0.0300106941290616,E00022114
373,592050_b,7,3,,592050,E00022114,E00022114,E01004392,5PzmB7Rl4PnB_zVYwtsOVw,51.5844807950974,-0.0300106941290616,E00022114
374,592040_d,18,0,High-density,592040,E00022114,E00022114,E01004392,Kc-wQlmlsjkLKoR7gPrslw,51.5845070019483,-0.0303149975194249,E00022114
375,592040_b,18,0,High-density,592040,E00022114,E00022114,E01004392,Kc-wQlmlsjkLKoR7gPrslw,51.5845070019483,-0.0303149975194249,E00022114
376,592047_b,18,0,High-density,592047,E00022114,E00022114,E01004392,YqjrjQZVEHBKS8gG-Xytsg,51.5840539059239,-0.0300121591763127,E00022114
377,592047_d,18,0,High-density,592047,E00022114,E00022114,E01004392,YqjrjQZVEHBKS8gG-Xytsg,51.5840539059239,-0.0300121591763127,E00022114
378,592046_d,18,0,High-density,592046,E00022114,E00022114,E01004392,W2SfYpfK4_PdxrUoEAiRKA,51.5839743030704,-0.0302684368349717,E00022114
379,592046_b,18,0,High-density,592046,E00022114,E00022114,E01004392,W2SfYpfK4_PdxrUoEAiRKA,51.5839743030704,-0.0302684368349717,E00022114
380,592036_b,18,0,High-density,592036,E00022114,E00022114,E01004392,T1IHfbG-r29Guy_ErIV5jA,51.5842121174908,-0.0313495522133522,E00022114
381,592036_d,18,0,High-density,592036,E00022114,E00022114,E01004392,T1IHfbG-r29Guy_ErIV5jA,51.5842121174908,-0.0313495522133522,E00022114
382,592035_b,1,15,Commercial,592035,E00022114,E00022114,E01004392,iiKbpIYMjaMWiE7NvvB6nw,51.5841353717591,-0.031605781775211,E00022114
383,592035_d,18,0,High-density,592035,E00022114,E00022114,E01004392,iiKbpIYMjaMWiE7NvvB6nw,51.5841353717591,-0.031605781775211,E00022114
384,592048_b,6,10,High-density,592048,E00022114,E00022114,E01004392,ktmrXmiHFgrfxVV66bHwKQ,51.5841009171107,-0.0298678086190071,E00022114
385,592048_d,18,0,High-density,592048,E00022114,E00022114,E01004392,ktmrXmiHFgrfxVV66bHwKQ,51.5841009171107,-0.0298678086190071,E00022114
386,592044_b,18,0,High-density,592044,E00022114,E00022114,E01004392,Go9X3mp9OJotyaKO-CGxJg,51.5838106338337,-0.0307909051190257,E00022114
387,592044_d,18,0,High-density,592044,E00022114,E00022114,E01004392,Go9X3mp9OJotyaKO-CGxJg,51.5838106338337,-0.0307909051190257,E00022114
388,592038_d,18,0,High-density,592038,E00022114,E00022114,E01004392,Mw2ZvLe0d29H1seDQuhieA,51.5843629299044,-0.0308133453819781,E00022114
389,592038_b,18,0,High-density,592038,E00022114,E00022114,E01004392,Mw2ZvLe0d29H1seDQuhieA,51.5843629299044,-0.0308133453819781,E00022114
390,592043_d,18,0,High-density,592043,E00022114,E00022114,E01004392,mJ6_Lj9KkR4CVOWB_DjT4w,51.583729589641,-0.0310720760160848,E00022114
391,592043_b,18,0,High-density,592043,E00022114,E00022114,E01004392,mJ6_Lj9KkR4CVOWB_DjT4w,51.583729589641,-0.0310720760160848,E00022114
392,592045_b,18,0,High-density,592045,E00022114,E00022114,E01004392,edQw9au15YBF59ACIrhX5w,51.5839025579929,-0.0305086487063439,E00022114
393,592045_d,18,0,High-density,592045,E00022114,E00022114,E01004392,edQw9au15YBF59ACIrhX5w,51.5839025579929,-0.0305086487063439,E00022114
394,592039_d,16,5,,592039,E00022114,E00022114,E01004392,xu3N5sepLStK9Xo7YmkaEA,51.5844368093799,-0.030577721807745,E00022114
395,592039_b,16,5,,592039,E00022114,E00022114,E01004392,xu3N5sepLStK9Xo7YmkaEA,51.5844368093799,-0.030577721807745,E00022114
396,592037_d,18,0,High-density,592037,E00022114,E00022114,E01004392,Y3fHrh5ObADlMUpQOn_o-w,51.5842894255097,-0.0310820152315847,E00022114
397,592037_b,18,0,High-density,592037,E00022114,E00022114,E01004392,Y3fHrh5ObADlMUpQOn_o-w,51.5842894255097,-0.0310820152315847,E00022114
