,Unnamed: 0_x,matched,p,clusters_2011_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,angle
510,615772_b,9,0.1935888258502743,Low-density,615772,E00020379,E00020379,E01004050,844439,-0.0837496345227837,51.4676580263601,tJVBXuzZDB7940zqooohWw,51.4676571679461,-0.0837740552801051,5,2012,241.955313052025,F9ADE65A-C213-4140-9BDF-6E1DBB125E15,615772,615772_b,b
512,519165_b,13,0.3942119883530486,Estates,519165,E00015194,E00015194,E01003015,716585,-0.111483964955981,51.4935095105047,r_DKgMFC08cWOF8f5zg8GQ,51.49353275778361,-0.111501873892672,5,2012,119.438212807221,FF99A0A3-3B5E-48CF-B3A4-04FB8EAAC2B1,519165,519165_b,b
514,630980_b,13,0.001,Estates,630980,E00015194,E00015194,E01003015,865125,-0.110909607057235,51.4936466210077,bPLe47wz-QdkOHsK1A7-Ag,51.4936859640073,-0.11089839888913,7,2009,180.93132719094,9E4ACDD1-6049-49B3-91C6-0F4FA85FE5A8,630980,630980_b,b
516,630981_b,13,0.2785819462804426,Estates,630981,E00015194,E00015194,E01003015,865126,-0.110897497642682,51.493826253527786,uwJCeXGBJqM4mfA0_q4zIA,51.4938572769074,-0.110886536684665,7,2009,180.931327191104,9E4ACDD1-6049-49B3-91C6-0F4FA85FE5A8,630981,630981_b,b
520,519142_b,13,0.5266639172885208,Estates,519142,E00015191,E00015191,E01003015,716548,-0.113572708865377,51.4953593676933,qHhUYTTluTrS1FX_EJvTwg,51.4951965035172,-0.113102838478018,7,2009,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,519142,519142_b,b
521,519148_b,13,0.4338714938047878,Estates,519148,E00015191,E00015191,E01003015,716555,-0.113120659713076,51.4952597074474,rYzekHv1lz7zAyjfIXrUpA,51.495217350440505,-0.113079374138298,6,2008,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,519148,519148_b,b
523,519143_b,13,0.2762117170684856,Estates,519143,E00015191,E00015191,E01003015,716549,-0.113650803355371,51.4952152765946,ZZ2MKRWgK4DW8yY1eDyI0A,51.4950220721515,-0.1134405028874359,6,2008,226.005086005254,4E4CBBCC-0912-48D8-AC88-79D1E8F58AB7,519143,519143_b,b
529,289107_b,4,0.2606353344988006,Low-density,289107,E00016907,E00016907,E01003336,401865,-0.0400761698113079,51.4603821268758,186Orh_Cp2gRT4yVPuTsrg,51.4603568708128,-0.0400706544956663,5,2012,222.273689003076,49D74268-E54D-44C8-BC60-E7D0A115407A,289107,289107_b,b
531,289111_b,14,0.001,Low-density,289111,E00016907,E00016907,E01003336,401869,-0.0407914619133844,51.4600191729804,jukHimmNKIGeYeQvHtA2Eg,51.4600285328605,-0.0407471765275587,5,2012,315.0,49D74268-E54D-44C8-BC60-E7D0A115407A,289111,289111_b,b
532,289125_b,13,0.0544704075326877,Estates,289125,E00016907,E00016907,E01003336,401883,-0.0422561112020629,51.460980792662,P2En-Nq8qiRghtvreviEqQ,51.4610197945033,-0.04227737249157,6,2008,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289125,289125_b,b
534,289152_b,4,0.0411410833532411,Low-density,289152,E00016907,E00016907,E01003336,401920,-0.0424418604752373,51.46136813433829,wwv8kcbhYSuCZukrDXQkPg,51.4613263768204,-0.0424897699349524,6,2008,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289152,289152_b,b
536,289126_b,13,0.2131176572301946,Estates,289126,E00016907,E00016907,E01003336,401884,-0.0420595545070877,51.4608494601594,XpuUNmezwVtYoDbynAs_uA,51.460909251399,-0.0421083096013517,5,2012,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289126,289126_b,b
537,289124_b,4,0.0087641635595117,Low-density,289124,E00016907,E00016907,E01003336,401882,-0.0424526690245415,51.461112124844206,Msluq6le1Y9Ha7Arvxn2ng,51.4611110947425,-0.0424055535385646,6,2008,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289124,289124_b,b
539,289113_b,13,0.001,Estates,289113,E00016907,E00016907,E01003336,401871,-0.0411874524685627,51.46028014203589,sKM1gic-y5qpoPQ-TYvUOA,51.46024710305329,-0.0410930198360079,5,2012,315.0,49D74268-E54D-44C8-BC60-E7D0A115407A,289113,289113_b,b
541,289127_b,11,0.0976568110447277,Open green space,289127,E00016907,E00016907,E01003336,401885,-0.0418629989396129,51.46071812733629,X2bXDs0pEkQjS_06vOEXQA,51.460670968943006,-0.041745244601972,6,2008,135.607353004934,270E3E8B-9673-4919-BA99-47562F17E633,289127,289127_b,b
543,289150_b,4,0.5734576996559613,Low-density,289150,E00016907,E00016907,E01003336,401917,-0.042884571985662,51.4613884329996,vE5satnTb7kbM2J1ndEyTw,51.461352617195,-0.0427880926885375,5,2012,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289150,289150_b,b
544,289114_b,4,0.2336315718722281,Low-density,289114,E00016907,E00016907,E01003336,401872,-0.0413854494391432,51.4604106260759,vKWX3gyyjr9VecMsEMV6xg,51.4604259579315,-0.0413609251261293,6,2008,309.522631271063,49D74268-E54D-44C8-BC60-E7D0A115407A,289114,289114_b,b
545,289123_b,13,0.091546060182915,Estates,289123,E00016907,E00016907,E01003336,401881,-0.0426492279745385,51.461243456706,IZx9D-oL1vTkXbF16fZTkQ,51.4613113705653,-0.0425287526549579,5,2012,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289123,289123_b,b
547,289139_b,9,0.1197883146208192,Low-density,289139,E00016907,E00016907,E01003336,401899,-0.0413234502535537,51.4612752699401,xGrISbbT_9ULhcX1TTDOLQ,51.4611971718264,-0.041175062250633,5,2012,135.806929455102,28E7A4AD-0D4A-423B-8AB9-F880B41B6318,289139,289139_b,b
549,289104_b,13,0.0549100758300427,Estates,289104,E00016907,E00016907,E01003336,401862,-0.0398198116365376,51.4608971734347,QZBVGERggsk1TTm2Dp2mzw,51.4609151913745,-0.0397830678259859,5,2012,195.73880143744896,49D74268-E54D-44C8-BC60-E7D0A115407A,289104,289104_b,b
551,289151_b,13,0.2964933454687262,Estates,289151,E00016907,E00016907,E01003336,401918,-0.0426796420072005,51.4612621923941,zeDnNpFA3mqijGlykwMUGw,51.4613278290347,-0.0427448246726941,6,2008,135.395137042507,270E3E8B-9673-4919-BA99-47562F17E633,289151,289151_b,b
552,289105_b,4,0.0902805668680812,Low-density,289105,E00016907,E00016907,E01003336,401863,-0.0399052650188215,51.4607254913223,xa_d6NhWn9XVfXJETbo5qQ,51.46074753432,-0.0398708301405991,5,2012,195.73880143744896,49D74268-E54D-44C8-BC60-E7D0A115407A,289105,289105_b,b
554,289099_b,4,0.2449501181714313,Low-density,289099,E00016907,E00016907,E01003336,401857,-0.0417472659339664,51.4603792958313,FlTnWw6vkoFCIYoSPJR75A,51.46043113534351,-0.0417090919425907,6,2008,219.536157186763,3C95F32D-E4C5-43AA-BFD2-9AF18A918EF1,289099,289099_b,b
557,289112_b,14,0.001,Low-density,289112,E00016907,E00016907,E01003336,401870,-0.0409894566266463,51.46014965767079,y5kPHnCAXdSaKQg5fh02Mw,51.4602372280967,-0.0410680365887811,6,2008,315.0,49D74268-E54D-44C8-BC60-E7D0A115407A,289112,289112_b,b
559,289100_b,1,0.001,Open green space,289100,E00016907,E00016907,E01003336,401858,-0.0419363416690107,51.4602437465351,AWgUDIHWZ8xhC7F5IHfvww,51.4602700886277,-0.0419289610137816,6,2008,219.598407502194,3C95F32D-E4C5-43AA-BFD2-9AF18A918EF1,289100,289100_b,b
562,289108_b,9,0.1791241338203009,Low-density,289108,E00016907,E00016907,E01003336,401866,-0.0401616212215298,51.4602104445417,bn439n4R5ykWm_DE-_WYKg,51.46018011705221,-0.0401554056411488,5,2012,222.273689003076,49D74268-E54D-44C8-BC60-E7D0A115407A,289108,289108_b,b
565,581935_b,6,0.001,Other green,581935,E00167135,E00167135,E01004280,801079,-0.0257779635934702,51.496305241325,7qrJIilufo1bHgitdk2X5Q,51.4963655319709,-0.0257643876065487,7,2008,173.917525472164,5F0288A6-2CDA-49C1-8DF8-508100207FB5,581935,581935_b,b
569,727815_b,1,0.2244615766732974,Open green space,727815,E00167135,E00167135,E01004280,999685,-0.025804639311863,51.496664431431,DxU5Pvnj-DOZBieoYsHZzQ,51.496630539895285,-0.025790574818383,7,2008,173.917525472164,5F0288A6-2CDA-49C1-8DF8-508100207FB5,727815,727815_b,b
571,582113_b,4,0.001,Low-density,582113,E00167135,E00167135,E01004280,801388,-0.0260721826154945,51.495665647517605,Tg_Go7bgs8dog7k3f5po2w,51.4957073995135,-0.0260358040714059,10,2009,260.51529079926,63DA8841-ED1B-49B6-9CAB-DFCAF52BF07E,582113,582113_b,b
573,727816_b,1,0.290479878600023,Open green space,727816,E00167135,E00167135,E01004280,999686,-0.0258179772994319,51.4968440264756,_SObJa7FcwBg6TEgFxLxdQ,51.4968469506536,-0.0258089710833407,7,2008,175.800909937765,D2471429-3277-4557-BB42-99B52C1D1F0F,727816,727816_b,b
574,582110_b,4,0.0160071782850461,Low-density,582110,E00167135,E00167135,E01004280,801385,-0.0269279799995094,51.4955911140162,kEnJewRFrPbk_peO9efHUg,51.4955761661592,-0.0270063184550453,6,2012,260.516001120907,63DA8841-ED1B-49B6-9CAB-DFCAF52BF07E,582110,582110_b,b
575,581936_b,10,0.1942143504995811,High-density,581936,E00167135,E00167135,E01004280,801080,-0.0257551769452437,51.4961260168963,3DBnaSs9JFVrjrCNfExrJA,51.4961324014365,-0.025737443373473,7,2008,173.917525472164,5F0288A6-2CDA-49C1-8DF8-508100207FB5,581936,581936_b,b
579,289094_b,13,0.2643121618596011,Estates,289094,E00016910,E00016910,E01003336,401852,-0.0435623530971967,51.460387676593285,kUsBTOqPy8wdZqlvhsRdVQ,51.4603794419331,-0.0435022254529202,5,2012,176.06982445427502,0CCA4367-2B0F-4DAD-BF02-75EA85D66A33,289094,289094_b,b
580,289042_b,13,0.001,Estates,289042,E00016910,E00016910,E01003336,401789,-0.0424787722897107,51.4594034032267,_wribazOo1q09XwY3XWD2g,51.45947464760589,-0.0425507093177099,10,2009,130.071628058485,6032DA82-5FD1-4B5A-8AAB-1DF2CA68618E,289042,289042_b,b
583,289088_b,10,0.3237282106145771,High-density,289088,E00016910,E00016910,E01003336,401842,-0.0426195189397917,51.45948147341721,Rcw4ejGurjeYFfqsQwjeoA,51.4594843905585,-0.042585687142549,6,2008,130.071628058485,6032DA82-5FD1-4B5A-8AAB-1DF2CA68618E,289088,289088_b,b
584,289093_b,10,0.3352398918461776,High-density,289093,E00016910,E00016910,E01003336,401851,-0.0435744046958311,51.4605673086077,0bwZiRGXBt2Eld3GJWx4sg,51.460594783551,-0.0435498758624699,10,2009,176.06982445427502,0CCA4367-2B0F-4DAD-BF02-75EA85D66A33,289093,289093_b,b
587,289096_b,13,0.1521504238047487,Estates,289096,E00016910,E00016910,E01003336,401854,-0.0435382501264895,51.460028412548105,GzPIwA7HDeOlVKPA98WmUg,51.45992684339729,-0.0434765203175333,6,2008,175.597095203488,E8D452C3-6674-4802-A77A-2DD06BB51268,289096,289096_b,b
589,289091_b,10,0.0315578160235329,High-density,289091,E00016910,E00016910,E01003336,401847,-0.0425935239474813,51.4597731166251,reFzlAz0tR8SzbJOabjSEQ,51.459786432008,-0.0425945460546781,5,2012,219.644174957145,FC7A69CB-9773-4B44-BC67-85A7190B3A29,289091,289091_b,b
590,289102_b,6,0.1784336025840891,Other green,289102,E00016910,E00016910,E01003336,401860,-0.0423144844393764,51.459972644114295,ilPlxIT4mnnuBkcISkSjxQ,51.4600464121424,-0.0422372814646946,6,2008,219.539114212191,3C95F32D-E4C5-43AA-BFD2-9AF18A918EF1,289102,289102_b,b
594,623729_b,10,0.0975164664461012,High-density,623729,E00019817,E00019817,E01003940,855511,-0.0877515302198302,51.49760197896772,5F-s2N7jO3jDwLWsWLcyEQ,51.4976338542557,-0.0876931890729638,9,2009,222.296304976806,2EB0B03C-38EB-4430-91C0-3969CA9E604F,623729,623729_b,b
595,623747_b,10,0.2321787366223878,High-density,623747,E00019817,E00019817,E01003940,855535,-0.0869943269951966,51.4979740999105,neWolKt6HRVRYHSVxgCPmQ,51.4979780427825,-0.0869795522514403,6,2012,224.834644673775,6BA3A0FF-53BC-4739-B385-CE80F387EC5A,623747,623747_b,b
596,623746_b,13,0.19848082121667,Estates,623746,E00019817,E00019817,E01003940,855534,-0.0872026738163568,51.497849949860296,TOfJN9uaVPybGlxhFuksew,51.497851116253,-0.0872266576728236,6,2012,224.842810327147,6BA3A0FF-53BC-4739-B385-CE80F387EC5A,623746,623746_b,b
597,623745_b,10,0.3356837099521976,High-density,623745,E00019817,E00019817,E01003940,855533,-0.0874110598478338,51.4977258258056,P9cDwaMsrY2vZ1Tp_jzvGQ,51.497768422065,-0.0873498180555208,6,2012,224.842810327147,6BA3A0FF-53BC-4739-B385-CE80F387EC5A,623745,623745_b,b
599,727817_b,1,0.0369488031015209,Open green space,727817,E00167133,E00167133,E01004280,999687,-0.0258313153725867,51.4970236215145,AAFWk4gZoO8ofz9BW2BDLQ,51.4970396628747,-0.0258235675843287,7,2008,175.800909937765,D2471429-3277-4557-BB42-99B52C1D1F0F,727817,727817_b,b
601,289056_b,2,0.001,Other green,289056,E00016912,E00016912,E01003336,401807,-0.0441389404610988,51.4589940488564,aQBF8T_YLRwf7X3ve6I_-Q,51.459004962834,-0.0441479179999932,7,2008,105.274225484107,DF5D9485-8128-45E8-8B85-53F473EFE9E1,289056,289056_b,b
604,290019_b,13,0.043002308977094,Estates,290019,E00016912,E00016912,E01003336,403041,-0.043988183601787,51.4581458795547,AZwM2MqjZSL68oXdBhKt8w,51.458174555997,-0.043963312221422,7,2008,195.23649198753003,7C315567-62D1-4BB0-97E1-13D59ECDE9DD,290019,290019_b,b
606,289034_b,4,0.1616909185730544,Low-density,289034,E00016912,E00016912,E01003336,401781,-0.0439656462950199,51.4581892094918,P9tzuKbwzkxwEBpDoy-gQg,51.458188291792,-0.0439606331990507,5,2012,195.23649198753003,7C315567-62D1-4BB0-97E1-13D59ECDE9DD,289034,289034_b,b
607,289052_b,15,0.2897175404343507,Commercial,289052,E00016912,E00016912,E01003336,401801,-0.0430991028712768,51.4588058195951,OdALRGBmIe63eogjxwUsZg,51.4587935941314,-0.0436014771107361,10,2009,196.457959526655,5EA0A6BB-556F-46A2-9697-97912B44BCB0,289052,289052_b,b
609,289077_b,13,0.1139381360866476,Estates,289077,E00016912,E00016912,E01003336,401828,-0.0435193844622052,51.4597472094122,PY6d9wJaJBJX3UdyoKqHCg,51.459711367248,-0.0434639874245747,5,2012,175.597095203488,E8D452C3-6674-4802-A77A-2DD06BB51268,289077,289077_b,b
610,289059_b,6,0.2306348886177384,Other green,289059,E00016912,E00016912,E01003336,401810,-0.0441012559085915,51.45950414618201,RO09mNLepWONFnDDYWrRXw,51.4595018642247,-0.0441148080251545,5,2012,184.758396385602,DF5D9485-8128-45E8-8B85-53F473EFE9E1,289059,289059_b,b
612,289030_b,15,0.3077367277198598,Commercial,289030,E00016912,E00016912,E01003336,401777,-0.0436100230481813,51.458873193344296,f4ouELm3GE7swU9GACLA4g,51.4588137268027,-0.0436391026375614,5,2012,196.457959526655,5EA0A6BB-556F-46A2-9697-97912B44BCB0,289030,289030_b,b
614,289033_b,10,0.219949271930644,High-density,289033,E00016912,E00016912,E01003336,401780,-0.0438767086929109,51.458360198916,At33I-ygC8hBDLfh_CH8Gg,51.458347953898,-0.0438799958093871,5,2012,196.470877739783,5EA0A6BB-556F-46A2-9697-97912B44BCB0,289033,289033_b,b
617,289097_b,13,0.001,Estates,289097,E00016912,E00016912,E01003336,401855,-0.0435261987544125,51.4598487805174,gmC_Ck14FLC6kOIX6baYqg,51.459919080082,-0.043512590646591,10,2009,175.597095203488,E8D452C3-6674-4802-A77A-2DD06BB51268,289097,289097_b,b
619,289053_b,2,0.1115413024805423,Other green,289053,E00016912,E00016912,E01003336,401802,-0.0433842082704324,51.4592053917369,TNFRvPyvcxAjo_svfBck5Q,51.4592554095557,-0.0434564286589651,5,2012,138.81407483428998,E8D452C3-6674-4802-A77A-2DD06BB51268,289053,289053_b,b
620,289078_b,13,0.1445738493439574,Estates,289078,E00016912,E00016912,E01003336,401829,-0.0435049611559541,51.4595676456004,aPyR6f4dWTOiHFkRGMFthg,51.459509595006296,-0.0434825229920558,10,2009,175.607644615093,E8D452C3-6674-4802-A77A-2DD06BB51268,289078,289078_b,b
624,617575_b,10,0.6123988350524954,High-density,617575,E00019820,E00019820,E01003940,846874,-0.0847950370258502,51.4970305389288,5nIl98U44hmTu8L2_FyRig,51.4970341184478,-0.0847855884305889,5,2012,128.490665289551,7BA8292B-1B00-42B2-873D-ECD4F256B6B1,617575,617575_b,b
626,617542_b,13,0.2536102861094252,Estates,617542,E00019820,E00019820,E01003940,846832,-0.0855178836085644,51.4975542801316,1eqYiJ0xPz5FNGih4k-Q3A,51.4975530893771,-0.085532146881473,6,2012,155.018459006729,E69A8A6E-AB3A-4FA2-B287-308F136C8F4E,617542,617542_b,b
627,623721_b,10,0.596958655305967,High-density,623721,E00019820,E00019820,E01003940,855502,-0.0864964141941565,51.497379807456895,MRv4Ln8C1BoHlYvnddlWSw,51.4973621343653,-0.0865534711490927,6,2012,226.617430302418,625308FF-A7CA-4B3F-A471-5FFE2972363A,623721,623721_b,b
629,635714_b,13,0.3921265623578913,Estates,635714,E00015593,E00015593,E01003093,871690,-0.121868001105668,51.471059805511295,b4CFFvVjeCPMrc0uQkGQ0A,51.4710572963984,-0.12183440892358,10,2009,240.83597514815105,87A20E71-F52D-4D6B-9C5C-B348E84B23E7,635714,635714_b,b
631,635740_b,13,0.001,Estates,635740,E00015593,E00015593,E01003093,871731,-0.121076779366591,51.4709132932222,-NRjHOuSzFo0ZHTzAooKtw,51.4710057383409,-0.121165138889487,6,2008,149.26451229808,1BFB7DB0-2AB4-41AF-AF4C-DF961B09FD60,635740,635740_b,b
634,635713_b,13,0.2905610033542015,Estates,635713,E00015593,E00015593,E01003093,871689,-0.12161312428218,51.4711433938066,03sgT5BirnQ5ZDWpKa2uUQ,51.4711165372314,-0.121674826061416,5,2012,240.83597514815105,87A20E71-F52D-4D6B-9C5C-B348E84B23E7,635713,635713_b,b
637,635945_b,10,0.1131434119535147,High-density,635945,E00015593,E00015593,E01003093,872028,-0.122100619337968,51.4721005202377,W2cZL76oKVEm3DhJAWWc1Q,51.472080817891,-0.122151762359161,6,2008,150.255118703058,7EA576EC-5943-4E64-A6C3-27FFA59FF665,635945,635945_b,b
638,635514_b,13,0.1319626241438344,Estates,635514,E00015593,E00015593,E01003093,871441,-0.121953535066462,51.4704315283424,Q1E4JS5QhxdIKm41gUNDJA,51.47055679340071,-0.122011611192856,10,2009,151.296664641227,26AD50B6-868F-41B8-8135-F7352006B156,635514,635514_b,b
644,631127_b,13,0.3412377378552786,Estates,631127,E00016102,E00016102,E01003184,865361,-0.110564047079764,51.4739760337927,YLwbd3g0qzwKzSyUiLT3Sw,51.4738951927091,-0.110526118511737,7,2009,172.476974563094,68FD3A4E-0927-41F7-BF0C-9526442186FC,631127,631127_b,b
645,631128_b,10,0.1924908643240332,High-density,631128,E00016102,E00016102,E01003184,865363,-0.109993848080563,51.47402605214021,IWew9rAbMkRKTBQOqkGpOw,51.4741030836557,-0.110533298339202,5,2012,183.203352967586,58B7B23E-54FC-4BAB-A017-98BF9E812C60,631128,631128_b,b
648,631125_b,13,0.3571095380930582,Estates,631125,E00016102,E00016102,E01003184,865359,-0.1105125936360159,51.4736728443793,0vubZH9KyfByks7x2cnHkg,51.47368880544539,-0.110489905146628,8,2008,172.45311715065603,68FD3A4E-0927-41F7-BF0C-9526442186FC,631125,631125_b,b
650,631108_b,10,0.4463666070929912,High-density,631108,E00016102,E00016102,E01003184,865334,-0.111740573056905,51.4736928629802,l9HgTgwweXi5yGgbMUaftg,51.4737045796715,-0.111729064453729,5,2012,107.429862817668,B099B350-7C15-4B5A-BD3D-FDE2FD7D0CB5,631108,631108_b,b
653,631122_b,14,0.001,Low-density,631122,E00016102,E00016102,E01003184,865356,-0.110576500254663,51.4732134743042,0akotHTciE3BGSfnR2P7mQ,51.4732047868841,-0.110505787089359,8,2008,191.634378651143,5FB827E1-AE72-4AB2-B77B-2ADEA164A071,631122,631122_b,b
657,631126_b,13,0.3049070011981416,Estates,631126,E00016102,E00016102,E01003184,865360,-0.110542952652725,51.4738516340061,2MY9Bw97phOuutj3IvqAQA,51.473861052680704,-0.110519058211145,6,2008,172.476974563094,68FD3A4E-0927-41F7-BF0C-9526442186FC,631126,631126_b,b
659,521556_b,6,0.1509380003664188,Other green,521556,E00023972,E00023972,E01004737,719888,-0.129960679296113,51.4882957026448,Ty2_haeLaKunAgXFEAuEuA,51.4882957660494,-0.13000697860314,7,2012,207.225234927392,713280DF-D92F-4593-8409-6F965927AC48,521556,521556_b,b
661,521521_b,13,0.4201705180253365,Estates,521521,E00023972,E00023972,E01004737,719844,-0.130683946441014,51.4873087913852,UW6PECN9Ir5gLkxsgEWa8g,51.48731866024672,-0.130597925895984,5,2012,200.580098862017,BC64E30F-AC99-4660-881D-D4A0C5701589,521521,521521_b,b
667,278429_b,10,0.2922210873385954,High-density,278429,E00021555,E00021555,E01004280,387534,-0.0254215157262227,51.4933230840495,lMd0RQBwxsHx2LhAurhKSw,51.4933041320154,-0.0255864874021665,10,2009,78.850003351383,5B81215F-2B59-4CA5-BE1A-F32F644A9906,278429,278429_b,b
669,278504_b,10,0.2894597388984188,High-density,278504,E00021555,E00021555,E01004280,387649,-0.02545505644696,51.4930922281854,dQzTTn9_Ouy191WfjjXJfw,51.4931164313475,-0.0253685528200292,6,2012,251.65669884412495,B3CB76A4-0A61-4EA2-AD18-77DB0F1AE99B,278504,278504_b,b
671,278505_b,10,0.3687743230574354,High-density,278505,E00021555,E00021555,E01004280,387650,-0.0251793294809117,51.49314417963329,pfXXhhA5RrQOErCBWywbrQ,51.4931498324033,-0.0252148680893476,10,2009,251.659052300315,B3CB76A4-0A61-4EA2-AD18-77DB0F1AE99B,278505,278505_b,b
673,278478_b,10,0.235879069671634,High-density,278478,E00021555,E00021555,E01004280,387600,-0.0262266098408352,51.4927313393552,rKSJ4MeOseE0Ji_Gqsnd1Q,51.49302283460939,-0.0257815169839505,10,2009,251.65669884412495,B3CB76A4-0A61-4EA2-AD18-77DB0F1AE99B,278478,278478_b,b
674,278503_b,10,0.363104275732822,High-density,278503,E00021555,E00021555,E01004280,387648,-0.0257307818669449,51.49304027414821,wPNI02kfh04SLGvvCYFrXg,51.4930305328656,-0.0257566577927037,6,2012,251.65669884412495,B3CB76A4-0A61-4EA2-AD18-77DB0F1AE99B,278503,278503_b,b
675,581933_b,6,0.3860431851859468,Other green,581933,E00021555,E00021555,E01004280,801063,-0.0249129822991402,51.4938420962904,fa30G3P-2lfKdaYEVVD-_A,51.49394664332729,-0.0249275332174763,10,2009,174.20465458513405,57374AB7-746D-4FC8-9A7F-930B7C791513,581933,581933_b,b
679,616554_b,13,0.001,Estates,616554,E00020047,E00020047,E01003975,845532,-0.0742084186674526,51.4979723812269,lQH7hN2KnzLYDgV_RWU3MA,51.4979740244115,-0.0741786334340506,7,2009,259.114472945341,6B09DD71-1C78-4EC6-A7C0-7F3041D8783F,616554,616554_b,b
681,616581_b,2,0.001,Other green,616581,E00020047,E00020047,E01003975,845574,-0.0738583905147437,51.4974809173569,ZnaVjrga8xEhSf6Lus7MhQ,51.4974834846731,-0.073791684137044,6,2008,168.537242647413,9C89943C-79A9-4526-AB2B-B789CF862829,616581,616581_b,b
683,616550_b,6,0.2884811543216322,Other green,616550,E00020047,E00020047,E01003975,845528,-0.0753472666849379,51.4978634935744,LrfUVE-nShf9Xfm3n9AETw,51.4978428079768,-0.0753367402483062,6,2012,258.229188469664,6B09DD71-1C78-4EC6-A7C0-7F3041D8783F,616550,616550_b,b
685,616568_b,10,0.477077123104492,High-density,616568,E00020047,E00020047,E01003975,845555,-0.0747343200372838,51.4983728435196,ya5ES-BQP-7oFGEj9S2HNQ,51.49836396402411,-0.0746859872222125,5,2012,171.415600192721,F4C2E23E-9040-4B14-A275-91474A4C2DB3,616568,616568_b,b
687,616582_b,10,0.2529140478597556,High-density,616582,E00020047,E00020047,E01003975,845575,-0.0739081575138573,51.4976580034205,Q3PyOh7QSQqJ_BYjpfIdNQ,51.4977448179148,-0.0739193165566189,5,2012,168.548765912525,9C89943C-79A9-4526-AB2B-B789CF862829,616582,616582_b,b
689,616573_b,4,0.2469394974481341,Low-density,616573,E00020047,E00020047,E01003975,845561,-0.0746217038873156,51.497271084125785,CcrrYkkrvrlnGN6yAfb4KA,51.4972309348428,-0.0746044571498152,9,2009,173.550320096217,B2BBDE1F-0422-49E5-87F8-090C8A58D324,616573,616573_b,b
690,630974_b,13,0.1589108505061047,Estates,630974,E00015193,E00015193,E01003015,865114,-0.110951351419209,51.49310048049301,i7hegTHBhIuEzqzoD2TKnQ,51.493065688291296,-0.110948745769989,7,2008,181.432096184165,36F40951-6B06-4546-B8A4-6F4B9DFB19E1,630974,630974_b,b
691,519129_b,11,0.2839852529352571,Open green space,519129,E00015193,E00015193,E01003015,716534,-0.112919472678498,51.4930794174319,1ODAvACmNuMuWENGFRkY1A,51.4931112008596,-0.112957065161925,5,2012,127.558912543265,20629EAB-945E-4AAF-9BDC-969E71BC360A,519129,519129_b,b
694,519131_b,1,0.2400708255027163,Open green space,519131,E00015193,E00015193,E01003015,716536,-0.113366845955155,51.4933059362001,MRSL8SvukRRplIZM1Z_W8g,51.493402356693295,-0.11350264344689,5,2012,127.558912543265,20629EAB-945E-4AAF-9BDC-969E71BC360A,519131,519131_b,b
696,519130_b,1,0.1816194548793152,Open green space,519130,E00015193,E00015193,E01003015,716535,-0.113143173058429,51.4931926660198,--kCm2S4pQrKNBvzcagsnw,51.4932020211772,-0.113112225101857,6,2008,127.558912543265,20629EAB-945E-4AAF-9BDC-969E71BC360A,519130,519130_b,b
698,630975_b,13,0.4778100704931678,Estates,630975,E00015193,E00015193,E01003015,865116,-0.110989885571367,51.4925166966115,HMiE7R4TMYn5JUY177cxVg,51.492568663446,-0.110981554565366,7,2008,180.0,A1405AE9-5A31-4BC0-9E4B-5651E371CED1,630975,630975_b,b
699,519133_b,1,0.1588730223363114,Open green space,519133,E00015193,E00015193,E01003015,716538,-0.113814195087401,51.493532475308,pDHdhuHo2qFNZYU7jSfy8A,51.4935330495088,-0.113790994292426,5,2012,127.57429291233,20629EAB-945E-4AAF-9BDC-969E71BC360A,519133,519133_b,b
701,519132_b,1,0.001,Open green space,519132,E00015193,E00015193,E01003015,716537,-0.1135905199648109,51.4934192059628,Fq0Zvk0nALKEjyNpRvJ3DA,51.4934180513819,-0.113532016289851,6,2008,127.558912543265,20629EAB-945E-4AAF-9BDC-969E71BC360A,519132,519132_b,b
702,519128_b,6,0.001,Other green,519128,E00015193,E00015193,E01003015,716533,-0.112695753306102,51.492966183901,A8GDgyDLZKhtYzscYrI5Pg,51.49297871981971,-0.112687961232193,6,2008,134.999999958312,20629EAB-945E-4AAF-9BDC-969E71BC360A,519128,519128_b,b
703,519127_b,1,0.1985979952684303,Open green space,519127,E00015193,E00015193,E01003015,716532,-0.112472092897968,51.4928529088161,4WT7jZyixq2OsMD-M_DhtA,51.49285392897821,-0.112470065771391,5,2012,127.567792210595,20629EAB-945E-4AAF-9BDC-969E71BC360A,519127,519127_b,b
