,LSOA code (2011),Income Score (rate),lsoa,Unnamed: 0
3762,E01003851,0.019,E01003851,5.83136335849762
3763,E01003852,0.075,E01003852,5.509276739059978
3764,E01003853,0.084,E01003853,5.736011077528414
3765,E01003854,0.052,E01003854,5.5857358444027785
3766,E01003855,0.16,E01003855,5.412920341590525
3767,E01003856,0.063,E01003856,5.709763028310693
3768,E01003857,0.048,E01003857,5.686347692915537
3769,E01003858,0.024,E01003858,5.628720987588167
3770,E01003859,0.045,E01003859,5.858104880390272
3771,E01003860,0.057,E01003860,5.632317787535647
3772,E01003861,0.065,E01003861,5.481517655170516
3773,E01003862,0.108,E01003862,5.759077571221252
3774,E01003863,0.136,E01003863,5.7062897942647215
3775,E01003864,0.044,E01003864,5.786144982270204
3776,E01003865,0.083,E01003865,5.656939993669957
3777,E01003866,0.01,E01003866,5.79060517486773
3778,E01003867,0.069,E01003867,5.6186319171669945
3779,E01003868,0.032,E01003868,5.748942787900115
3780,E01003869,0.027,E01003869,5.772369637748235
3781,E01003870,0.027,E01003870,5.648436797161897
3782,E01003871,0.041,E01003871,5.682868706993759
3783,E01003872,0.042,E01003872,5.609738170857332
3784,E01003873,0.046,E01003873,5.721260936590877
3785,E01003874,0.036,E01003874,5.479317769408226
3786,E01003875,0.063,E01003875,5.743949389337894
3787,E01003876,0.034,E01003876,5.595110283846281
3788,E01003877,0.04,E01003877,5.834750349705036
3789,E01003878,0.164,E01003878,5.696996248129643
3790,E01003879,0.025,E01003879,5.842172646741255
3791,E01003880,0.048,E01003880,5.799191959594426
3792,E01003881,0.028,E01003881,5.753908010011308
3793,E01003882,0.035,E01003882,5.602376381556193
3794,E01003883,0.043,E01003883,5.303484867780637
3795,E01003884,0.044,E01003884,5.645721442424334
3796,E01003885,0.043,E01003885,5.626604580879212
3797,E01003886,0.027,E01003886,5.546124248471979
3798,E01003887,0.026,E01003887,5.5412474804084395
3799,E01003888,0.115,E01003888,5.5367055841251815
3800,E01003889,0.017,E01003889,5.658799935513594
3801,E01003890,0.045,E01003890,5.839976390548374
3802,E01003891,0.029,E01003891,5.772702465623112
3803,E01003892,0.022,E01003892,5.7222858957342195
3804,E01003893,0.037,E01003893,5.727281656727862
3805,E01003894,0.032,E01003894,5.877384926097981
3806,E01003895,0.051,E01003895,5.652964993413672
3807,E01003896,0.033,E01003896,5.472226642102611
3808,E01003897,0.057,E01003897,5.566121858750988
3809,E01003898,0.065,E01003898,5.451137921048535
3810,E01003899,0.038,E01003899,5.585243821144104
3811,E01003900,0.145,E01003900,5.5564779161332964
3812,E01003901,0.035,E01003901,5.714535764197714
3813,E01003902,0.038,E01003902,5.665493613108993
3814,E01003903,0.076,E01003903,5.649437595789249
3815,E01003904,0.075,E01003904,5.5514357311110345
3816,E01003905,0.063,E01003905,5.639545392422449
3817,E01003906,0.084,E01003906,5.703320593073748
3818,E01003907,0.141,E01003907,5.46562756385122
3819,E01003908,0.043,E01003908,5.7705213757923675
3820,E01003909,0.054,E01003909,5.719083028520856
3821,E01003910,0.036,E01003910,5.592340501048897
3822,E01003911,0.213,E01003911,5.708212040003064
3823,E01003912,0.286,E01003912,5.4161973820358025
3824,E01003913,0.118,E01003913,5.6341282948851585
3825,E01003914,0.137,E01003914,5.935717162922916
3826,E01003915,0.19,E01003915,5.698371006548404
3827,E01003916,0.165,E01003916,5.391904370749698
3828,E01003917,0.215,E01003917,5.659813772077146
3829,E01003918,0.239,E01003918,5.131432498128791
3830,E01003919,0.109,E01003919,5.509056046229451
3831,E01003920,0.237,E01003920,5.358276318478328
3832,E01003921,0.19,E01003921,5.488607801709857
3833,E01003922,0.204,E01003922,5.385467235300992
3834,E01003923,0.172,E01003923,5.59321965366961
3835,E01003924,0.206,E01003924,5.384022771143446
3836,E01003925,0.21,E01003925,5.353213982526646
3837,E01003926,0.225,E01003926,5.36789777780834
3838,E01003927,0.087,E01003927,5.358750281795379
3839,E01003929,0.123,E01003929,5.573748045251272
3840,E01003930,0.116,E01003930,5.484873416310265
3841,E01003932,0.248,E01003932,5.5758029836239205
3842,E01003933,0.155,E01003933,5.722881664044012
3843,E01003934,0.118,E01003934,5.534465018101937
3844,E01003935,0.153,E01003935,5.514836100281262
3845,E01003936,0.02,E01003936,5.86361450755719
3846,E01003937,0.077,E01003937,5.555415958553166
3847,E01003938,0.23,E01003938,5.557142671866295
3848,E01003939,0.116,E01003939,5.5350750273671645
3849,E01003940,0.276,E01003940,5.593950317456172
3850,E01003941,0.106,E01003941,5.420529988732668
3851,E01003942,0.21,E01003942,5.597011497285631
3852,E01003943,0.261,E01003943,5.553285456366009
3853,E01003945,0.078,E01003945,5.646028038767195
3854,E01003946,0.088,E01003946,5.716903099440094
3855,E01003947,0.304,E01003947,5.498761577121282
3856,E01003948,0.102,E01003948,5.596339135458975
3857,E01003949,0.102,E01003949,5.916551434632503
3858,E01003950,0.189,E01003950,5.693864703178406
3859,E01003951,0.066,E01003951,5.7285661141077675
3860,E01003952,0.092,E01003952,5.5740738289199605
3861,E01003953,0.096,E01003953,5.744400605647521
3862,E01003954,0.095,E01003954,5.602592838872777
3863,E01003955,0.107,E01003955,5.742609776434351
3864,E01003956,0.077,E01003956,5.668369285438372
3865,E01003957,0.092,E01003957,5.9671259194612505
3866,E01003958,0.098,E01003958,5.87367041476138
3867,E01003960,0.145,E01003960,5.28882392777337
3868,E01003961,0.251,E01003961,5.248505712957943
3869,E01003963,0.278,E01003963,5.3568740629014515
3870,E01003964,0.191,E01003964,5.39186181849049
3871,E01003966,0.206,E01003966,5.321255554544165
3872,E01003967,0.176,E01003967,5.19229307680419
3873,E01003968,0.356,E01003968,5.232853443281991
3874,E01003969,0.144,E01003969,5.395548256517154
3875,E01003970,0.264,E01003970,5.22101081144519
3876,E01003971,0.382,E01003971,5.054146904945373
3877,E01003972,0.179,E01003972,5.765189522021526
3878,E01003973,0.192,E01003973,5.324660749811875
3879,E01003974,0.248,E01003974,5.191940437344944
3880,E01003975,0.228,E01003975,5.414211794308254
3881,E01003976,0.177,E01003976,5.44073367205219
3882,E01003977,0.17,E01003977,5.363452044655295
3883,E01003978,0.149,E01003978,5.4629104511796935
3884,E01003979,0.166,E01003979,5.336108053383762
3885,E01003980,0.205,E01003980,5.24913845039331
3886,E01003981,0.107,E01003981,5.50004318319721
3887,E01003983,0.233,E01003983,5.35428195087998
3888,E01003984,0.227,E01003984,5.503328392423432
3889,E01003986,0.273,E01003986,5.268860610326131
3890,E01003987,0.258,E01003987,5.417217697109188
3891,E01003988,0.189,E01003988,5.122685443663943
3892,E01003989,0.214,E01003989,5.302412358265888
3893,E01003990,0.253,E01003990,5.26805026179192
3894,E01003991,0.29,E01003991,5.438129768178269
3895,E01003992,0.243,E01003992,5.5714547374309635
3896,E01003993,0.198,E01003993,5.51005975268353
3897,E01003994,0.222,E01003994,5.370877368663384
3898,E01003995,0.206,E01003995,5.608861273840854
3899,E01003997,0.192,E01003997,5.49402438600858
3900,E01003998,0.123,E01003998,5.630136494887503
3901,E01003999,0.166,E01003999,5.671165018142024
3902,E01004000,0.183,E01004000,5.432026102187786
3903,E01004001,0.248,E01004001,5.446497163152307
3904,E01004002,0.084,E01004002,5.794520669594044
3905,E01004003,0.236,E01004003,5.423993043325566
3906,E01004004,0.197,E01004004,5.59880103637923
3907,E01004005,0.282,E01004005,5.2685212591420045
3908,E01004006,0.144,E01004006,5.457959479958046
3909,E01004007,0.335,E01004007,5.227604760498297
3910,E01004008,0.246,E01004008,5.4708073627381095
3911,E01004010,0.205,E01004010,5.370296898815367
3912,E01004011,0.23,E01004011,5.236164718582517
3913,E01004012,0.195,E01004012,5.365453725724708
3914,E01004013,0.28,E01004013,5.353285661677725
3915,E01004014,0.26,E01004014,5.355688431828292
3916,E01004015,0.099,E01004015,5.734733478228251
3917,E01004016,0.133,E01004016,5.659171031608741
3918,E01004017,0.099,E01004017,5.781682734489441
3919,E01004018,0.068,E01004018,5.790557626980107
3920,E01004019,0.193,E01004019,5.622529059648514
3921,E01004020,0.226,E01004020,5.583356490400102
3922,E01004021,0.095,E01004021,5.813167905403396
3923,E01004022,0.161,E01004022,5.378869912900977
3924,E01004023,0.177,E01004023,5.547198616821348
3925,E01004024,0.202,E01004024,5.358946116244207
3926,E01004027,0.129,E01004027,5.616686876470393
3927,E01004028,0.184,E01004028,5.436159441790243
3928,E01004029,0.083,E01004029,5.413876637691209
3929,E01004030,0.163,E01004030,5.374446210473082
3930,E01004031,0.146,E01004031,5.476114817844924
3931,E01004032,0.023,E01004032,5.585219700381441
3932,E01004033,0.191,E01004033,5.41965764908143
3933,E01004034,0.177,E01004034,5.57030379204523
3934,E01004035,0.207,E01004035,5.481838955994575
3935,E01004036,0.226,E01004036,5.4284806044896445
3936,E01004037,0.171,E01004037,5.491327195734411
3937,E01004038,0.151,E01004038,5.451554527547624
3938,E01004039,0.115,E01004039,5.455001154077163
3939,E01004040,0.264,E01004040,5.265513153637157
3940,E01004041,0.159,E01004041,5.296831929520385
3941,E01004042,0.306,E01004042,5.29347127554368
3942,E01004043,0.132,E01004043,5.3774038662604235
3943,E01004044,0.207,E01004044,5.404022487310263
3944,E01004045,0.217,E01004045,5.645181278748946
3945,E01004046,0.101,E01004046,5.890461028667918
3946,E01004047,0.188,E01004047,5.522612612181847
3947,E01004048,0.133,E01004048,5.670792662252591
3948,E01004049,0.115,E01004049,5.4472837547461195
3949,E01004050,0.058,E01004050,5.633908514053591
3950,E01004051,0.045,E01004051,5.5067298776847275
3951,E01004052,0.087,E01004052,5.853525851124017
3952,E01004053,0.042,E01004053,5.618684617840514
3953,E01004054,0.036,E01004054,5.702172901723292
3954,E01004055,0.229,E01004055,5.392977055311203
3955,E01004056,0.13,E01004056,5.488884420462058
3956,E01004057,0.142,E01004057,5.469060183311841
3957,E01004058,0.024,E01004058,5.494903884000248
3958,E01004059,0.032,E01004059,5.519816642388319
3959,E01004060,0.179,E01004060,5.5045350283041765
3960,E01004061,0.101,E01004061,5.6105712950229645
3961,E01004062,0.183,E01004062,5.2808252927911195
3962,E01004063,0.148,E01004063,5.511376672397459
3963,E01004064,0.207,E01004064,5.626009744146596
3964,E01004065,0.11,E01004065,5.744735225890446
3965,E01004066,0.166,E01004066,5.741790983412001
3966,E01004067,0.19,E01004067,5.439411476636544
3967,E01004068,0.232,E01004068,5.252231401410596
3968,E01004069,0.019,E01004069,5.906085345161009
3969,E01004070,0.095,E01004070,5.876154421405359
3970,E01004071,0.15,E01004071,5.713908378196799
3971,E01004072,0.051,E01004072,6.0188879001074
3972,E01004073,0.061,E01004073,5.948875077017423
3973,E01004074,0.043,E01004074,5.9168628358840945
3974,E01004075,0.019,E01004075,5.903210907766264
3975,E01004076,0.117,E01004076,5.1767496086264915
3976,E01004077,0.079,E01004077,5.571317618282942
3977,E01004078,0.099,E01004078,5.3055157996714115
3978,E01004079,0.04,E01004079,5.822911125692454
3979,E01004080,0.058,E01004080,5.702613337971698
3980,E01004081,0.085,E01004081,5.428609592073104
3981,E01004082,0.046,E01004082,5.515670713671931
3982,E01004083,0.308,E01004083,5.318633671511304
3983,E01004084,0.041,E01004084,5.7335222750545976
3984,E01004085,0.041,E01004085,5.656486353438919
3985,E01004086,0.117,E01004086,5.595913265369557
3986,E01004087,0.046,E01004087,5.785079143473491
3987,E01004088,0.297,E01004088,5.362507903023271
3988,E01004089,0.216,E01004089,5.1388918463006075
3989,E01004090,0.244,E01004090,5.309663937446919
3990,E01004091,0.031,E01004091,5.870378514436575
3991,E01004092,0.026,E01004092,5.771652305553324
3992,E01004093,0.037,E01004093,5.870702881922667
3993,E01004094,0.041,E01004094,5.641395390495774
3994,E01004095,0.028,E01004095,5.867278000454844
3995,E01004096,0.115,E01004096,5.72614373356463
3996,E01004097,0.047,E01004097,5.603058258461398
3997,E01004098,0.06,E01004098,5.898246203275288
3998,E01004099,0.16,E01004099,5.427140199550064
3999,E01004100,0.067,E01004100,5.677403075793355
4000,E01004101,0.035,E01004101,5.7418205761442
4001,E01004102,0.052,E01004102,5.675658449742467
4002,E01004103,0.063,E01004103,5.65072303250332
4003,E01004104,0.032,E01004104,5.860110247300731
4004,E01004105,0.053,E01004105,5.797492923275117
4005,E01004106,0.019,E01004106,5.67338385569152
4006,E01004107,0.098,E01004107,5.608359587819953
4007,E01004108,0.069,E01004108,5.29203397439698
4008,E01004109,0.124,E01004109,5.585407842542524
4009,E01004110,0.073,E01004110,5.573675817819872
4010,E01004111,0.074,E01004111,5.657453212306727
4011,E01004112,0.027,E01004112,5.751938512325287
4012,E01004114,0.023,E01004114,5.800663940553312
4013,E01004115,0.051,E01004115,5.724263694137335
4014,E01004116,0.066,E01004116,5.840003793056194
4015,E01004117,0.02,E01004117,6.044467680213987
4016,E01004118,0.074,E01004118,5.668270455342587
4017,E01004119,0.039,E01004119,5.6376662924444885
4018,E01004120,0.032,E01004120,6.031394912535886
4019,E01004121,0.068,E01004121,5.736784539607741
4020,E01004122,0.035,E01004122,5.863482887330263
4021,E01004123,0.154,E01004123,5.347121778332042
4022,E01004124,0.166,E01004124,5.371783771165988
4023,E01004125,0.199,E01004125,5.463260207259864
4024,E01004126,0.214,E01004126,5.338366851210594
4025,E01004127,0.105,E01004127,5.61135330376209
4026,E01004128,0.154,E01004128,5.4838268456338835
4027,E01004129,0.217,E01004129,5.582413023348012
4028,E01004130,0.068,E01004130,5.328320632672169
4029,E01004131,0.068,E01004131,5.576816999420677
4030,E01004132,0.038,E01004132,5.577808918460967
4031,E01004133,0.043,E01004133,5.609741417566935
4032,E01004134,0.079,E01004134,5.568158657897806
4033,E01004135,0.047,E01004135,5.825338318843969
4034,E01004136,0.052,E01004136,5.68977712304139
4035,E01004137,0.089,E01004137,5.542588786929065
4036,E01004138,0.093,E01004138,5.473854661804356
4037,E01004139,0.064,E01004139,5.515291747471965
4038,E01004140,0.215,E01004140,5.3251704062734335
4039,E01004141,0.165,E01004141,5.548972131161207
4040,E01004142,0.207,E01004142,5.448520664164895
4041,E01004143,0.084,E01004143,5.593434362001316
4042,E01004144,0.064,E01004144,5.681936731360888
4043,E01004145,0.088,E01004145,5.687519120059133
4044,E01004146,0.072,E01004146,5.508952923743956
4045,E01004147,0.065,E01004147,5.698279971426183
4046,E01004148,0.18,E01004148,5.454776099876121
4047,E01004149,0.062,E01004149,5.621711262542268
4048,E01004150,0.165,E01004150,5.5657365136459225
4049,E01004151,0.074,E01004151,5.711122981337613
4050,E01004152,0.112,E01004152,5.700900506040903
4051,E01004153,0.085,E01004153,5.683187098272385
4052,E01004154,0.037,E01004154,5.93508312074087
4053,E01004155,0.051,E01004155,5.702974188066747
4054,E01004156,0.057,E01004156,5.74793175690704
4055,E01004157,0.026,E01004157,5.8651661729812625
4056,E01004158,0.061,E01004158,5.787618961671124
4057,E01004159,0.091,E01004159,5.606125140374945
4058,E01004160,0.069,E01004160,5.75608726205497
4059,E01004161,0.041,E01004161,5.867277393496133
4060,E01004162,0.086,E01004162,5.613732150307408
4061,E01004163,0.085,E01004163,5.529554213221009
4062,E01004164,0.041,E01004164,5.716161480816928
4063,E01004165,0.101,E01004165,5.4642449128322115
4064,E01004166,0.08,E01004166,5.765274617407057
4065,E01004167,0.251,E01004167,5.508414741220145
4066,E01004168,0.042,E01004168,5.838761403280146
4067,E01004169,0.195,E01004169,5.363970624363941
4068,E01004170,0.067,E01004170,5.650068630509198
4069,E01004171,0.044,E01004171,5.6621877255949
4070,E01004172,0.178,E01004172,5.606963093183478
4071,E01004173,0.087,E01004173,5.519020579508599
4072,E01004174,0.101,E01004174,5.545793853700161
4073,E01004175,0.071,E01004175,5.632788011607002
4074,E01004176,0.074,E01004176,5.725367888120505
4075,E01004177,0.14,E01004177,5.650703431647501
4076,E01004178,0.119,E01004178,5.646565557223314
4077,E01004179,0.046,E01004179,5.772888145629008
4078,E01004180,0.044,E01004180,5.778213728832293
4079,E01004181,0.108,E01004181,5.585167772842176
4080,E01004182,0.199,E01004182,5.459767847176058
4081,E01004183,0.201,E01004183,5.520239667458967
4082,E01004184,0.201,E01004184,5.453953363841638
4083,E01004185,0.278,E01004185,5.494716450672022
4084,E01004186,0.09,E01004186,5.491619896888733
4085,E01004187,0.127,E01004187,5.34218922952064
4086,E01004188,0.106,E01004188,5.403732475153236
4087,E01004189,0.176,E01004189,5.52695623621708
4088,E01004190,0.04,E01004190,5.817120797023541
4089,E01004191,0.056,E01004191,5.516434266987969
4090,E01004192,0.081,E01004192,5.6303122513434465
4091,E01004193,0.096,E01004193,5.584903102323233
4092,E01004194,0.073,E01004194,5.460862150295175
4093,E01004195,0.069,E01004195,5.638334274291992
4094,E01004196,0.049,E01004196,5.673051523573605
4095,E01004197,0.184,E01004197,5.268919649124146
4096,E01004198,0.273,E01004198,5.288341484208038
4097,E01004199,0.296,E01004199,5.332842145049781
4098,E01004200,0.14,E01004200,5.474960706582883
4099,E01004201,0.201,E01004201,5.562143287488392
4100,E01004202,0.152,E01004202,5.3789569810032845
4101,E01004203,0.166,E01004203,5.292984528126924
4102,E01004204,0.238,E01004204,5.54822428686073
4103,E01004205,0.259,E01004205,5.399870338963299
4104,E01004206,0.315,E01004206,5.345845962913943
4105,E01004207,0.21,E01004207,5.443350465401359
4106,E01004208,0.119,E01004208,5.541638386691058
4107,E01004209,0.3,E01004209,5.544245509874253
4108,E01004211,0.164,E01004211,5.444869176496433
4109,E01004212,0.144,E01004212,5.252227640151977
4110,E01004214,0.265,E01004214,5.153260590813376
4111,E01004215,0.134,E01004215,5.520570467141542
4112,E01004216,0.107,E01004216,5.62731622503354
4113,E01004217,0.164,E01004217,5.4463723346591
4114,E01004218,0.098,E01004218,5.413437533378601
4115,E01004219,0.22,E01004219,5.358822377342166
4116,E01004221,0.145,E01004221,5.489942986068996
4117,E01004222,0.273,E01004222,5.394039233525594
4118,E01004223,0.241,E01004223,5.388753001104321
4119,E01004224,0.203,E01004224,5.1578588575532995
4120,E01004225,0.08,E01004225,5.437105539726884
4121,E01004226,0.224,E01004226,5.17215168719389
4122,E01004228,0.128,E01004228,5.682826484482864
4123,E01004229,0.183,E01004229,5.46327885389328
4124,E01004230,0.184,E01004230,5.6199690665095305
4125,E01004231,0.226,E01004231,5.440382431996496
4126,E01004232,0.097,E01004232,5.652606574045557
4127,E01004233,0.261,E01004233,5.32124045541731
4128,E01004234,0.112,E01004234,5.670239106301339
4129,E01004235,0.262,E01004235,5.107433564960957
4130,E01004236,0.277,E01004236,5.3136529287984295
4131,E01004237,0.228,E01004237,5.473183665956769
4132,E01004238,0.228,E01004238,5.188931372265021
4133,E01004239,0.272,E01004239,5.371476193465809
4134,E01004240,0.239,E01004240,5.272605685754256
4135,E01004241,0.252,E01004241,5.299953670073778
4136,E01004242,0.194,E01004242,5.221245402381534
4137,E01004243,0.254,E01004243,5.211158306040662
4138,E01004244,0.286,E01004244,5.254577791690826
4139,E01004245,0.318,E01004245,5.242657725125143
4140,E01004246,0.21,E01004246,5.292136693929697
4141,E01004247,0.298,E01004247,5.264973795839718
4142,E01004248,0.304,E01004248,5.20583385780078
4143,E01004249,0.29,E01004249,5.138571890853566
4144,E01004250,0.292,E01004250,5.238064127889547
4145,E01004251,0.202,E01004251,5.27854291161338
4146,E01004252,0.276,E01004252,5.494146821928806
4147,E01004253,0.213,E01004253,5.325677874813909
4148,E01004254,0.107,E01004254,5.352447035109124
4149,E01004255,0.258,E01004255,5.487562955302351
4150,E01004256,0.276,E01004256,5.367776789011494
4151,E01004257,0.221,E01004257,5.503964818042258
4152,E01004258,0.129,E01004258,5.585798254067248
4153,E01004259,0.164,E01004259,5.431448722427541
4154,E01004260,0.242,E01004260,5.282385548478679
4155,E01004261,0.15,E01004261,5.60606798198488
4156,E01004262,0.167,E01004262,5.233064262955277
4157,E01004263,0.221,E01004263,5.42293521661437
4158,E01004264,0.243,E01004264,5.4371780332971795
4159,E01004266,0.195,E01004266,5.400485687255859
4160,E01004267,0.24,E01004267,5.351485154208015
4161,E01004268,0.258,E01004268,5.347339275271394
4162,E01004269,0.222,E01004269,5.261245292212282
4163,E01004270,0.137,E01004270,5.4079682777325315
4164,E01004271,0.221,E01004271,5.302080896463287
4165,E01004272,0.274,E01004272,5.27317970842123
4166,E01004273,0.281,E01004273,5.389462497136364
4167,E01004274,0.225,E01004274,5.482878102975733
4168,E01004275,0.099,E01004275,5.406432808570142
4169,E01004276,0.026,E01004276,5.611911328775542
4170,E01004277,0.041,E01004277,5.289263978361446
4171,E01004280,0.226,E01004280,5.4528571012474245
4172,E01004281,0.06,E01004281,5.47376772444299
4173,E01004283,0.237,E01004283,5.539714171105072
4174,E01004284,0.265,E01004284,5.315961843804468
4175,E01004285,0.276,E01004285,5.445924420841038
4176,E01004286,0.246,E01004286,5.345226186585713
4177,E01004287,0.24,E01004287,5.446770421836687
4178,E01004288,0.262,E01004288,5.407586059351077
4179,E01004289,0.212,E01004289,5.37686014175415
4180,E01004290,0.196,E01004290,5.503582229517927
4181,E01004291,0.066,E01004291,5.515803497314453
4182,E01004292,0.045,E01004292,5.552557309468587
4183,E01004293,0.06,E01004293,5.433900749442553
4184,E01004294,0.146,E01004294,5.4600492227272905
4185,E01004295,0.236,E01004295,5.369383830577135
4186,E01004296,0.205,E01004296,5.38236890002793
4187,E01004297,0.071,E01004297,5.5159839881093875
4188,E01004298,0.281,E01004298,5.32773325772121
4189,E01004300,0.27,E01004300,5.315685536180224
4190,E01004301,0.268,E01004301,5.309189270649638
4191,E01004302,0.182,E01004302,5.291067320959908
4192,E01004303,0.194,E01004303,5.285456595213517
4193,E01004304,0.271,E01004304,5.266825852722957
4194,E01004305,0.223,E01004305,5.331948637962341
4195,E01004306,0.217,E01004306,5.3655620833237965
4196,E01004307,0.056,E01004307,5.518079106317183
4197,E01004308,0.223,E01004308,5.382338548052138
4198,E01004309,0.261,E01004309,5.595736291478662
4199,E01004310,0.252,E01004310,5.44336820557004
4200,E01004311,0.257,E01004311,5.486752057650003
4201,E01004312,0.284,E01004312,5.40638452852276
4202,E01004313,0.179,E01004313,5.390891856335579
4203,E01004314,0.114,E01004314,5.378821510894626
4204,E01004315,0.199,E01004315,5.4287138866341635
4205,E01004316,0.218,E01004316,5.548677294941272
4206,E01004317,0.172,E01004317,5.343538408809238
4207,E01004318,0.236,E01004318,5.34405886209928
4208,E01004319,0.251,E01004319,5.338363974678273
4209,E01004321,0.264,E01004321,5.399844924934575
4210,E01004322,0.192,E01004322,5.356669797941491
4211,E01004323,0.201,E01004323,5.58308415064651
4212,E01004324,0.224,E01004324,5.435490606352687
4213,E01004325,0.118,E01004325,5.391102356380887
4214,E01004326,0.162,E01004326,5.461449288552807
4215,E01004327,0.205,E01004327,5.341970984963165
4216,E01004328,0.116,E01004328,5.519422563346657
4217,E01004329,0.138,E01004329,5.681754536584976
4218,E01004330,0.096,E01004330,5.563418067607683
4219,E01004331,0.153,E01004331,5.458426062266032
4220,E01004332,0.145,E01004332,5.5577374552235455
4221,E01004333,0.179,E01004333,5.4450578471509425
4222,E01004334,0.322,E01004334,5.188572622039943
4223,E01004335,0.273,E01004335,5.246601038383988
4224,E01004336,0.125,E01004336,5.283525021322842
4225,E01004337,0.169,E01004337,5.459219156527052
4226,E01004338,0.113,E01004338,5.916663761545972
4227,E01004339,0.13,E01004339,5.457884079450137
4228,E01004340,0.265,E01004340,5.333871023684013
4229,E01004341,0.203,E01004341,5.451916561987167
4230,E01004342,0.125,E01004342,5.502413170205222
4231,E01004343,0.086,E01004343,5.47678141209387
4232,E01004344,0.157,E01004344,5.30964185785285
4233,E01004345,0.117,E01004345,5.562572251347935
4234,E01004346,0.126,E01004346,5.401943630551639
4235,E01004347,0.1,E01004347,5.631663924973944
4236,E01004348,0.122,E01004348,5.40652337739634
4237,E01004349,0.184,E01004349,5.502660557781298
4238,E01004350,0.186,E01004350,5.4866173019826086
4239,E01004351,0.095,E01004351,5.585550455849406
4240,E01004352,0.041,E01004352,5.402874243207824
4241,E01004353,0.088,E01004353,5.626672024014352
4242,E01004354,0.073,E01004354,5.670206484301337
4243,E01004355,0.161,E01004355,5.800702373334467
4244,E01004356,0.172,E01004356,5.673516112469858
4245,E01004357,0.124,E01004357,5.670425890079096
4246,E01004358,0.147,E01004358,5.7940467747987485
4247,E01004359,0.088,E01004359,5.691878600554033
4248,E01004360,0.055,E01004360,5.778801032475063
4249,E01004361,0.079,E01004361,5.775652820805469
4250,E01004362,0.102,E01004362,5.458964230409309
4251,E01004363,0.124,E01004363,5.6577818835845015
4252,E01004364,0.193,E01004364,5.498776676049873
4253,E01004365,0.176,E01004365,5.593799808446099
4254,E01004366,0.102,E01004366,5.640623889863491
4255,E01004367,0.139,E01004367,5.7124415816001175
4256,E01004368,0.11,E01004368,5.3786958505299465
4257,E01004369,0.108,E01004369,5.6237370037770535
4258,E01004370,0.07,E01004370,5.571258170545594
4259,E01004371,0.116,E01004371,5.745986719252699
4260,E01004372,0.056,E01004372,5.8437808030530025
4261,E01004373,0.119,E01004373,5.616047515144831
4262,E01004374,0.1,E01004374,5.54750432275437
4263,E01004375,0.114,E01004375,5.600612630014834
4264,E01004376,0.098,E01004376,5.5297771601353665
4265,E01004377,0.114,E01004377,5.273480877362562
4266,E01004378,0.13,E01004378,5.651159880112629
4267,E01004379,0.061,E01004379,5.530082062518958
4268,E01004380,0.148,E01004380,5.495353612218584
4269,E01004381,0.105,E01004381,5.633384158812373
4270,E01004382,0.289,E01004382,5.313878282633695
4271,E01004383,0.099,E01004383,5.607170379085905
4272,E01004384,0.197,E01004384,5.222562835571614
4273,E01004385,0.214,E01004385,5.522327875698005
4274,E01004386,0.046,E01004386,5.629392631848654
4275,E01004387,0.034,E01004387,5.568764850497246
4276,E01004388,0.119,E01004388,5.748316210282
4277,E01004389,0.204,E01004389,5.550209176831129
4278,E01004390,0.223,E01004390,5.590275760330906
4279,E01004391,0.146,E01004391,5.511270640894424
4280,E01004392,0.135,E01004392,5.429174887016416
4281,E01004393,0.139,E01004393,5.6240090898845505
4282,E01004394,0.219,E01004394,5.807260731253961
4283,E01004395,0.097,E01004395,5.424059898872685
4284,E01004396,0.124,E01004396,5.476081695176859
4285,E01004397,0.151,E01004397,5.319148682825493
4286,E01004398,0.263,E01004398,5.443883184830629
4287,E01004399,0.313,E01004399,5.187752688632292
4288,E01004400,0.18,E01004400,5.438329378763835
4289,E01004401,0.123,E01004401,5.2730435108015055
4290,E01004402,0.228,E01004402,5.233495101969466
4291,E01004403,0.182,E01004403,5.263206856406254
4292,E01004404,0.191,E01004404,5.445921716799263
4293,E01004405,0.153,E01004405,5.562733995763561
4294,E01004406,0.104,E01004406,5.437363090405937
4295,E01004407,0.242,E01004407,5.563380546348039
4296,E01004408,0.149,E01004408,5.353552920796047
4297,E01004409,0.175,E01004409,5.616098007394208
4298,E01004410,0.24,E01004410,5.543354081592971
4299,E01004411,0.145,E01004411,5.756587341280267
4300,E01004412,0.116,E01004412,5.527173404340391
4301,E01004413,0.19,E01004413,5.519326527913411
4302,E01004414,0.129,E01004414,5.532805957989386
4303,E01004415,0.165,E01004415,5.678827733483933
4304,E01004416,0.113,E01004416,5.775209753601639
4305,E01004417,0.13,E01004417,5.5571861108144125
4306,E01004418,0.123,E01004418,5.5339525735603186
4307,E01004419,0.086,E01004419,5.612767006732799
4308,E01004420,0.244,E01004420,5.345165824749061
4309,E01004421,0.157,E01004421,5.429955847837307
4310,E01004422,0.152,E01004422,5.166093334986296
4311,E01004423,0.181,E01004423,5.75695817499626
4312,E01004424,0.218,E01004424,5.474166994509489
4313,E01004425,0.189,E01004425,5.830514663795255
4314,E01004426,0.14,E01004426,5.838713766348483
4315,E01004427,0.123,E01004427,5.550077606291667
4316,E01004428,0.308,E01004428,5.415887361648036
4317,E01004429,0.141,E01004429,5.299032415436432
