LSOA code,price,Unnamed: 0,"Price (central estimate, natural log scale)"
E01002566,450887.5436034558,5.285220040757972,13.018973238397631
E01002567,352858.09015015326,5.392448357656494,12.773821244181304
E01002568,301433.9591859033,5.305347279785505,12.616306230313652
E01002569,652254.5287095549,5.491144693047432,13.388190146186147
E01002570,776984.7450548441,5.777688586022243,13.563175996023004
E01002571,645457.9247224927,5.589637891735349,13.37771530468502
E01002572,381871.1120920043,5.433500947249721,12.852838427755035
E01002573,977937.6949084883,5.971197831387422,13.793201240350063
E01002574,773626.6661063302,5.882651374025165,13.55884469267493
E01002575,882365.6358115484,5.699740280305719,13.690361802159861
E01002576,628198.2938480744,5.846554503358644,13.350611150145514
E01002577,642158.1974900387,5.933071666664177,13.372589965853155
E01002578,646513.8807541449,5.782500503963455,13.379349947580952
E01002579,760744.8175687861,5.749573887610922,13.542053255470206
E01002580,522450.91362003767,5.666828075707969,13.166286313183166
E01002581,563317.510406582,5.432179499257562,13.241598709801018
E01002582,554121.3669589051,5.753611633137091,13.225139015669273
E01002583,237394.29278374577,5.514260181579097,12.37747772036218
E01002584,216235.35549153312,5.3502483808310926,12.284122702230638
E01002585,205031.6845317366,5.295104599284555,12.230919804868979
E01002586,228119.01399169254,5.395819221563007,12.337622762938201
E01002587,233931.0330250951,5.49758170498742,12.362781620236234
E01002588,188144.26414198396,5.253557248991363,12.14496430999741
E01002589,223347.11325712316,5.302154522700451,12.3164824019469
E01002590,207509.8173769112,5.494053032663134,12.242933930193495
E01002591,205628.06888514158,5.48532962364455,12.233824325059784
E01002592,214868.71581812514,5.250115518897883,12.277782496501231
E01002593,214913.82285141386,5.386583333015442,12.277992402811497
E01002594,205076.63959797,5.686986621597717,12.231139039952826
E01002595,202315.97351752836,5.608467386319087,12.21758597959148
E01002596,206428.5602686674,5.48852524664495,12.237709676411535
E01002598,204307.40561571694,5.53788023496929,12.227381028879615
E01002599,198987.6540502258,5.664753162302077,12.200998061833458
E01002600,190320.47769854649,5.754511633175332,12.156464654949238
E01002601,211138.78758265925,5.307753416663366,12.26027095728347
E01002602,216707.1631168165,5.723262511009027,12.28630224243183
E01002603,199729.44915727005,5.490974499384563,12.20471897551855
E01002604,200373.7149711354,5.221281702118802,12.207939476771566
E01002605,212128.3976072562,5.094735988683129,12.26494701941359
E01002606,199528.43786336793,5.383668948041982,12.203712050834428
E01002607,192608.18273444203,5.275582329889314,12.168413263084597
E01002608,209944.20574350934,5.215810104504528,12.254597087462908
E01002609,219256.77862748993,5.426509635596625,12.297998827099669
E01002610,205150.00588361896,5.179262405997562,12.231496726549928
E01002611,214369.27182430928,5.542919256514119,12.27545537619227
E01002612,210624.10308022276,5.505319837514345,12.257830321706868
E01002613,224481.77059025774,5.657154416582387,12.321549782824148
E01002614,211453.87291470403,5.344224759872923,12.261762158716365
E01002615,198941.3228666721,5.271087057910749,12.20076520026041
E01002616,212841.36829599956,5.592552616482689,12.268302417443632
E01002617,232202.99819461833,5.480192166248351,12.355367260284094
E01002618,244798.1518266841,5.887428626292894,12.408189279864212
E01002619,237427.8982091432,5.447046889500185,12.377619269877309
