,LSOA code (2011),Crime Score,lsoa,Unnamed: 0
3718,E01003806,0.751,E01003806,6.274223180917593
3719,E01003807,-0.517,E01003807,6.123000663121541
3720,E01003808,-0.501,E01003808,6.144618029179781
3721,E01003809,-0.083,E01003809,6.300917497789017
3722,E01003810,-0.173,E01003810,6.183647735006857
3723,E01003811,-0.493,E01003811,5.942540665062106
3724,E01003812,-0.335,E01003812,6.0749977801435735
3725,E01003813,-0.382,E01003813,6.152373769955758
3726,E01003814,-0.407,E01003814,6.118630092923004
3727,E01003815,-0.502,E01003815,5.895186396342952
3728,E01003816,0.48,E01003816,5.999425068023099
3729,E01003817,0.737,E01003817,6.054821922643548
3730,E01003818,0.091,E01003818,6.194349499309764
3731,E01003819,0.431,E01003819,6.0556797918520475
3732,E01003820,-0.474,E01003820,6.163544477444689
3733,E01003821,-0.537,E01003821,5.895520347986162
3734,E01003822,-0.184,E01003822,6.240350350035423
3735,E01003823,0.375,E01003823,5.97831857285532
3736,E01003824,-0.243,E01003824,6.060562584684303
3737,E01003825,-0.714,E01003825,6.148841309241759
3738,E01003826,0.097,E01003826,5.862699141750088
3739,E01003827,-0.204,E01003827,5.9677596561697
3740,E01003828,-0.09,E01003828,6.093858423638851
3741,E01003829,0.38,E01003829,5.902738398121249
3742,E01003830,-0.251,E01003830,5.929692154289574
3743,E01003831,0.709,E01003831,5.927290447552999
3744,E01003832,0.28,E01003832,5.892458778086716
3745,E01003833,0.135,E01003833,5.9788424358593195
3746,E01003834,-0.051,E01003834,5.934536743164062
3747,E01003835,-0.167,E01003835,6.394490830309979
3748,E01003836,0.137,E01003836,6.241546673652453
3749,E01003837,0.329,E01003837,6.1453778655905476
3750,E01003838,-0.208,E01003838,6.242169274541432
3751,E01003839,0.061,E01003839,5.970421543282069
3752,E01003840,0.203,E01003840,5.986647918210392
3753,E01003841,0.167,E01003841,5.7917618951541465
3754,E01003842,0.393,E01003842,5.954949062149804
3755,E01003843,-0.395,E01003843,5.935776715075716
3756,E01003844,0.294,E01003844,6.100671517384517
3757,E01003845,0.174,E01003845,5.996819353309171
3758,E01003846,-0.379,E01003846,6.459059657277288
3759,E01003847,-0.044,E01003847,6.027430725097656
3760,E01003848,0.342,E01003848,6.13537842173909
3761,E01003849,0.099,E01003849,6.297416242531368
3762,E01003851,0.415,E01003851,6.249570395605905
3763,E01003852,1.043,E01003852,5.886900366613152
3764,E01003853,0.075,E01003853,6.131561673205832
3765,E01003854,0.404,E01003854,6.044798451710522
3766,E01003855,0.204,E01003855,5.889193072837869
3767,E01003856,-0.41,E01003856,6.110427814981212
3768,E01003857,-0.526,E01003857,6.192161661907307
3769,E01003858,-0.424,E01003858,6.24333036839962
3770,E01003859,0.049,E01003859,6.261203859673172
3771,E01003860,0.314,E01003860,6.054557389401375
3772,E01003861,0.024,E01003861,5.929316287798597
3773,E01003862,0.679,E01003862,6.207794314000144
3774,E01003863,0.441,E01003863,6.052424514994902
3775,E01003864,-0.108,E01003864,6.20839198690946
3776,E01003865,-0.032,E01003865,6.12582086339409
3777,E01003866,-0.677,E01003866,6.283002234341805
3778,E01003867,0.277,E01003867,5.99457387335272
3779,E01003868,0.043,E01003868,6.19498085975647
3780,E01003869,-0.003,E01003869,6.161233024899237
3781,E01003870,-0.143,E01003870,6.084381660322348
3782,E01003871,-0.415,E01003871,6.055706107988954
3783,E01003872,0.529,E01003872,6.012274899774668
3784,E01003873,0.412,E01003873,6.032218830428854
3785,E01003874,-0.58,E01003874,5.879341795047124
3786,E01003875,0.153,E01003875,6.172138620261571
3787,E01003876,0.213,E01003876,5.936610846292405
3788,E01003877,-0.386,E01003877,6.09241567310105
3789,E01003878,0.126,E01003878,6.017544895229918
3790,E01003879,0.076,E01003879,6.118642190180787
3791,E01003880,-0.205,E01003880,6.187067132247122
3792,E01003881,-1.103,E01003881,6.086288658420691
3793,E01003882,-0.239,E01003882,6.075962092286797
3794,E01003883,-1.195,E01003883,5.718922378161015
3795,E01003884,0.082,E01003884,6.05035976607066
3796,E01003885,0.296,E01003885,6.057650005022685
3797,E01003886,-0.541,E01003886,6.0807531255565275
3798,E01003887,-0.443,E01003887,5.989399779442302
3799,E01003888,-0.894,E01003888,5.962989665765678
3800,E01003889,-0.091,E01003889,6.157718736042813
3801,E01003890,-0.715,E01003890,6.189887415844461
3802,E01003891,-1.196,E01003891,6.122227605453319
3803,E01003892,-0.625,E01003892,6.252509424815306
3804,E01003893,-0.478,E01003893,6.149719156436066
3805,E01003894,-0.117,E01003894,6.299655216327612
3806,E01003895,0.125,E01003895,6.06793639746057
3807,E01003896,0.156,E01003896,5.916381416515428
3808,E01003897,0.216,E01003897,5.9080329976395936
3809,E01003898,-0.01,E01003898,5.860039346747929
3810,E01003899,-0.295,E01003899,5.930689899048002
3811,E01003900,0.582,E01003900,5.920317816304731
3812,E01003901,0.035,E01003901,6.115210278747008
3813,E01003902,-0.529,E01003902,5.975307013839483
3814,E01003903,0.768,E01003903,5.98913186788559
3815,E01003904,-0.008,E01003904,5.9891618067218415
3816,E01003905,-0.181,E01003905,5.942776434478306
3817,E01003906,-0.305,E01003906,6.163595866465914
3818,E01003907,0.18,E01003907,5.847689357339119
3819,E01003908,0.258,E01003908,6.108954906463623
3820,E01003909,0.174,E01003909,6.0681418589183265
3821,E01003910,-0.256,E01003910,6.013138708686024
3822,E01003911,0.238,E01003911,5.961768036907159
3823,E01003912,0.454,E01003912,5.786987484478559
3824,E01003913,0.46,E01003913,5.9709698259830475
3825,E01003914,0.162,E01003914,6.23822042473361
3826,E01003915,0.146,E01003915,5.882644097507
3827,E01003916,0.565,E01003916,5.795570953803904
3828,E01003917,0.809,E01003917,5.899880054204361
3829,E01003918,1.251,E01003918,5.608534727598491
3830,E01003919,1.144,E01003919,5.869277679619669
3831,E01003920,0.401,E01003920,5.745098957451441
3832,E01003921,1.236,E01003921,5.80315203666687
3833,E01003922,1.071,E01003922,5.782728481937099
3834,E01003923,0.616,E01003923,5.887951853763626
3835,E01003924,0.316,E01003924,5.731792454626046
3836,E01003925,0.195,E01003925,5.8155470532040265
3837,E01003926,0.664,E01003926,5.733240284417805
3838,E01003927,-0.475,E01003927,5.612006184747142
3839,E01003929,0.207,E01003929,5.719924980379835
3840,E01003930,0.874,E01003930,5.801038564954485
3841,E01003932,0.356,E01003932,5.818660806901384
3842,E01003933,1.56,E01003933,5.990576226875265
3843,E01003934,-0.804,E01003934,5.722666554980808
3844,E01003935,-0.754,E01003935,5.677589582615211
3845,E01003936,-0.356,E01003936,5.898097864131338
3846,E01003937,0.883,E01003937,5.85511690610415
3847,E01003938,0.502,E01003938,5.826672523449629
3848,E01003939,-0.004,E01003939,5.797561184085649
3849,E01003940,0.346,E01003940,5.889260292053223
3850,E01003941,0.587,E01003941,5.782248081547199
3851,E01003942,0.733,E01003942,5.848768414391412
3852,E01003943,1.528,E01003943,5.85053190920088
3853,E01003945,0.715,E01003945,5.958674283371758
3854,E01003946,0.895,E01003946,6.17874875104517
3855,E01003947,-0.198,E01003947,5.971042972500041
3856,E01003948,0.636,E01003948,5.9885041708554025
3857,E01003949,0.006,E01003949,6.148599445819855
3858,E01003950,0.159,E01003950,6.022900678894737
3859,E01003951,0.619,E01003951,6.125380922357241
3860,E01003952,0.299,E01003952,5.941361389020933
3861,E01003953,0.262,E01003953,6.136845042719644
3862,E01003954,0.237,E01003954,6.045835070090718
3863,E01003955,0.026,E01003955,6.0001995172656954
3864,E01003956,-0.154,E01003956,6.079670019771742
3865,E01003957,-0.073,E01003957,6.334765446186066
3866,E01003958,0.035,E01003958,6.161785072034544
3867,E01003960,0.789,E01003960,5.607828701866998
3868,E01003961,0.744,E01003961,5.6880709227393655
3869,E01003963,0.75,E01003963,5.752086889176142
3870,E01003964,1.338,E01003964,5.812939167022705
3871,E01003966,1.007,E01003966,5.707915077818201
3872,E01003967,0.702,E01003967,5.594780972509673
3873,E01003968,0.801,E01003968,5.665753715378898
3874,E01003969,0.831,E01003969,5.6986452801185745
3875,E01003970,1.594,E01003970,5.648969443832955
3876,E01003971,1.271,E01003971,5.572731394767761
3877,E01003972,0.514,E01003972,6.187358050732999
3878,E01003973,0.718,E01003973,5.695999299225054
3879,E01003974,0.943,E01003974,5.557852103429682
3880,E01003975,0.645,E01003975,5.794477876027425
3881,E01003976,0.708,E01003976,5.68910116561945
3882,E01003977,0.32,E01003977,5.745839403657352
3883,E01003978,0.189,E01003978,5.856554527913243
3884,E01003979,0.612,E01003979,5.763058486050123
3885,E01003980,0.571,E01003980,5.541758082233942
3886,E01003981,0.947,E01003981,5.759882383140517
3887,E01003983,0.342,E01003983,5.885414821130258
3888,E01003984,1.32,E01003984,5.871996846692316
3889,E01003986,0.776,E01003986,5.57819953362147
3890,E01003987,0.125,E01003987,5.897615673305752
3891,E01003988,0.649,E01003988,5.520098904768626
3892,E01003989,0.756,E01003989,5.561097113392021
3893,E01003990,0.261,E01003990,5.762201336406221
3894,E01003991,0.628,E01003991,5.745298329237345
3895,E01003992,0.235,E01003992,5.901645382245381
3896,E01003993,0.149,E01003993,5.793668757910016
3897,E01003994,1.238,E01003994,5.692161800415535
3898,E01003995,0.764,E01003995,5.947730541229248
3899,E01003997,1.119,E01003997,5.823296093278461
3900,E01003998,0.291,E01003998,5.940523817664698
3901,E01003999,0.402,E01003999,5.929558412938178
3902,E01004000,0.28,E01004000,5.856030590990756
3903,E01004001,0.232,E01004001,5.752812352606921
3904,E01004002,0.288,E01004002,6.286937768866376
3905,E01004003,0.687,E01004003,5.879893702489358
3906,E01004004,0.686,E01004004,5.958499168282125
3907,E01004005,0.75,E01004005,5.7049440653427785
3908,E01004006,0.624,E01004006,5.723333413364323
3909,E01004007,0.47,E01004007,5.712470382940574
3910,E01004008,0.872,E01004008,5.78757160504659
3911,E01004010,1.43,E01004010,5.880647655990389
3912,E01004011,0.281,E01004011,5.78015011378697
3913,E01004012,0.189,E01004012,5.816640371412743
3914,E01004013,0.83,E01004013,5.858021325671796
3915,E01004014,-0.128,E01004014,5.844616712983122
3916,E01004015,1.317,E01004015,6.165613116973486
3917,E01004016,0.124,E01004016,6.06198907098012
3918,E01004017,-0.01,E01004017,6.201681773662568
3919,E01004018,-0.2,E01004018,6.125181038786725
3920,E01004019,-0.1,E01004019,6.062586722629411
3921,E01004020,-0.14,E01004020,6.02001609272427
3922,E01004021,-0.127,E01004021,6.1276135565870895
3923,E01004022,0.874,E01004022,5.825075198932248
3924,E01004023,1.129,E01004023,5.927266408468931
3925,E01004024,0.599,E01004024,5.643204098842183
3926,E01004027,-0.829,E01004027,5.792831018621271
3927,E01004028,0.511,E01004028,5.812332408634696
3928,E01004029,-0.077,E01004029,5.840448123066365
3929,E01004030,0.499,E01004030,5.703245451284009
3930,E01004031,1.235,E01004031,5.889073937169967
3931,E01004032,-0.149,E01004032,5.991209839874843
3932,E01004033,0.93,E01004033,5.847890812673686
3933,E01004034,0.379,E01004034,5.861994675227574
3934,E01004035,1.167,E01004035,5.840184850077475
3935,E01004036,0.498,E01004036,5.87192951520284
3936,E01004037,0.494,E01004037,5.880591665948187
3937,E01004038,0.443,E01004038,5.793264212873247
3938,E01004039,0.641,E01004039,5.818923302746694
3939,E01004040,0.962,E01004040,5.7006864884320425
3940,E01004041,0.855,E01004041,5.656311521791432
3941,E01004042,1.234,E01004042,5.749166284288679
3942,E01004043,0.936,E01004043,5.925310390804886
3943,E01004044,0.31,E01004044,5.892173698315253
3944,E01004045,-0.541,E01004045,5.9546354683962734
3945,E01004046,0.404,E01004046,6.25923941009923
3946,E01004047,-0.361,E01004047,6.067236309751459
3947,E01004048,0.317,E01004048,6.096441143141018
3948,E01004049,-0.342,E01004049,5.8657199263572695
3949,E01004050,0.404,E01004050,6.024821187219312
3950,E01004051,-0.149,E01004051,5.927487315225207
3951,E01004052,0.397,E01004052,6.2329131521919905
3952,E01004053,-0.385,E01004053,5.99265655936027
3953,E01004054,-0.361,E01004054,5.956141642161778
3954,E01004055,0.803,E01004055,5.994016108512878
3955,E01004056,0.286,E01004056,5.897990352670911
3956,E01004057,0.756,E01004057,5.917727642177795
3957,E01004058,0.245,E01004058,5.72904395725992
3958,E01004059,1.322,E01004059,5.903810251981784
3959,E01004060,0.46,E01004060,5.887900245600734
3960,E01004061,1.389,E01004061,5.996574275004558
3961,E01004062,1.046,E01004062,5.764073106168791
3962,E01004063,1.408,E01004063,5.8826580474831465
3963,E01004064,0.908,E01004064,6.044113924537879
3964,E01004065,0.421,E01004065,6.123164220921044
3965,E01004066,0.522,E01004066,6.068013982419615
3966,E01004067,1.977,E01004067,5.793021195974106
3967,E01004068,0.721,E01004068,5.708008535977068
3968,E01004069,1.011,E01004069,6.240878418267491
3969,E01004070,0.009,E01004070,6.278470039367676
3970,E01004071,-0.423,E01004071,6.1482096003449485
3971,E01004072,0.264,E01004072,6.411705822918002
3972,E01004073,-0.147,E01004073,6.42842394894567
3973,E01004074,0.58,E01004074,6.309613071169172
3974,E01004075,0.718,E01004075,6.274401506876837
3975,E01004076,-0.09,E01004076,5.6205085808117135
3976,E01004077,0.279,E01004077,5.985061794519424
3977,E01004078,-0.143,E01004078,5.797045127178232
3978,E01004079,0.445,E01004079,6.213587289506739
3979,E01004080,0.031,E01004080,6.02205463935589
3980,E01004081,-0.708,E01004081,5.991284948938033
3981,E01004082,-0.533,E01004082,6.135629796981812
3982,E01004083,0.447,E01004083,5.880148895762184
3983,E01004084,-0.639,E01004084,6.17541345372143
3984,E01004085,-0.055,E01004085,6.129774858348102
3985,E01004086,0.509,E01004086,5.999910147101791
3986,E01004087,-0.22,E01004087,6.201408736371763
3987,E01004088,0.697,E01004088,5.848316289731208
3988,E01004089,0.123,E01004089,5.803185902446149
3989,E01004090,-0.773,E01004090,5.741738573033759
3990,E01004091,-2.354,E01004091,6.132388910880455
3991,E01004092,0.118,E01004092,6.2619721120654175
3992,E01004093,-0.37,E01004093,6.090843844687802
3993,E01004094,-1.039,E01004094,6.150965877281603
3994,E01004095,-1.099,E01004095,6.16956995446005
3995,E01004096,-0.291,E01004096,6.18212437916951
3996,E01004097,-0.394,E01004097,5.996336688829023
3997,E01004098,-0.391,E01004098,6.223857772700927
3998,E01004099,0.495,E01004099,5.88525566605709
3999,E01004100,-0.148,E01004100,6.098505278223569
4000,E01004101,-0.482,E01004101,6.080751844480926
4001,E01004102,0.337,E01004102,6.073894596777821
4002,E01004103,-0.697,E01004103,6.034563072575819
4003,E01004104,-0.615,E01004104,6.25311545199818
4004,E01004105,-0.657,E01004105,6.1763798930952625
4005,E01004106,-0.726,E01004106,6.103026555430505
4006,E01004107,-0.625,E01004107,6.0120882025936195
4007,E01004108,0.367,E01004108,5.719467562740132
4008,E01004109,-0.704,E01004109,6.1464589722802705
4009,E01004110,-0.854,E01004110,5.992241310146588
4010,E01004111,-0.008,E01004111,6.054009491474784
4011,E01004112,-0.489,E01004112,6.097541935920716
4012,E01004114,-1.029,E01004114,6.227928598721822
4013,E01004115,-0.555,E01004115,6.088040754199028
4014,E01004116,-0.517,E01004116,6.103329351620796
4015,E01004117,-1.04,E01004117,6.2120926065962445
4016,E01004118,-0.278,E01004118,5.991439022750498
4017,E01004119,0.571,E01004119,6.008557590507191
4018,E01004120,-0.27,E01004120,6.250144631029611
4019,E01004121,0.051,E01004121,6.137091310868352
4020,E01004122,-0.462,E01004122,6.214313674664152
4021,E01004123,0.802,E01004123,5.825620941420043
4022,E01004124,-0.65,E01004124,5.783878785807912
4023,E01004125,0.861,E01004125,5.829133104859737
4024,E01004126,0.733,E01004126,5.765042914946874
4025,E01004127,0.377,E01004127,6.024400827868673
4026,E01004128,-1.068,E01004128,5.775502860045233
4027,E01004129,0.523,E01004129,5.964653555200903
4028,E01004130,0.03,E01004130,5.842661647754308
4029,E01004131,-0.5,E01004131,5.952015928386413
4030,E01004132,-0.138,E01004132,5.892576989673433
4031,E01004133,-0.599,E01004133,5.945594091768618
4032,E01004134,-0.231,E01004134,5.949721999011689
4033,E01004135,-0.054,E01004135,6.190914078846874
4034,E01004136,-0.356,E01004136,6.03553280357487
4035,E01004137,0.86,E01004137,5.909746634398456
4036,E01004138,-0.3,E01004138,5.967034256621583
4037,E01004139,-0.094,E01004139,6.017055469201812
4038,E01004140,0.426,E01004140,5.833230804119792
4039,E01004141,0.306,E01004141,6.031014126338316
4040,E01004142,0.169,E01004142,5.806231337262873
4041,E01004143,-0.284,E01004143,6.047215279712472
4042,E01004144,-0.055,E01004144,6.092296504078896
4043,E01004145,0.137,E01004145,6.025093549468611
4044,E01004146,-0.193,E01004146,6.044402247090494
4045,E01004147,-0.194,E01004147,5.999592472206462
4046,E01004148,0.008,E01004148,5.793556418242278
4047,E01004149,-0.256,E01004149,5.936831035043882
4048,E01004150,-0.502,E01004150,5.934920744817765
4049,E01004151,-0.358,E01004151,6.153984958811324
4050,E01004152,-0.132,E01004152,6.078539123082294
4051,E01004153,-0.185,E01004153,6.118046958600321
4052,E01004154,-0.86,E01004154,6.2639344943467
4053,E01004155,-0.608,E01004155,6.105183061892099
4054,E01004156,0.268,E01004156,6.170559810267554
4055,E01004157,-0.726,E01004157,6.169480800628662
4056,E01004158,-0.713,E01004158,6.216138430263685
4057,E01004159,-0.164,E01004159,5.968067919561105
4058,E01004160,-0.609,E01004160,6.137183602513938
4059,E01004161,-0.526,E01004161,6.061596459489528
4060,E01004162,-0.016,E01004162,6.025308260211238
4061,E01004163,0.294,E01004163,5.877578582312609
4062,E01004164,0.181,E01004164,6.090838420752323
4063,E01004165,0.323,E01004165,5.858046554907775
4064,E01004166,-0.039,E01004166,6.062604339499223
4065,E01004167,0.316,E01004167,5.943581698269679
4066,E01004168,0.167,E01004168,6.111977549160228
4067,E01004169,0.168,E01004169,5.749395391215449
4068,E01004170,-0.237,E01004170,6.0424888146752345
4069,E01004171,-0.111,E01004171,6.067843544830397
4070,E01004172,-0.076,E01004172,5.937067552488678
4071,E01004173,0.023,E01004173,6.03566971677818
4072,E01004174,0.181,E01004174,6.049524299800396
4073,E01004175,-1.068,E01004175,6.006658801611732
4074,E01004176,0.13,E01004176,6.071157147334172
4075,E01004177,-0.018,E01004177,6.150123285658566
4076,E01004178,0.137,E01004178,6.0686514042971424
4077,E01004179,-0.229,E01004179,6.213065142844133
4078,E01004180,-0.473,E01004180,6.233924832525132
4079,E01004181,-0.85,E01004181,6.139460937543348
4080,E01004182,-0.164,E01004182,5.930678565818143
4081,E01004183,0.333,E01004183,5.826113818631027
4082,E01004184,0.637,E01004184,5.915802010916229
4083,E01004185,0.789,E01004185,5.881523227531638
4084,E01004186,0.2,E01004186,5.9684704337801255
4085,E01004187,0.082,E01004187,5.855581556047712
4086,E01004188,-0.062,E01004188,5.889074048330618
4087,E01004189,0.47,E01004189,5.951287827840665
4088,E01004190,-0.441,E01004190,6.178432530019341
4089,E01004191,-0.24,E01004191,6.044395793185514
4090,E01004192,-0.618,E01004192,6.076411186947542
4091,E01004193,-0.439,E01004193,6.068865132619099
4092,E01004194,-0.092,E01004194,5.893087020880884
4093,E01004195,0.046,E01004195,6.02094702499429
4094,E01004196,-0.635,E01004196,5.974682289877055
4095,E01004197,0.73,E01004197,5.704200893640518
4096,E01004198,1.152,E01004198,5.59346844493479
4097,E01004199,1.486,E01004199,5.698934617795442
4098,E01004200,0.564,E01004200,5.81394156014047
4099,E01004201,0.338,E01004201,6.003051368253572
4100,E01004202,1.15,E01004202,5.716169486443202
4101,E01004203,1.269,E01004203,5.7155959751295
4102,E01004204,0.671,E01004204,5.894816435963275
4103,E01004205,0.742,E01004205,5.75613574283879
4104,E01004206,1.035,E01004206,5.775539539229702
4105,E01004207,1.011,E01004207,5.846922556559245
4106,E01004208,1.303,E01004208,5.859629880057441
4107,E01004209,1.509,E01004209,5.8184987968868676
4108,E01004211,1.53,E01004211,5.7205344061308265
4109,E01004212,0.794,E01004212,5.616267746373227
4110,E01004214,-0.117,E01004214,5.673975875160911
4111,E01004215,-0.653,E01004215,5.882352123206312
4112,E01004216,-0.749,E01004216,5.982720558459942
4113,E01004217,0.544,E01004217,5.889490082859993
4114,E01004218,0.267,E01004218,5.844286136193709
4115,E01004219,1.292,E01004219,5.583161524750969
4116,E01004221,-0.294,E01004221,5.834064593551852
4117,E01004222,0.797,E01004222,5.7113070351736885
4118,E01004223,1.21,E01004223,5.79310922769078
4119,E01004224,0.993,E01004224,5.5325729520353555
4120,E01004225,-0.037,E01004225,5.82937844158852
4121,E01004226,0.896,E01004226,5.747642582776595
4122,E01004228,0.945,E01004228,5.98049164804919
4123,E01004229,0.54,E01004229,5.822408893108368
4124,E01004230,0.914,E01004230,5.893746939572421
4125,E01004231,0.903,E01004231,5.807484771076002
4126,E01004232,1.515,E01004232,5.912838197889782
4127,E01004233,0.394,E01004233,5.9072349334167225
4128,E01004234,1.913,E01004234,6.0082682003073975
4129,E01004235,0.134,E01004235,5.398473277688026
4130,E01004236,1.386,E01004236,5.689716137224628
4131,E01004237,0.992,E01004237,5.662964701652527
4132,E01004238,0.95,E01004238,5.506836849947771
4133,E01004239,1.426,E01004239,5.747870444071175
4134,E01004240,0.695,E01004240,5.845130469582298
4135,E01004241,0.79,E01004241,5.756144341750023
4136,E01004242,0.289,E01004242,5.644041263327306
4137,E01004243,0.669,E01004243,5.651283368996695
4138,E01004244,0.966,E01004244,5.707545011693781
4139,E01004245,0.949,E01004245,5.618232678060663
4140,E01004246,1.38,E01004246,5.661349250124647
4141,E01004247,0.908,E01004247,5.726498708128929
4142,E01004248,0.309,E01004248,5.660533820881563
4143,E01004249,1.07,E01004249,5.510979212952789
4144,E01004250,0.514,E01004250,5.666723935441538
4145,E01004251,0.895,E01004251,5.731246618124155
4146,E01004252,0.615,E01004252,5.716186116953365
4147,E01004253,0.554,E01004253,5.805599645946337
4148,E01004254,0.869,E01004254,5.585823809228292
4149,E01004255,0.533,E01004255,5.754915151525946
4150,E01004256,0.296,E01004256,5.806781513075674
4151,E01004257,1.091,E01004257,5.808261863045071
4152,E01004258,0.335,E01004258,5.716899877244776
4153,E01004259,0.947,E01004259,5.805857636711814
4154,E01004260,0.394,E01004260,5.70536346655143
4155,E01004261,0.115,E01004261,5.885830518934462
4156,E01004262,0.886,E01004262,5.614508169668692
4157,E01004263,0.667,E01004263,5.877154915520315
4158,E01004264,0.344,E01004264,5.939640482918161
4159,E01004266,0.813,E01004266,5.8067219042778015
4160,E01004267,1.19,E01004267,5.640504535506754
4161,E01004268,-0.217,E01004268,5.803048488705657
4162,E01004269,1.084,E01004269,5.741437518170902
4163,E01004270,1.291,E01004270,5.73586764269405
4164,E01004271,0.635,E01004271,5.741571686241064
4165,E01004272,0.567,E01004272,5.695610907673836
4166,E01004273,0.853,E01004273,5.812653963696467
4167,E01004274,-0.431,E01004274,5.773561253267176
4168,E01004275,-0.532,E01004275,5.881928423665604
4169,E01004276,-1.14,E01004276,5.900242941720145
4170,E01004277,-2.181,E01004277,5.3388840935447
4171,E01004280,-0.493,E01004280,5.7768270671367645
4172,E01004281,-0.506,E01004281,5.862798563977505
4173,E01004283,0.187,E01004283,5.933842849330742
4174,E01004284,0.297,E01004284,5.795146727863746
4175,E01004285,0.512,E01004285,5.683403493836522
4176,E01004286,0.81,E01004286,5.586733905665846
4177,E01004287,0.167,E01004287,5.709490776062012
4178,E01004288,0.513,E01004288,5.7018518886346925
4179,E01004289,0.867,E01004289,5.709921981870513
4180,E01004290,0.809,E01004290,5.867598393950799
4181,E01004291,-0.354,E01004291,5.7423671569824215
4182,E01004292,0.033,E01004292,5.874457459518875
4183,E01004293,-0.411,E01004293,5.713482761623884
4184,E01004294,-0.666,E01004294,5.648003212089747
4185,E01004295,0.62,E01004295,5.65730082988739
4186,E01004296,0.534,E01004296,5.605734313235564
4187,E01004297,-0.11,E01004297,5.6552651104174165
4188,E01004298,0.949,E01004298,5.633915816915446
4189,E01004300,0.442,E01004300,5.666133003575461
4190,E01004301,1.173,E01004301,5.641839163643973
4191,E01004302,-0.071,E01004302,5.647684703554426
4192,E01004303,0.571,E01004303,5.562733979328819
4193,E01004304,0.937,E01004304,5.61012601852417
4194,E01004305,0.633,E01004305,5.668848051421944
4195,E01004306,1.389,E01004306,5.672168747584025
4196,E01004307,-0.435,E01004307,5.694673060230091
4197,E01004308,0.895,E01004308,5.707248421682828
4198,E01004309,0.598,E01004309,5.740711128010469
4199,E01004310,0.617,E01004310,5.6636323043278285
4200,E01004311,1.658,E01004311,5.859760577420154
4201,E01004312,1.218,E01004312,5.813377612073657
4202,E01004313,0.312,E01004313,5.798469315183923
4203,E01004314,1.405,E01004314,5.692000821524975
4204,E01004315,1.676,E01004315,5.743802079947098
4205,E01004316,2.119,E01004316,5.720930838988999
4206,E01004317,1.293,E01004317,5.633631699615055
4207,E01004318,0.893,E01004318,5.682431243016169
4208,E01004319,0.779,E01004319,5.674983006350848
4209,E01004321,0.867,E01004321,5.653101078799514
4210,E01004322,1.521,E01004322,5.617174247900645
4211,E01004323,0.695,E01004323,5.810684812202882
4212,E01004324,0.675,E01004324,5.778734605759382
4213,E01004325,0.748,E01004325,5.545161531589649
4214,E01004326,1.316,E01004326,5.804132717911915
4215,E01004327,0.529,E01004327,5.736069475097218
4216,E01004328,0.36,E01004328,5.82684707856393
4217,E01004329,-0.207,E01004329,6.004210708338186
4218,E01004330,0.169,E01004330,6.048650006658023
4219,E01004331,-0.441,E01004331,5.896660309746152
4220,E01004332,0.425,E01004332,5.903229153517521
4221,E01004333,0.52,E01004333,5.941264632271557
4222,E01004334,0.638,E01004334,5.6722668432494965
4223,E01004335,0.454,E01004335,5.750154866362518
4224,E01004336,0.54,E01004336,5.747746291653863
4225,E01004337,0.142,E01004337,5.910374582982531
4226,E01004338,0.047,E01004338,6.318647591079154
4227,E01004339,0.267,E01004339,6.063905006879336
4228,E01004340,1.015,E01004340,5.75091005098529
4229,E01004341,0.71,E01004341,5.922711843834784
4230,E01004342,0.405,E01004342,6.009143917096986
4231,E01004343,0.254,E01004343,6.00379979225897
4232,E01004344,0.846,E01004344,5.753994322678434
4233,E01004345,0.274,E01004345,6.124434730585883
4234,E01004346,0.553,E01004346,5.876041012267544
4235,E01004347,0.206,E01004347,6.2368015439614
4236,E01004348,0.105,E01004348,5.914125373197156
4237,E01004349,0.543,E01004349,5.907770762738493
4238,E01004350,-0.159,E01004350,5.947995580610682
4239,E01004351,-0.359,E01004351,5.96431683629288
4240,E01004352,0.636,E01004352,5.991365183999528
4241,E01004353,0.254,E01004353,6.096696162132468
4242,E01004354,0.447,E01004354,6.13822816651443
4243,E01004355,0.124,E01004355,6.250105154115471
4244,E01004356,0.415,E01004356,6.101496729158586
4245,E01004357,0.014,E01004357,6.1037355427765965
4246,E01004358,0.138,E01004358,6.1755559117186305
4247,E01004359,-0.121,E01004359,6.371644887057218
4248,E01004360,0.282,E01004360,6.149601819563885
4249,E01004361,0.037,E01004361,6.293068746486342
4250,E01004362,0.742,E01004362,5.8252546692369
4251,E01004363,0.018,E01004363,6.045063243785375
4252,E01004364,0.86,E01004364,5.930468570830217
4253,E01004365,0.578,E01004365,6.044329217835968
4254,E01004366,0.335,E01004366,6.1017839175004225
4255,E01004367,0.956,E01004367,6.230954728036557
4256,E01004368,0.518,E01004368,5.958979538649567
4257,E01004369,-0.198,E01004369,6.051901366684463
4258,E01004370,0.148,E01004370,5.990444977421406
4259,E01004371,0.003,E01004371,6.170342542357364
4260,E01004372,-0.535,E01004372,6.208594786493402
4261,E01004373,0.04,E01004373,6.082441115681129
4262,E01004374,-0.221,E01004374,5.939608890462566
4263,E01004375,0.44,E01004375,6.035665544219639
4264,E01004376,0.18,E01004376,6.022916373559984
4265,E01004377,0.772,E01004377,5.746129251316766
4266,E01004378,0.407,E01004378,6.134257984810135
