,OA code,price,"Price (central estimate, natural log scale)",oa,Unnamed: 0
2070,E00002149,216277.27921407772,12.284316563493,E00002149,5.6961566318165175
2071,E00002150,226270.83835765877,12.3294879605592,E00002150,5.720462392877649
2072,E00002151,194132.77448897512,12.1762976085298,E00002151,5.261632843150033
2073,E00002152,168998.6091987751,12.0376457642783,E00002152,5.256614618003368
2074,E00002153,221347.20614940088,12.3074878162121,E00002153,5.56500247739396
2075,E00002154,201589.80265619283,12.2139902318375,E00002154,5.643010033501519
2076,E00002155,209646.29317245938,12.2531770714145,E00002155,5.497481795244439
2077,E00002156,188813.09535191453,12.1485128912623,E00002156,5.661745364849384
2078,E00002157,242539.42534023395,12.3989195548678,E00002157,5.707460557713228
2079,E00002158,182176.74100956338,12.1127325992902,E00002158,5.163787405599248
2080,E00002159,207656.9456543047,12.2436426973524,E00002159,5.684895646572113
2081,E00002160,197592.02489239062,12.1939597036251,E00002160,5.685378432273865
2082,E00002161,206473.58321608565,12.2379277568856,E00002161,6.0156793101080535
2083,E00002162,212917.07162949664,12.2686580338082,E00002162,5.537621583257403
2084,E00002163,219964.4199651563,12.3012210848241,E00002163,5.893798794857291
2085,E00002164,197061.3141943562,12.1912701988604,E00002164,5.724946555883988
2086,E00002165,243502.305292209,12.4028816887791,E00002165,5.793502118852404
2087,E00002166,191049.1453766194,12.1602859795681,E00002166,5.5373013111261224
2088,E00002167,187994.74619313536,12.1441692956404,E00002167,5.590059704558794
2089,E00002168,188238.7036188046,12.1454661365246,E00002168,5.641348031060449
2090,E00002169,179304.22158049734,12.0968392041041,E00002169,5.499549430349599
2091,E00002170,231331.10212173287,12.3516053057674,E00002170,5.771536648273468
2092,E00002171,183373.87032922215,12.1192823549858,E00002171,5.756062345301851
2093,E00002172,219976.7172697279,12.3012769891419,E00002172,5.747739160762114
2094,E00002173,236481.7538942231,12.3736263333849,E00002173,5.824509186564751
2095,E00002174,182586.13952244175,12.1149773380322,E00002174,5.392200303077698
2096,E00002175,272130.8470128281,12.5140382848024,E00002175,5.739452181635676
2097,E00002176,331753.2925958588,12.7121468770762,E00002176,5.700060279552753
2098,E00002177,271678.1193635381,12.5123732598327,E00002177,5.540200141343203
2099,E00002178,327363.1168554904,12.6988252828862,E00002178,5.822005515748804
2100,E00002179,267480.951006284,12.4968036315911,E00002179,5.652218596688632
2101,E00002180,291969.8977449693,12.5844059860218,E00002180,5.56024915377299
2102,E00002181,301999.3630575129,12.6181801872737,E00002181,5.587802728017171
2103,E00002182,221281.61882313565,12.3071914625946,E00002182,5.906433719577211
2104,E00002184,228739.09776848237,12.3403373219735,E00002184,6.125537601677147
2105,E00002185,298833.8809929802,12.6076431160167,E00002185,5.425335216522217
2106,E00002186,240672.69571511095,12.3911931803409,E00002186,6.02228969143283
2107,E00002187,222050.94658134988,12.310662123631,E00002187,5.9043816307134795
2108,E00002188,225460.8465263937,12.3259017932548,E00002188,5.982810403361465
2109,E00002189,315792.7716367086,12.6628414914876,E00002189,5.782105247929411
2110,E00002190,243886.7783066271,12.4044593732497,E00002190,5.53147926568985
2111,E00002191,307354.1843732443,12.6357560566015,E00002191,5.932098443309466
2112,E00002192,293150.55625260534,12.5884415998922,E00002192,5.772302484512329
2113,E00002193,230805.96513424686,12.3493326587511,E00002193,6.037760388466619
2114,E00002194,261236.5470973325,12.473181586571,E00002194,5.581466921738216
2115,E00002195,244141.66840106572,12.4055039439887,E00002195,5.778618332851364
2116,E00002196,330076.7102085604,12.7070803616066,E00002196,5.517963049232319
2117,E00002197,241416.20723134594,12.3942777238813,E00002197,5.803887494405111
2118,E00002198,244498.01109482854,12.4069624532825,E00002198,5.525028571938023
2119,E00002199,273226.55536116177,12.5180566031306,E00002199,5.659296646118164
2120,E00002200,262169.68612774723,12.4767472300801,E00002200,5.518951845169068
2121,E00002201,229772.6289532987,12.3448455291797,E00002201,5.861911667717828
2122,E00002202,242887.69602205156,12.4003544592077,E00002202,5.934299578666687
2123,E00002203,236378.53612204848,12.373189765646,E00002203,5.459501169448675
2124,E00002204,236200.74504388298,12.3724373370329,E00002204,5.309518387582567
2125,E00002205,350381.31109140243,12.7667773006956,E00002205,5.807492054238612
2126,E00002206,250411.24811183425,12.4308598377736,E00002206,5.465935690062387
2127,E00002207,294604.2762134427,12.5933882982259,E00002207,5.465263422624565
2128,E00002208,232845.52254652636,12.358130519308,E00002208,5.940828675031662
2129,E00002209,218382.1260892273,12.294001679253,E00002209,5.722984947007278
2130,E00002210,224756.74025178616,12.322773941881,E00002210,5.781247031304144
2131,E00002211,215458.33585048703,12.2805228327132,E00002211,5.773142218589783
2132,E00002212,208855.3521009852,12.2493971961279,E00002212,5.247164219617844
2133,E00002213,210823.8081564439,12.2587780311905,E00002213,5.423531923975263
2134,E00002214,214449.99876930864,12.2758318842062,E00002214,5.574826744886545
2135,E00002215,211132.4466578609,12.2602409248101,E00002215,5.481628851457075
2136,E00002216,215207.88845748742,12.2793597629989,E00002216,5.61746812749792
2137,E00002217,217033.78600508085,12.2878083162792,E00002217,5.656747803092003
2138,E00002218,213320.93040174464,12.2705530262358,E00002218,5.625100197792054
2139,E00002219,220041.8263820487,12.3015729271824,E00002219,5.717124307597125
2140,E00002220,217487.24024916362,12.2898954622689,E00002220,5.423496347485167
2141,E00002221,217034.8340908067,12.2878131454038,E00002221,5.683830535773075
2142,E00002222,222770.84715920384,12.3138989308941,E00002222,5.597530007362366
2143,E00002223,208932.80928849182,12.2497679926011,E00002223,5.6588422678135055
2144,E00002224,228518.53818881258,12.3393726159547,E00002224,5.70689398666908
2145,E00002225,208705.43646709705,12.2486791419215,E00002225,5.668236186427455
2146,E00002226,216773.2188397708,12.2866070115804,E00002226,5.56634206925669
2147,E00002227,247760.73441554568,12.4202187788643,E00002227,5.586931954982669
2148,E00002228,213970.69751612085,12.2735943571338,E00002228,5.659015851361411
2149,E00002229,210301.29070418765,12.2562964991146,E00002229,5.826197447315339
2150,E00002230,215341.78338269604,12.279981735042,E00002230,5.783665159474248
2151,E00002231,203220.88811248646,12.2220487852325,E00002231,5.722714396084056
2152,E00002232,207405.15567075813,12.2424294330547,E00002232,5.619110317230224
2153,E00002233,237188.73518331125,12.3766114541825,E00002233,5.799357732137044
2154,E00002234,220610.60738856604,12.3041544689092,E00002234,5.869487700923797
2155,E00002235,207684.9641644918,12.2437776151614,E00002235,5.8435257327172065
2156,E00002236,203037.76429837968,12.2211472717488,E00002236,5.017847220102946
2157,E00002237,232683.43627353688,12.3574341661533,E00002237,5.747743080402243
2158,E00002238,221418.8122114809,12.3078112649852,E00002238,5.748341196461728
2159,E00002239,223526.78269010512,12.3172865189217,E00002239,5.64069303671519
2160,E00002240,219395.64203228557,12.2986319635097,E00002240,5.392574909121492
