,Unnamed: 0,X,LSOA.code..2011.,Income.Score..rate.,lsoa,Unnamed..0,resid,res_dec,Outdoors.Sub.domain.Score,outdoor_resid,Education..Skills.and.Training.Score,wealth_resid,education_resid
4222,4223,4222,E01004334,0.322,E01004334,5.18857262203994,-0.125951373458456,2,1.436,0.120937014502819,30.023,-0.125951373458456,0.0214214594563524
4223,4224,4223,E01004335,0.273,E01004335,5.24660103838399,-0.134938828362784,2,1.49,0.00952182370158,27.776,-0.134938828362784,0.08582735349045
4224,4225,4224,E01004336,0.125,E01004336,5.28352502132284,-0.300430130010851,0,1.778,0.232943979066994,20.331,-0.300430130010851,0.182505078301745
4225,4226,4225,E01004337,0.169,E01004337,5.45921915652705,-0.0645584777672862,3,1.551,0.122310639368128,18.937,-0.0645584777672862,-0.0172557419922431
4226,4227,4226,E01004338,0.113,E01004338,5.91666376154597,0.316296560110636,9,1.491,-0.305012700070882,9.376,0.316296560110636,-0.234069093026158
4229,4230,4229,E01004341,0.203,E01004341,5.45191656198717,-0.0253602636858514,4,1.517,0.0027922226845423,20.278,-0.0253602636858514,-0.111250089706308
4230,4231,4230,E01004342,0.125,E01004342,5.50241317020522,-0.081541981128471,3,1.427,0.0173072624393835,17.028,-0.081541981128471,-0.119302486821995
4231,4232,4231,E01004343,0.086,E01004343,5.47678141209387,-0.160512902070161,1,1.076,0.0326026039757003,9.478,-0.160512902070161,0.0471289324002345
4232,4233,4232,E01004344,0.157,E01004344,5.30964185785285,-0.23054782654313,0,1.648,0.268475232495229,21.7,-0.23054782654313,0.193656953227117
4233,4234,4233,E01004345,0.117,E01004345,5.56257225134793,-0.0323242667201865,4,1.299,0.0034200733284136,16.451,-0.0323242667201865,-0.109945520961766
4234,4235,4234,E01004346,0.126,E01004346,5.40194363055164,-0.180643849940251,1,1.548,0.220125512827222,14.492,-0.180643849940251,0.0793272727600657
4235,4236,4235,E01004347,0.1,E01004347,5.63166392497394,0.013517002595163,5,1.314,-0.173499695692327,8.445,0.013517002595163,-0.173790455292103
4236,4237,4236,E01004348,0.122,E01004348,5.40652337739634,-0.181534786462764,1,1.264,-0.0072418671847301,13.198,-0.181534786462764,0.0506815295096712
4237,4238,4237,E01004349,0.184,E01004349,5.5026605577813,-0.0006020138859869,5,0.641,0.117054163016966,25.715,-0.0006020138859869,-0.218498265621524
4241,4242,4241,E01004353,0.088,E01004353,5.62667202401435,-0.0078869484660711,4,0.642,-0.0118940393943995,12.874,-0.0078869484660711,-0.207963672712123
4244,4245,4244,E01004356,0.172,E01004356,5.67351611246986,0.15384149070093,8,0.937,0.012993617267269,22.036,0.15384149070093,-0.266605664661915
4245,4246,4245,E01004357,0.124,E01004357,5.6704258900791,0.085103067903599,6,0.856,0.0035836103465565,15.75,0.085103067903599,-0.213882827034518
4250,4251,4250,E01004362,0.102,E01004362,5.45896423040931,-0.156447350285865,1,1.592,0.361748869072389,8.647,-0.156447350285865,0.088887470505389
4251,4252,4251,E01004363,0.124,E01004363,5.6577818835845,0.0724590614090049,6,1.289,0.0011785462826091,12.104,0.0724590614090049,-0.0169566745709865
4254,4255,4254,E01004366,0.102,E01004366,5.64062388986349,0.0252123091683169,5,1.426,-0.0053025181045703,11.664,0.0252123091683169,-0.108769885446155
4255,4256,4255,E01004367,0.139,E01004367,5.71244158160012,0.147633822051674,8,1.554,-0.202435409071655,21.071,0.147633822051674,-0.209163497865936
4256,4257,4256,E01004368,0.11,E01004368,5.37869585052995,-0.2257743634308,0,1.332,-0.0511485107064681,13.628,-0.2257743634308,0.0364454108234942
4257,4258,4257,E01004369,0.108,E01004369,5.62373700377705,0.0165314481327005,5,1.37,-0.0995249474267509,16.478,0.0165314481327005,-0.0596523919735866
4258,4259,4258,E01004370,0.07,E01004370,5.57125817054559,-0.087918877087293,3,1.276,-0.127723750621697,10.729,-0.087918877087293,0.0160112878843552
4259,4260,4259,E01004371,0.116,E01004371,5.7459867192527,0.149722530342775,8,1.267,-0.233671937657596,11.854,0.149722530342775,-0.213871312366777
4261,4262,4261,E01004373,0.119,E01004373,5.61604751514483,0.0238863387603165,5,1.692,-0.149014735402782,18.795,0.0238863387603165,-0.240087309823525
4262,4263,4262,E01004374,0.1,E01004374,5.54750432275437,-0.0706425996244113,3,1.443,-0.0155626819624246,7.198,-0.0706425996244113,0.0554705984198298
4263,4264,4263,E01004375,0.114,E01004375,5.60061263001483,0.0016130994213021,5,1.656,-0.233861012512818,9.337,0.0016130994213021,-0.11038355760142
4264,4265,4264,E01004376,0.098,E01004376,5.52977716013537,-0.0911051039270218,2,1.712,-0.0946273547405649,13.95,-0.0911051039270218,-0.135878960558902
4265,4266,4265,E01004377,0.114,E01004377,5.27348087736256,-0.32551865323097,0,1.87,0.435628901233752,13.54,-0.32551865323097,0.0916249389675255
4266,4267,4266,E01004378,0.13,E01004378,5.65115988011263,0.0740430829879534,6,1.522,-0.0401841733795189,17.686,0.0740430829879534,-0.153347849396666
4267,4268,4267,E01004379,0.061,E01004379,5.53008206251896,-0.141404022690161,2,0.994,0.0224527288849462,8.846,-0.141404022690161,0.0950541084297434
4268,4269,4268,E01004380,0.148,E01004380,5.49535361221858,-0.057145109753628,3,1.03,0.0567305153746767,15.609,-0.057145109753628,-0.0808903970418064
4269,4270,4269,E01004381,0.105,E01004381,5.63338415881237,0.0220755906426098,5,1.071,-0.219473417915062,7.405,0.0220755906426098,-0.066126775547985
4270,4271,4270,E01004382,0.289,E01004382,5.31387828263369,-0.04577885064422,3,1.115,0.139675540981234,28.481,-0.04577885064422,0.0708673201218801
4271,4272,4271,E01004383,0.099,E01004383,5.6071703790859,-0.0123442141346799,4,0.975,0.023921172256299,13.598,-0.0123442141346799,0.0206276356672511
4273,4274,4273,E01004385,0.214,E01004385,5.52232787569801,0.060095429284826,6,1.209,0.15832048257546,20.968,0.060095429284826,-0.125922240549222
4275,4276,4275,E01004387,0.034,E01004387,5.56876485049725,-0.139648347440568,2,0.825,-0.0847248499142247,6.722,-0.139648347440568,-0.024964239034084
4279,4280,4279,E01004391,0.146,E01004391,5.51127064089442,-0.0439634227613948,3,1.301,-0.0045548525614421,11.465,-0.0439634227613948,0.0444361551462049
4280,4281,4280,E01004392,0.135,E01004392,5.42917488701642,-0.141103555899242,2,1.281,-0.0222603364720953,18.428,-0.141103555899242,-0.0602139758063449
4281,4282,4281,E01004393,0.139,E01004393,5.62400908988455,0.0592013303361068,6,1.461,-0.102891904341984,10.747,0.0592013303361068,-0.0399431651474857
4282,4283,4282,E01004394,0.219,E01004394,5.80726073125396,0.351866639049799,9,1.276,-0.181246544117429,16.448,0.351866639049799,-0.116045950939851
4284,4285,4284,E01004396,0.124,E01004396,5.47608169517686,-0.109241126998638,2,1.457,-0.137557491493692,13.352,-0.109241126998638,-0.0968753666730711
4287,4288,4287,E01004399,0.313,E01004399,5.18775268863229,-0.139080344442338,2,1.386,0.382468498220434,32.56,-0.139080344442338,0.0755972687068026
4290,4291,4290,E01004402,0.228,E01004402,5.23349510196947,-0.209589952658464,1,1.072,-0.0786090661103058,21.448,-0.209589952658464,-0.053329206100161
4291,4292,4291,E01004403,0.182,E01004403,5.26320685640625,-0.242791056944638,0,1.419,0.350737221314079,27.794,-0.242791056944638,0.143105300740726
4292,4293,4292,E01004404,0.191,E01004404,5.44592171679926,-0.0477671589753976,3,0.995,0.0709189450292336,20.966,-0.0477671589753976,0.0951374025256986
4294,4295,4294,E01004406,0.104,E01004406,5.43736309040594,-0.17531314860563,1,1.451,-0.0415981735455475,12.086,-0.17531314860563,0.113560536012482
4296,4297,4296,E01004408,0.149,E01004408,5.35355292079605,-0.197578130334361,1,1.622,-0.076793785741134,6.494,-0.197578130334361,0.0194124581976032
4297,4298,4297,E01004409,0.175,E01004409,5.61609800739421,0.100526398150691,7,1.312,-0.164627036947819,9.359,0.100526398150691,-0.0911896815836792
4298,4299,4298,E01004410,0.24,E01004410,5.54335408159297,0.116681077066684,7,1.221,0.0653354799004924,17.812,0.116681077066684,0.0091975871503005
4299,4300,4299,E01004411,0.145,E01004411,5.75658734128027,0.199985606782644,8,1.544,-0.281654522129291,12.203,0.199985606782644,-0.0663531228950972
4300,4301,4300,E01004412,0.116,E01004412,5.52717340434039,-0.069090784569534,3,1.378,-0.132796394025528,6.63,-0.069090784569534,-0.0092761433680496
4308,4309,4308,E01004420,0.244,E01004420,5.34516582474906,-0.0760364964100129,3,1.897,-0.0044669150377195,22.385,-0.0760364964100129,-0.0186732866347134
4309,4310,4309,E01004421,0.157,E01004421,5.42995584783731,-0.110233836558674,2,1.756,-0.0348120657453021,16.363,-0.110233836558674,0.0092507564608824
4311,4312,4311,E01004423,0.181,E01004423,5.75695817499626,0.249592590803564,9,1.837,-0.101677450702018,22.109,0.249592590803564,-0.132910108519841
4312,4313,4312,E01004424,0.218,E01004424,5.47416699450949,0.017405231463524,5,1.759,-0.046002182628224,23.475,0.017405231463524,-0.0365965097269498
4313,4314,4313,E01004425,0.189,E01004425,5.83051466379526,0.334090446336988,9,1.674,-0.140502281606273,16.785,0.334090446336988,-0.161539811553316
4314,4315,4314,E01004426,0.14,E01004426,5.83871376634848,0.275273677641843,9,1.717,-0.10405524351194,17.798,0.275273677641843,-0.107002375351299
4315,4316,4315,E01004427,0.123,E01004427,5.55007760629167,-0.0366128867256336,4,1.5,0.0094270946130169,19.776,-0.0366128867256336,-0.0407070252468614
4316,4317,4316,E01004428,0.308,E01004428,5.41588736164804,0.0822159743643876,6,1.204,0.082756672444529,23.178,0.0822159743643876,0.175809855945537
4317,4318,4317,E01004429,0.141,E01004429,5.29903241543643,-0.263040002428404,0,1.341,0.302982045368344,16.05,-0.263040002428404,0.261417481467822
4318,4319,4318,E01004430,0.112,E01004430,5.24931824169341,-0.352416630583727,0,1.621,0.349805004814632,9.727,-0.352416630583727,0.322741057995758
4319,4320,4319,E01004432,0.146,E01004432,5.67036826831778,0.115134204661964,7,1.644,-0.0384689088824829,12.687,0.115134204661964,-0.0998099574285895
4321,4322,4321,E01004435,0.151,E01004435,5.52423264074695,-0.0241630686998495,4,1.496,-0.138269353009014,20.992,-0.0241630686998495,-0.0688370636708488
4322,4323,4322,E01004436,0.12,E01004436,5.42352299021665,-0.167270515326057,1,1.701,0.352055052414722,10.635,-0.167270515326057,0.18919817729377
4323,4324,4323,E01004437,0.154,E01004437,5.66052575508753,0.116233058166144,7,1.311,-0.0886294515137021,11.406,0.116233058166144,0.0344374846454163
4324,4325,4324,E01004438,0.1,E01004438,5.42600476436126,-0.192142158017522,1,1.692,0.114662450924636,7.959,-0.192142158017522,0.0490756348849239
4325,4326,4325,E01004439,0.127,E01004439,5.56908509135246,-0.0121347182976233,4,1.321,-0.0531309847833154,10.623,-0.0121347182976233,-0.044000635374952
4326,4327,4326,E01004440,0.106,E01004440,5.30365675591134,-0.306284141416623,0,1.807,0.207723880419167,12.115,-0.306284141416623,0.173113667432802
4327,4328,4327,E01004441,0.094,E01004441,5.69403142495589,0.0676784775262857,6,1.679,-0.144897100215856,6.465,0.0676784775262857,-0.0763927600724039
4328,4329,4328,E01004442,0.073,E01004442,5.61276899267126,-0.0423050424362166,4,1.392,-0.0558148696947129,5.298,-0.0423050424362166,0.0262770693252239
4329,4330,4329,E01004443,0.17,E01004443,5.55295400138487,0.0305440379323344,5,1.548,0.0306323863063949,16.311,0.0305440379323344,-0.0441417198499538
4330,4331,4330,E01004444,0.22,E01004444,5.36847207438474,-0.0855543469776148,3,1.185,0.0607448178647548,22.07,-0.0855543469776148,0.0460267172741166
4332,4333,4332,E01004446,0.14,E01004446,5.53636730205817,-0.0270727866484668,4,1.194,-0.0445482620812682,16.164,-0.0270727866484668,-0.0406199274044402
4333,4334,4333,E01004447,0.098,E01004447,5.79578145754706,0.174899193484671,8,1.212,-0.274434198243847,15.046,0.174899193484671,-0.194879117479141
4335,4336,4335,E01004449,0.333,E01004449,5.05882803478626,-0.240651581452297,0,1.027,0.0807599357391864,33.345,-0.240651581452297,0.142471398827098
4337,4338,4337,E01004451,0.097,E01004451,5.74981009232606,0.12756015742187,7,0.932,-0.125604555590446,19.688,0.12756015742187,-0.111647900516819
4341,4342,4341,E01004455,0.178,E01004455,5.23147589696478,-0.279992699753322,0,1.651,0.282426277811243,23.613,-0.279992699753322,0.150423052608114
4342,4343,4342,E01004456,0.313,E01004456,5.1848612697795,-0.141971763295127,2,1.269,0.181459156321748,31.377,-0.141971763295127,0.0545082894358893
4343,4344,4343,E01004457,0.14,E01004457,5.64703680910506,0.0835967203984165,6,1.142,-0.110161216172321,7.223,0.0835967203984165,-0.140081049910077
4344,4345,4344,E01004458,0.165,E01004458,5.45373243707068,-0.0755158805908742,3,1.336,0.0541273719715628,22.119,-0.0755158805908742,0.0327035737306441
4345,4346,4345,E01004459,0.334,E01004459,5.33623949138598,0.038127545989219,5,1.09,0.238460357258435,38.753,0.038127545989219,-0.13555560371432
4346,4347,4346,E01004460,0.175,E01004460,5.63033130479896,0.114759695555439,7,1.559,-0.0580643614916414,17.653,0.114759695555439,-0.186967319431713
4347,4348,4347,E01004461,0.095,E01004461,5.51342931115035,-0.111555965437444,2,1.362,-0.0038407431675472,10.702,-0.111555965437444,0.123374506032504
4348,4349,4348,E01004462,0.128,E01004462,5.5351750935827,-0.0446770452255839,3,1.207,-0.215148836947121,11.829,-0.0446770452255839,-0.112210998852573
4349,4350,4349,E01004463,0.107,E01004463,5.86653371555049,0.257960489064336,9,1.009,-0.331043808633653,12.376,0.257960489064336,-0.239617233149486
4350,4351,4350,E01004464,0.271,E01004464,5.34265388952237,-0.0416213189080041,4,1.12,-0.0161515190632536,25.599,-0.0416213189080041,0.0578947016417705
4351,4352,4351,E01004465,0.113,E01004465,5.71210738232261,0.111740180887277,7,1.278,-0.149703788419193,7.706,0.111740180887277,-0.108110841718747
4352,4353,4352,E01004466,0.101,E01004466,5.54935618422248,-0.0674230673144965,3,1.218,-0.0258010510896474,6.302,-0.0674230673144965,-0.051153940542409
4353,4354,4353,E01004467,0.197,E01004467,5.37116977407888,-0.114313076644956,2,1.522,0.116208052397468,14.844,-0.114313076644956,0.14910876200231
4355,4356,4355,E01004469,0.264,E01004469,5.5021521489423,0.108303244619299,7,1.325,0.0871710664129205,23.548,0.108303244619299,0.0101321136772574
4356,4357,4356,E01004470,0.173,E01004470,5.45366925900837,-0.0646376919187522,3,1.293,-0.0608276637543513,26.004,-0.0646376919187522,-0.0785918617276612
4357,4358,4357,E01004471,0.208,E01004471,5.58907222379114,0.118633752327141,7,1.124,-0.0558170978737077,15.444,0.118633752327141,-0.132909592935119
4358,4359,4358,E01004472,0.051,E01004472,5.64491426944733,-0.0402485241798273,4,1.417,-0.147390595969732,4.336,-0.0402485241798273,-0.051909640795251
4359,4360,4359,E01004473,0.079,E01004473,5.72369217111709,0.0768241610604375,6,1.528,-0.12590210090641,0.344,0.0768241610604375,0.0143988465273743
4360,4361,4360,E01004474,0.104,E01004474,5.44504207519837,-0.167634163813193,1,1.681,-0.111077386524881,8.914,-0.167634163813193,0.0096117214734982
4361,4362,4361,E01004475,0.102,E01004475,5.88474120543553,0.269329624740358,9,1.575,-0.134668737361391,0.905,0.269329624740358,0.0115786697103703
4362,4363,4362,E01004476,0.086,E01004476,5.73974224853516,0.102447934371126,7,1.672,0.0359730774875092,4.473,0.102447934371126,-0.157066913767601
4363,4364,4363,E01004477,0.027,E01004477,5.85133193033498,0.133345036504537,7,1.354,-0.250779650872423,0.323,0.133345036504537,-0.252256801677066
4364,4365,4364,E01004478,0.024,E01004478,5.88833643008615,0.166246523730305,8,1.255,-0.495042709851768,0.042,0.166246523730305,-0.343332230835273
4365,4366,4365,E01004479,0.045,E01004479,6.00762304813742,0.314254229459443,9,1.205,-0.358996790645848,5.45,0.314254229459443,-0.242533662740327
4366,4367,4366,E01004480,0.045,E01004480,5.86142621694073,0.168057398262751,8,1.628,-0.404712059519451,1.984,0.168057398262751,-0.321955195256742
4367,4368,4367,E01004481,0.092,E01004481,5.60896141014316,-0.020126878970051,4,1.826,-0.21732872165612,1.77,-0.020126878970051,-0.0944655715748787
4368,4369,4368,E01004482,0.09,E01004482,5.64642415379965,0.0146005230028353,5,1.293,-0.174477331599473,5.846,0.0146005230028353,-0.093239194918485
4370,4371,4370,E01004484,0.101,E01004484,5.90073932273478,0.283960071197807,9,1.207,-0.106602970070838,4.933,0.283960071197807,0.0460552584545377
4372,4373,4372,E01004486,0.097,E01004486,5.84914295303011,0.226893018125922,9,1.329,-0.178902764140508,1.786,0.226893018125922,-0.158797565704024
4373,4374,4373,E01004487,0.119,E01004487,6.10372035725172,0.511559180867207,9,1.149,-0.464302945143113,2.149,0.511559180867207,-0.267656591608027
4374,4375,4374,E01004488,0.071,E01004488,6.05361283526701,0.395803458475927,9,1.491,-0.380589598998264,0.823,0.395803458475927,-0.291050523134893
4375,4376,4375,E01004489,0.123,E01004489,6.06649063236412,0.479800139346819,9,1.677,-0.320686431068078,8.317,0.479800139346819,-0.471087228226419
4376,4377,4376,E01004490,0.035,E01004490,5.68927860019183,-0.0177669269041809,4,1.55,-0.0434055575786127,0.947,-0.0177669269041809,-0.082059472819903
4377,4378,4377,E01004491,0.067,E01004491,5.50776697724473,-0.155513082913565,1,1.181,0.142716829364435,10.685,-0.155513082913565,-0.113392632467818
4378,4379,4378,E01004492,0.102,E01004492,5.27956385443196,-0.335847726263209,0,1.399,0.110403249575667,3.375,-0.335847726263209,0.229390239447113
4379,4380,4379,E01004493,0.105,E01004493,5.38892420331637,-0.222384364853393,0,1.187,-0.0472541734899145,3.404,-0.222384364853393,0.112376630746135
4382,4383,4382,E01004496,0.069,E01004496,5.58530846799629,-0.0752362504783968,3,1.371,-0.198856306981243,5.137,-0.0752362504783968,0.0289314010590087
4383,4384,4383,E01004497,0.119,E01004497,5.56645964336395,-0.0257015330205619,4,1.339,0.0368318857131394,7.709,-0.0257015330205619,0.0016404040624818
4384,4385,4384,E01004498,0.064,E01004498,5.70761484743279,0.0402317747490793,5,1.515,-0.244539045624055,1.939,0.0402317747490793,-0.134269703855888
4385,4386,4385,E01004499,0.093,E01004499,5.83117249011993,0.203451871848529,8,1.476,-0.21158193003186,8.574,0.203451871848529,-0.302358061129288
4387,4388,4387,E01004501,0.129,E01004501,5.78520293305902,0.20671846509254,8,1.369,0.0014945147388155,6.608,0.20671846509254,-0.163598649171833
4388,4389,4388,E01004502,0.038,E01004502,5.81868063007389,0.115738115503292,7,1.676,-0.186500785010938,0.236,0.115738115503292,-0.0978990198274769
4390,4391,4390,E01004504,0.075,E01004504,5.75653026273342,0.104191569309548,7,1.489,-0.0248020769736773,0.688,0.104191569309548,0.0207941382045258
4394,4395,4394,E01004508,0.069,E01004508,5.7530097925026,0.0924650740279095,6,1.717,-0.21108123505037,6.431,0.0924650740279095,-0.134255798592915
4395,4396,4395,E01004509,0.085,E01004509,5.32571948146167,-0.312942503544165,0,1.812,0.126758308737138,6.759,-0.312942503544165,0.223134993016819
4396,4397,4396,E01004510,0.054,E01004510,5.53207750184195,-0.148982279259789,1,1.58,0.112031802137977,4.164,-0.148982279259789,0.112651900580464
4397,4398,4397,E01004511,0.035,E01004511,5.70392873519804,-0.0031167918979662,4,1.514,-0.13559582098962,0.557,-0.0031167918979662,-0.0017160345173244
4398,4399,4398,E01004512,0.07,E01004512,5.90456032507198,0.245383277439097,9,1.498,-0.311358140153902,3.839,0.245383277439097,-0.195689370734303
4399,4400,4399,E01004513,0.145,E01004513,5.61573856406742,0.0591368295697945,6,1.301,0.01943269646048,9.778,0.0591368295697945,-0.0926385135522648
4400,4401,4400,E01004514,0.055,E01004514,5.50484047333399,-0.174851636925945,1,1.616,0.0298161197909181,2.84,-0.174851636925945,0.112129954920192
4401,4402,4401,E01004515,0.099,E01004515,5.42140272077249,-0.198111872448095,1,1.413,-0.0155184073133758,2.523,-0.198111872448095,0.0511993821956031
4402,4403,4402,E01004516,0.069,E01004516,5.77668620924373,0.116141490769042,7,1.219,-0.0789259221274747,2.377,0.116141490769042,-0.206336383847489
4403,4404,4403,E01004517,0.112,E01004517,5.69821167767532,0.0964768053981855,7,1.175,-0.300021323335398,6.408,0.0964768053981855,-0.0624322136806697
4404,4405,4404,E01004518,0.09,E01004518,5.94513896942139,0.31331533862457,9,1.308,-0.295991365000827,2.874,0.31331533862457,-0.311185188574527
4405,4406,4405,E01004519,0.116,E01004519,5.79187891656353,0.195614727653601,8,1.33,-0.0992142227316232,6.404,0.195614727653601,-0.123214879208177
4407,4408,4407,E01004521,0.126,E01004521,5.62395015884848,0.0413626783565921,6,1.119,-0.202702074480926,14.269,0.0413626783565921,-0.186805740796496
4409,4410,4409,E01004523,0.126,E01004523,5.83851330315889,0.255925822666998,9,1.597,0.067815022792094,4.427,0.255925822666998,-0.297447062802218
4410,4411,4410,E01004524,0.251,E01004524,5.67298100259569,0.261352377329241,9,1.302,-0.0449867659071604,26.681,0.261352377329241,-0.452617983874977
4411,4412,4411,E01004525,0.119,E01004525,5.62726477954699,0.0351036031624721,5,1.895,-0.28650058741441,8.06,0.0351036031624721,-0.102255169773096
4412,4413,4412,E01004526,0.15,E01004526,5.63822709276991,0.0884637124813055,6,1.99,-0.0765750097139868,6.927,0.0884637124813055,-0.108120226871884
4413,4414,4413,E01004527,0.09,E01004527,5.8044955432415,0.172671912444684,8,1.602,-0.294913243712234,5.267,0.172671912444684,-0.232856832918463
4414,4415,4414,E01004528,0.201,E01004528,5.74872773676588,0.268715569409253,9,1.523,-0.0949456927967066,16.633,0.268715569409253,-0.126304502790931
4415,4416,4415,E01004529,0.102,E01004529,5.76477201073258,0.149360430037406,8,1.363,-0.255752615373839,4.26,0.149360430037406,-0.124290404592393
4417,4418,4417,E01004531,0.184,E01004531,5.77816670604899,0.274904134381705,9,1.388,-0.205935818285577,6.178,0.274904134381705,-0.21487200471375
4418,4419,4418,E01004532,0.133,E01004532,5.83182842240614,0.258814637806875,9,1.194,-0.368999294025944,4.669,0.258814637806875,-0.271247057696223
4420,4421,4420,E01004534,0.056,E01004534,5.49169771373272,-0.186626725685417,1,2.042,0.011974515668797,1.104,-0.186626725685417,0.0055407533663701
4422,4423,4422,E01004536,0.14,E01004536,5.47038594159213,-0.0930541471145103,2,1.402,0.0020569087038069,8.766,-0.0930541471145103,0.0649037188111283
4423,4424,4423,E01004537,0.234,E01004537,5.30363202696087,-0.131247002616239,2,1.675,0.134039382421068,13.716,-0.131247002616239,0.1965263627887
4424,4425,4424,E01004538,0.189,E01004538,5.39400953922457,-0.102414678233698,2,1.718,0.10970529754743,17.967,-0.102414678233698,-0.045103526361896
4425,4426,4425,E01004539,0.254,E01004539,5.36691945672035,-0.040606156020686,4,1.773,0.174397027552246,15.281,-0.040606156020686,0.100478558390676
4426,4427,4426,E01004540,0.179,E01004540,5.46116226171925,-0.0489386641570513,3,1.866,0.0201255800702182,5.865,-0.0489386641570513,0.0412406840634889
4427,4428,4427,E01004541,0.265,E01004541,5.35722505224162,-0.0352561812395782,4,1.677,0.0533306636755845,21.159,-0.0352561812395782,0.063615957519163
4428,4429,4428,E01004542,0.048,E01004542,5.81575999721404,0.126494191061476,7,1.148,-0.265507676284979,0.811,0.126494191061476,-0.102388915383199
4429,4430,4429,E01004543,0.048,E01004543,5.92768426643786,0.238418460285291,9,1.157,-0.355370295504394,0.071,0.238418460285291,-0.189287881352786
4430,4431,4430,E01004544,0.072,E01004544,5.93469935021502,0.278257644265739,9,1.604,-0.343119242316713,0.26,0.278257644265739,-0.189133199449069
4431,4432,4431,E01004545,0.039,E01004545,5.68032410502434,-0.0212507387044589,4,1.805,-0.129788433096729,2.471,-0.0212507387044589,-0.0045373898606451
4434,4435,4434,E01004548,0.109,E01004548,5.66960342002637,0.0637655352238255,6,1.876,-0.17766047588767,5.611,0.0637655352238255,-0.0598738903761005
4435,4436,4435,E01004549,0.096,E01004549,5.9767002823024,0.3530826765564,9,1.668,-0.32859165557285,7.8,0.3530826765564,-0.274554167588402
4436,4437,4436,E01004550,0.112,E01004550,5.79311874012152,0.191383867844385,8,1.143,-0.207349697301486,4.117,0.191383867844385,-0.0893205258075094
4437,4438,4437,E01004551,0.073,E01004551,5.52227671020909,-0.132797324898382,2,2.017,-0.216767015047943,5.477,-0.132797324898382,0.120161234645464
4438,4439,4438,E01004552,0.029,E01004552,5.74515993278343,0.0299083806366022,5,1.923,-0.293100411082071,12.371,0.0299083806366022,-0.0712002415346604
4439,4440,4439,E01004553,0.064,E01004553,5.74906415117198,0.0816810784882723,6,1.794,-0.0832243712880278,1.727,0.0816810784882723,-0.105903875043488
4441,4442,4441,E01004555,0.02,E01004555,5.90769476321206,0.180134173488999,8,1.313,-0.358040963730206,0.101,0.180134173488999,-0.416638884411184
4442,4443,4442,E01004556,0.033,E01004556,5.78537892040453,0.0755980516249171,6,1.152,-0.394127025240879,0.158,0.0755980516249171,-0.132593371268935
4443,4444,4443,E01004557,0.056,E01004557,5.78884958345956,0.110525144041421,7,1.457,-0.299262249937026,1.063,0.110525144041421,-0.202254783732557
4445,4446,4445,E01004559,0.048,E01004559,5.98463087081909,0.295365064666527,9,1.246,-0.330057653948618,0.105,0.295365064666527,-0.248113058542923
4446,4447,4446,E01004560,0.077,E01004560,5.7744428285765,0.124839476836237,7,1.919,-0.0646188293173412,3.418,0.124839476836237,-0.209854719620476
4448,4449,4448,E01004563,0.164,E01004563,5.40710793959128,-0.123508048912076,2,1.858,-0.0211277728413993,8.483,-0.123508048912076,-0.0014521037242663
4449,4450,4449,E01004564,0.108,E01004564,5.33384107848973,-0.273364477154623,0,1.467,0.0889294050996791,7.704,-0.273364477154623,0.234888456312354
4450,4451,4450,E01004565,0.119,E01004565,5.56332520606383,-0.0288359703206862,4,1.508,-0.240939482022998,11.94,-0.0288359703206862,-0.170073219234015
4451,4452,4451,E01004566,0.058,E01004566,5.74834736675586,0.0727582690213345,6,2.142,0.0329605661918153,4.272,0.0727582690213345,-0.222263338562388
4452,4453,4452,E01004567,0.25,E01004567,5.0513616612788,-0.361634634829453,0,1.132,0.15713515317054,17.49,-0.361634634829453,0.254446535533968
4453,4454,4453,E01004568,0.169,E01004568,5.47210956502844,-0.0516680692659001,3,1.074,0.1461668642072,23.67,-0.0516680692659001,-0.146834047563517
4454,4455,4454,E01004569,0.168,E01004569,5.54053177607005,0.0153864709339135,5,1.122,0.051658680739075,14.793,0.0153864709339135,-0.0942901387717173
4456,4457,4456,E01004571,0.187,E01004571,5.40619364506056,-0.0929659140813113,2,1.034,0.154864610907812,18.443,-0.0929659140813113,-0.0476901191513561
4457,4458,4457,E01004572,0.142,E01004572,5.55143119587197,-0.0092735511510674,4,1.437,0.295521085177921,8.75,-0.0092735511510674,-0.218533854674127
4459,4460,4459,E01004574,0.277,E01004574,5.3887518403076,0.0126826569280414,5,0.783,0.0818404202961963,29.845,0.0126826569280414,-0.289191202574236
4460,4461,4460,E01004575,0.212,E01004575,5.39819503925942,-0.0667727488373655,3,1.4,0.264032829120611,13.071,-0.0667727488373655,0.066032949873055
4463,4464,4463,E01004579,0.114,E01004579,5.63191984520584,0.0329203146123067,5,1.921,-0.129213530397946,2.865,0.0329203146123067,-0.0459261984953176
4465,4466,4465,E01004581,0.116,E01004581,5.49919986724854,-0.0970643216613897,2,1.409,-0.103378283914591,6.135,-0.0970643216613897,0.0559020918084682
4468,4469,4468,E01004584,0.273,E01004584,5.27462815610986,-0.106911710636911,2,1.541,0.0285145577518247,17.284,-0.106911710636911,-0.0957873745090202
4470,4471,4470,E01004586,0.054,E01004586,6.07000541553069,0.388945634428944,9,1.861,-0.257620545000496,2.77,0.388945634428944,-0.221930848733542
4471,4472,4471,E01004587,0.04,E01004587,5.76288918286812,0.062682009981131,6,1.559,-0.263140565693309,1.676,0.062682009981131,-0.159040978889761
