,lsoa,price,hierarchical8x,hierarchical13x,hierarchical24x
557,E01000568,298943.7971023566,,,
558,E01000569,304750.5231887287,3.0,9.0,12.0
559,E01000570,245046.81837429217,3.0,9.0,12.0
560,E01000571,286632.343529513,3.0,9.0,12.0
561,E01000572,291336.1124790563,3.0,9.0,12.0
562,E01000573,279844.9472101219,3.0,9.0,12.0
563,E01000574,276071.09858970856,3.0,3.0,11.0
564,E01000575,279531.6560968316,3.0,3.0,11.0
565,E01000576,295136.1764761623,3.0,,
566,E01000577,243000.46305113254,1.0,7.0,8.0
567,E01000578,264684.5027574216,3.0,3.0,11.0
568,E01000579,574076.4735009533,5.0,8.0,9.0
569,E01000580,891773.96198987,5.0,6.0,7.0
570,E01000581,896799.0469028797,3.0,3.0,
571,E01000582,957331.1871907802,5.0,6.0,7.0
572,E01000583,700139.2263656062,5.0,6.0,7.0
573,E01000584,603617.0890867984,3.0,3.0,4.0
574,E01000585,627345.3135714775,5.0,8.0,9.0
575,E01000586,555362.4450938506,5.0,6.0,7.0
576,E01000587,285140.20685811783,3.0,3.0,11.0
577,E01000588,273781.8452983409,3.0,3.0,11.0
578,E01000589,277084.260654379,3.0,,
579,E01000590,280575.420768106,3.0,9.0,12.0
580,E01000591,256674.85778620708,3.0,9.0,12.0
581,E01000592,273594.9579355855,3.0,3.0,11.0
582,E01000593,273229.13631066075,3.0,3.0,11.0
583,E01000594,262046.77734264586,3.0,3.0,11.0
584,E01000595,269395.4373026715,5.0,6.0,7.0
585,E01000596,229611.98792034006,3.0,3.0,11.0
586,E01000599,252742.94945875293,1.0,7.0,8.0
587,E01000600,287133.28556027124,4.0,5.0,6.0
588,E01000601,230697.5251539859,4.0,5.0,6.0
589,E01000602,207410.68753578182,3.0,3.0,11.0
590,E01000603,227456.16801674393,,,
591,E01000604,222784.9425223233,4.0,5.0,
592,E01000605,210244.44406465834,,,
593,E01000606,238451.9498567446,3.0,3.0,4.0
594,E01000607,232566.05530355033,3.0,9.0,12.0
595,E01000608,257938.1071158514,3.0,3.0,11.0
596,E01000609,245768.9222409359,3.0,,
597,E01000610,254908.53769981023,,,
598,E01000611,259158.44084194244,3.0,,
599,E01000612,261965.37801114295,,,
600,E01000613,251275.22013566137,3.0,3.0,11.0
601,E01000615,249387.128329381,,,
602,E01000616,284997.9302258381,,,
603,E01000617,260664.29850879865,3.0,3.0,11.0
604,E01000618,243290.39052283496,3.0,,
605,E01000619,240928.08248982302,3.0,9.0,12.0
606,E01000620,241534.39052242966,3.0,,
607,E01000621,238108.9999907001,3.0,3.0,11.0
608,E01000622,257458.11879584534,3.0,3.0,11.0
609,E01000623,294051.93300588644,3.0,9.0,12.0
610,E01000624,257545.7257017733,3.0,,
611,E01000625,300767.66878935584,3.0,3.0,11.0
612,E01000626,242665.6300291038,3.0,3.0,11.0
613,E01000627,255633.01438943335,3.0,3.0,11.0
614,E01000628,279249.40821379016,3.0,3.0,11.0
615,E01000629,257503.92482326296,3.0,9.0,12.0
616,E01000630,255841.96754852575,3.0,,
617,E01000631,258421.31371020543,3.0,,
618,E01000632,271402.8063290658,3.0,9.0,12.0
619,E01000633,269282.51264327194,3.0,3.0,11.0
620,E01000634,252279.57681509817,3.0,3.0,11.0
621,E01000635,257047.98971030556,6.0,10.0,
622,E01000636,241417.56530314605,3.0,,
623,E01000637,415359.82215410564,5.0,8.0,9.0
624,E01000638,342398.2037452858,5.0,6.0,7.0
625,E01000639,454617.3009694569,5.0,6.0,7.0
626,E01000640,367758.23658475647,,,
627,E01000641,376090.9688949686,5.0,,
628,E01000642,492824.97221720946,6.0,10.0,20.0
629,E01000643,348333.39847444877,3.0,,
630,E01000644,426953.3662895596,5.0,6.0,7.0
631,E01000645,425048.68904282997,3.0,4.0,5.0
632,E01000646,331103.0958372451,3.0,4.0,5.0
633,E01000647,277630.516730273,3.0,9.0,12.0
634,E01000648,299218.89045118977,3.0,,
635,E01000649,364407.20515964023,3.0,4.0,5.0
636,E01000650,344676.4876851165,3.0,4.0,5.0
637,E01000651,296217.956227925,3.0,3.0,11.0
638,E01000652,294762.2332186648,3.0,3.0,11.0
639,E01000653,337698.84067523095,3.0,4.0,5.0
640,E01000654,194912.63644551105,3.0,4.0,5.0
641,E01000655,182926.53492142752,3.0,,
642,E01000656,197232.05660679546,7.0,11.0,16.0
643,E01000657,209864.85895065815,3.0,,
644,E01000658,212079.5358158098,3.0,4.0,5.0
645,E01000659,186808.6901622704,3.0,3.0,11.0
646,E01000661,241184.3629153003,3.0,4.0,5.0
647,E01000662,236089.1056518803,3.0,3.0,11.0
648,E01000663,245328.10034619638,3.0,3.0,11.0
649,E01000664,236474.52491099047,3.0,3.0,11.0
650,E01000665,258314.37631858242,3.0,,
651,E01000666,320933.78504575364,7.0,11.0,16.0
652,E01000667,429017.44642626087,3.0,4.0,5.0
653,E01000668,262434.00136372104,3.0,3.0,11.0
654,E01000669,256182.97782636,3.0,3.0,4.0
655,E01000670,331427.02123403404,3.0,3.0,11.0
656,E01000671,283453.2016059327,3.0,3.0,11.0
657,E01000672,277960.9425174553,3.0,3.0,11.0
658,E01000673,315181.774155952,3.0,4.0,5.0
659,E01000674,278377.16129861,3.0,3.0,11.0
660,E01000675,323615.5787703699,3.0,3.0,11.0
661,E01000676,305801.6800565152,6.0,10.0,17.0
662,E01000677,277632.20417734334,6.0,10.0,15.0
663,E01000678,300110.3665604256,3.0,,
664,E01000679,249752.665082797,3.0,9.0,12.0
665,E01000680,323125.05649631296,7.0,11.0,16.0
666,E01000681,244568.03863026807,3.0,,
667,E01000682,247823.4558663127,3.0,,
668,E01000683,236816.8964193862,3.0,3.0,11.0
669,E01000684,255878.58702979935,3.0,3.0,11.0
670,E01000685,243267.66777342913,3.0,4.0,5.0
671,E01000686,243471.9522555794,3.0,4.0,5.0
672,E01000687,239178.74305329862,3.0,,
673,E01000688,323188.76610015397,3.0,4.0,5.0
674,E01000689,341157.42143169243,3.0,4.0,5.0
675,E01000690,277030.59085103415,3.0,,
676,E01000691,256586.78999578525,3.0,,
677,E01000692,307941.1459140162,3.0,3.0,11.0
678,E01000693,375107.2635418168,7.0,11.0,16.0
679,E01000694,356190.59872715606,3.0,4.0,5.0
680,E01000695,378354.0562954495,3.0,4.0,5.0
681,E01000696,397201.61047939997,7.0,11.0,16.0
682,E01000697,365757.5932721156,3.0,4.0,5.0
683,E01000698,342278.8299354422,7.0,11.0,16.0
684,E01000699,315183.49065197445,3.0,,
685,E01000700,287230.17683968187,,,
686,E01000701,322019.72927780676,3.0,9.0,12.0
687,E01000702,317286.9106019833,3.0,,
688,E01000703,374799.5716269915,3.0,3.0,4.0
689,E01000704,292495.1887181886,3.0,9.0,12.0
690,E01000705,305663.17814838374,3.0,3.0,4.0
691,E01000706,281753.00362579094,,,
692,E01000707,333020.1326671303,3.0,3.0,4.0
693,E01000708,295660.00869067747,3.0,9.0,12.0
694,E01000709,311837.90219726635,,,
695,E01000710,333593.63137495756,4.0,5.0,6.0
696,E01000711,354523.25490980456,4.0,5.0,
697,E01000712,369567.0193216013,,,
698,E01000713,326812.3531540848,4.0,5.0,
699,E01000714,347199.653444587,3.0,3.0,11.0
700,E01000715,359958.2338740761,3.0,3.0,11.0
701,E01000716,343838.8238179538,3.0,3.0,11.0
702,E01000717,333300.4320836092,3.0,3.0,11.0
703,E01000718,274927.11692497996,3.0,4.0,5.0
704,E01000719,172173.46913648176,3.0,4.0,5.0
705,E01000720,187692.90807903296,7.0,11.0,16.0
706,E01000721,167441.83806300745,3.0,4.0,5.0
707,E01000722,197687.92960294525,,,
708,E01000723,198224.07631987892,3.0,3.0,11.0
709,E01000724,179221.1112801767,3.0,4.0,5.0
710,E01000725,199744.38210810907,3.0,3.0,11.0
711,E01000726,196393.31407315363,3.0,3.0,11.0
712,E01000727,217682.16880527855,3.0,,
713,E01000728,185862.86184821604,7.0,11.0,16.0
714,E01000729,184700.49639454568,3.0,3.0,11.0
715,E01000730,175816.05301478232,,,
716,E01000731,190310.8408403447,3.0,3.0,11.0
717,E01000732,240206.5179211072,3.0,3.0,11.0
718,E01000733,198300.1058314219,3.0,4.0,5.0
719,E01000734,249880.90843421707,3.0,3.0,11.0
720,E01000735,182515.81798265543,,,
721,E01000736,192639.92437126656,4.0,5.0,13.0
722,E01000737,190868.77452570485,3.0,4.0,5.0
723,E01000738,192555.6099967305,4.0,5.0,13.0
724,E01000739,189674.79359928757,3.0,3.0,11.0
725,E01000740,292857.67050819425,4.0,5.0,
726,E01000741,392307.63985508773,,,
727,E01000742,372957.3486186717,3.0,4.0,5.0
728,E01000743,301202.60893258284,3.0,3.0,11.0
729,E01000744,273517.9511246765,3.0,3.0,11.0
730,E01000745,388775.70389143936,4.0,5.0,14.0
731,E01000746,415166.4937182982,3.0,3.0,4.0
732,E01000747,272313.81088418263,7.0,11.0,16.0
733,E01000748,270449.76837132004,7.0,11.0,16.0
734,E01000749,253279.8560401153,7.0,11.0,16.0
735,E01000750,254166.86214204898,3.0,4.0,5.0
736,E01000751,254534.8883857595,3.0,4.0,5.0
737,E01000752,264819.1447918294,7.0,11.0,16.0
738,E01000753,275214.54229844996,3.0,3.0,11.0
739,E01000754,241996.01745147936,3.0,,
740,E01000755,268250.8520323311,3.0,3.0,11.0
741,E01000756,413963.91880660347,,,
742,E01000757,288386.42510531435,3.0,3.0,11.0
743,E01000758,262636.0836253315,3.0,3.0,11.0
744,E01000759,298176.3209899689,7.0,11.0,16.0
745,E01000760,292097.72789039084,3.0,,
746,E01000761,279919.6130731335,3.0,4.0,5.0
747,E01000762,257695.27488836192,4.0,5.0,13.0
748,E01000763,305942.0848138329,3.0,3.0,11.0
749,E01000764,269815.25953446736,3.0,3.0,11.0
750,E01000765,310293.6960526553,7.0,11.0,16.0
751,E01000766,306576.2130676334,3.0,3.0,11.0
752,E01000767,308867.08207519614,3.0,3.0,11.0
753,E01000768,313480.92286774964,3.0,3.0,11.0
754,E01000769,303451.1237495942,3.0,3.0,11.0
755,E01000770,430551.24858752184,3.0,4.0,5.0
756,E01000771,345127.7720739805,3.0,9.0,12.0
757,E01000772,351616.34683756495,3.0,4.0,5.0
758,E01000773,325434.5531063302,3.0,9.0,12.0
759,E01000774,294321.81910062296,3.0,3.0,11.0
760,E01000775,346220.88283785747,3.0,4.0,5.0
761,E01000777,288890.623776388,3.0,9.0,12.0
762,E01000778,259156.78512038826,3.0,9.0,12.0
763,E01000779,305299.1346041804,3.0,4.0,5.0
764,E01000780,230605.1148165261,3.0,9.0,12.0
765,E01000781,199758.17217307212,3.0,3.0,11.0
766,E01000782,198267.49461719353,3.0,,
767,E01000783,199007.51042670623,3.0,3.0,11.0
768,E01000784,255340.6245581043,3.0,,
769,E01000785,204733.1585930312,3.0,3.0,11.0
770,E01000786,242436.81269413786,3.0,4.0,5.0
771,E01000787,197461.41831280527,3.0,3.0,11.0
772,E01000788,225694.55344093227,3.0,4.0,5.0
773,E01000789,176537.3694728991,3.0,3.0,11.0
774,E01000790,285798.7854952613,3.0,3.0,11.0
775,E01000791,226358.75183571473,4.0,5.0,13.0
776,E01000792,204607.6467749784,3.0,3.0,11.0
777,E01000793,269231.18861049827,3.0,3.0,11.0
778,E01000794,273118.4110762821,3.0,3.0,11.0
779,E01000795,240578.93578463286,3.0,3.0,11.0
780,E01000796,261129.01177876085,3.0,3.0,11.0
781,E01000797,359970.35577278014,3.0,4.0,5.0
782,E01000798,275482.3429600267,3.0,3.0,11.0
783,E01000799,310543.81238453527,6.0,10.0,
784,E01000800,288629.00401161524,6.0,10.0,15.0
785,E01000801,275589.83671321557,3.0,9.0,12.0
786,E01000802,350572.826205709,5.0,6.0,7.0
787,E01000803,376850.1747692696,5.0,6.0,7.0
788,E01000804,344209.13064695505,3.0,3.0,11.0
789,E01000805,302997.1305594803,3.0,3.0,4.0
790,E01000806,313482.7339618456,6.0,10.0,
791,E01000807,335807.49104442314,3.0,3.0,11.0
792,E01000808,283572.9351832062,3.0,3.0,11.0
793,E01000809,285903.7343130544,3.0,3.0,11.0
794,E01000810,337940.38250370196,3.0,3.0,11.0
795,E01000811,288899.3715512117,3.0,9.0,12.0
796,E01000812,259647.49105382207,3.0,,
797,E01000813,270393.36860544723,3.0,3.0,11.0
798,E01000814,306730.04226880573,3.0,3.0,11.0
799,E01000815,390308.8532524474,3.0,3.0,11.0
800,E01000816,220489.50120967254,3.0,9.0,12.0
801,E01000818,254495.82882738338,3.0,9.0,12.0
802,E01000819,232088.74944201656,3.0,,
803,E01000820,327923.8132304968,3.0,,
804,E01000822,286498.207566527,6.0,10.0,15.0
805,E01000823,297881.8796408157,3.0,3.0,11.0
806,E01000824,286504.81146298413,3.0,3.0,4.0
807,E01000825,267030.5270079137,3.0,3.0,11.0
808,E01000826,378971.564691323,,,
809,E01000827,326182.85209517693,4.0,5.0,13.0
810,E01000828,343846.33156875614,,,
811,E01000829,281683.2426931494,3.0,,
812,E01000830,419989.91095914005,3.0,3.0,11.0
813,E01000831,350027.16962897155,3.0,3.0,11.0
814,E01000832,304098.78790487867,3.0,4.0,5.0
815,E01000833,356504.1438804991,3.0,3.0,11.0
816,E01000834,307475.0649443385,3.0,3.0,11.0
817,E01000835,286235.5468408171,3.0,3.0,11.0
818,E01000836,301553.7245783998,3.0,3.0,11.0
819,E01000837,278570.76167193364,3.0,3.0,11.0
820,E01000838,300813.89158609684,3.0,,
821,E01000839,311670.8527546181,3.0,9.0,12.0
822,E01000840,315618.3296518759,3.0,4.0,5.0
823,E01000841,291434.8711770083,3.0,3.0,11.0
824,E01000842,1067724.5366712168,5.0,6.0,7.0
825,E01000843,960960.0867952732,5.0,6.0,7.0
826,E01000844,908777.4760052351,5.0,6.0,7.0
827,E01000845,890351.182749299,6.0,10.0,17.0
828,E01000846,546319.697692298,4.0,5.0,14.0
829,E01000847,615233.963259088,,,
830,E01000848,1030457.1186629635,5.0,6.0,7.0
831,E01000849,685162.0601060885,5.0,6.0,7.0
832,E01000850,1064214.0356278415,1.0,1.0,1.0
833,E01000851,805389.1066702703,1.0,1.0,1.0
834,E01000852,571637.2565976139,1.0,,
835,E01000853,681097.0374035421,1.0,1.0,1.0
836,E01000854,1199238.6825727785,1.0,1.0,1.0
837,E01000855,860207.8716078934,1.0,1.0,1.0
838,E01000856,478888.474134088,1.0,1.0,1.0
839,E01000857,1068271.557233527,5.0,6.0,7.0
840,E01000858,512442.0991059584,,,
841,E01000859,1266602.678437723,5.0,6.0,7.0
842,E01000860,1960847.3794623115,,,
843,E01000861,583469.3640802915,1.0,,
844,E01000862,1074581.8057316763,6.0,10.0,15.0
845,E01000863,784474.0490157502,2.0,2.0,3.0
846,E01000864,530912.2089083671,,,
847,E01000865,622469.8362382363,1.0,7.0,8.0
848,E01000866,581627.5359774138,1.0,7.0,10.0
849,E01000867,408801.27036469604,1.0,,
850,E01000868,364194.2867510611,,,
851,E01000869,525631.311567621,,,
852,E01000870,670097.0660869727,,,
853,E01000871,523772.97976724047,3.0,3.0,11.0
854,E01000872,436234.2476566893,,,
855,E01000873,583397.2098546901,5.0,6.0,7.0
856,E01000874,777787.6838634603,5.0,6.0,7.0
857,E01000875,502283.382365572,6.0,10.0,15.0
858,E01000876,425842.08853232116,5.0,6.0,7.0
859,E01000877,674397.0878573873,5.0,6.0,7.0
860,E01000878,1104887.8335803533,3.0,3.0,11.0
861,E01000879,1053065.8730470068,6.0,10.0,
862,E01000880,1120922.86096937,,,
863,E01000881,930279.9271966026,3.0,3.0,11.0
864,E01000882,951985.4356295165,1.0,7.0,8.0
865,E01000883,865387.6179365682,6.0,10.0,17.0
866,E01000884,1008797.5284570943,3.0,9.0,12.0
867,E01000885,1378965.0168637102,3.0,4.0,5.0
868,E01000886,644544.5896734168,5.0,,
869,E01000887,568288.2578704375,5.0,6.0,7.0
870,E01000888,643617.5785307806,5.0,,
871,E01000889,387840.32690016134,1.0,7.0,8.0
872,E01000890,377532.93342734815,,,
873,E01000891,383431.8860161584,1.0,7.0,
874,E01000892,743603.9427445523,,,
875,E01000893,1032893.6575700548,5.0,6.0,7.0
876,E01000894,1159678.7148742,,,
877,E01000895,827864.4270042669,1.0,1.0,1.0
878,E01000896,989201.6522189789,5.0,6.0,7.0
879,E01000897,1180503.2836698254,,,
880,E01000898,773947.8837714689,,,
881,E01000899,1077251.7292203784,7.0,11.0,
882,E01000900,524843.7893796025,1.0,7.0,10.0
883,E01000901,392381.6935058711,6.0,10.0,
884,E01000902,437383.6963574779,8.0,12.0,18.0
885,E01000903,720926.887005316,,,
886,E01000904,482258.9115482851,1.0,,
887,E01000905,418731.0926832867,8.0,12.0,21.0
888,E01000906,706572.8191591825,,,
889,E01000907,505835.12220709975,,,
890,E01000908,495235.36216799554,,,
891,E01000909,731387.6386052698,3.0,3.0,11.0
892,E01000910,684700.2856942704,5.0,6.0,7.0
893,E01000911,572607.2102711458,5.0,6.0,7.0
894,E01000912,551452.5211529582,6.0,10.0,15.0
895,E01000913,881248.1282965962,7.0,11.0,19.0
896,E01000914,750427.8267957572,1.0,1.0,1.0
897,E01000915,630981.7883679724,1.0,1.0,2.0
898,E01000916,638917.6785304828,,,
899,E01000917,537185.8232846977,1.0,1.0,1.0
900,E01000918,931227.4316303658,1.0,1.0,1.0
901,E01000919,1157464.7599539103,2.0,2.0,3.0
902,E01000920,1021885.1519787868,1.0,1.0,2.0
903,E01000921,534756.6551654543,6.0,10.0,20.0
904,E01000922,515445.72565436753,1.0,1.0,2.0
905,E01000923,587130.4386708931,5.0,6.0,7.0
906,E01000924,579418.7342414169,5.0,6.0,7.0
907,E01000925,460827.5480260408,1.0,,
908,E01000926,562921.2524491001,6.0,10.0,15.0
909,E01000927,525956.3409014879,1.0,7.0,10.0
910,E01000928,532160.6659647606,,,
911,E01000929,455969.3916963161,,,
912,E01000930,406383.7208635789,,,
913,E01000931,402836.89813623484,,,
914,E01000932,558330.1413726782,5.0,6.0,7.0
915,E01000933,560789.3664222024,5.0,6.0,7.0
916,E01000934,431162.27218471764,8.0,12.0,18.0
917,E01000935,362570.8533463688,,,
918,E01000936,705906.6367767452,1.0,1.0,2.0
919,E01000937,585142.7665336081,1.0,1.0,2.0
920,E01000938,581829.4715510245,1.0,1.0,1.0
921,E01000939,572387.3785406641,1.0,1.0,2.0
922,E01000940,514364.78851571423,1.0,,
923,E01000941,564266.7525944845,1.0,1.0,2.0
924,E01000942,603570.680791459,1.0,1.0,1.0
925,E01000943,711447.6963123167,1.0,1.0,2.0
926,E01000944,440541.55223315273,1.0,1.0,1.0
927,E01000945,540532.4761948212,1.0,1.0,1.0
928,E01000946,1235206.2477783656,7.0,11.0,19.0
929,E01000947,579321.645801245,,,
930,E01000948,866684.8933182714,7.0,11.0,19.0
931,E01000949,385331.20074231236,,,
932,E01000950,372330.76183039276,,,
933,E01000951,384907.02279772476,1.0,,
934,E01000952,479446.8034081203,1.0,1.0,2.0
935,E01000953,471262.73977976554,6.0,10.0,
936,E01000954,411302.55223211646,1.0,,
937,E01000955,481350.2238620489,1.0,1.0,2.0
938,E01000956,575353.5924891904,,,
939,E01000957,417312.29786239326,1.0,7.0,8.0
940,E01000958,477502.59749472176,1.0,,
941,E01000959,396641.12691715255,1.0,,
942,E01000960,756110.3376270607,,,
943,E01000961,511222.5641288439,8.0,12.0,18.0
944,E01000962,758680.6009903653,5.0,,
945,E01000963,868460.226107844,8.0,12.0,18.0
946,E01000964,789673.1715339316,8.0,12.0,
947,E01000965,688901.4432407743,,,
948,E01000966,983609.037661925,,,
949,E01000967,1416345.7925101207,3.0,4.0,5.0
950,E01000968,660271.2295601482,5.0,,
951,E01000969,663560.8560902422,6.0,10.0,
952,E01000970,641596.5120429705,5.0,6.0,7.0
953,E01000971,616815.4964735203,5.0,8.0,9.0
954,E01000972,488104.9163117346,,,
955,E01000973,551412.3108434902,5.0,6.0,7.0
956,E01000974,456052.41292538383,5.0,6.0,7.0
957,E01000975,254796.53420373428,3.0,3.0,4.0
958,E01000976,228191.28209377424,5.0,6.0,7.0
959,E01000977,269629.4735406863,3.0,3.0,11.0
960,E01000978,288257.41955749464,3.0,3.0,
961,E01000979,264897.4373968036,5.0,6.0,7.0
962,E01000980,227519.03968620393,3.0,3.0,4.0
963,E01000981,231665.72603102727,3.0,3.0,4.0
964,E01000982,237300.0821281339,5.0,6.0,7.0
965,E01000983,242294.46188830066,3.0,3.0,4.0
966,E01000984,254570.2341314164,3.0,3.0,4.0
967,E01000985,272145.3619569118,3.0,,
968,E01000986,295217.21970406186,3.0,,
969,E01000987,267868.98809888435,3.0,9.0,12.0
970,E01000989,244153.60272381603,3.0,3.0,11.0
971,E01000990,211054.08422093187,3.0,3.0,11.0
972,E01000991,249012.53468877496,3.0,3.0,11.0
973,E01000992,222709.0579852721,3.0,3.0,11.0
974,E01000993,248483.0622091932,3.0,9.0,12.0
975,E01000994,238807.5256249527,3.0,,
976,E01000995,229566.6468678906,3.0,3.0,11.0
977,E01000996,215117.1944186386,5.0,6.0,7.0
978,E01000997,210826.94791390613,3.0,,
979,E01000998,239828.92741270544,5.0,6.0,7.0
980,E01000999,217335.1998401389,5.0,6.0,7.0
981,E01001000,221284.00114955896,,,
982,E01001001,215456.80357234806,3.0,3.0,4.0
983,E01001002,205139.74969704158,,,
984,E01001003,210218.19018254676,3.0,3.0,4.0
985,E01001004,195749.91858677738,3.0,3.0,4.0
986,E01001005,201810.13962008676,5.0,8.0,9.0
987,E01001006,208256.95071315565,4.0,5.0,14.0
988,E01001007,198375.4853703073,3.0,9.0,12.0
989,E01001008,203767.46611487138,3.0,,
990,E01001009,200890.1398475524,5.0,6.0,7.0
991,E01001010,204168.9669777644,4.0,5.0,
992,E01001011,190765.49514016384,6.0,10.0,17.0
993,E01001012,250843.2473866599,5.0,6.0,7.0
994,E01001013,207540.4507215099,,,
995,E01001014,227715.2855325995,,,
996,E01001015,232973.8595112185,3.0,4.0,5.0
997,E01001016,249719.99229767398,3.0,4.0,5.0
998,E01001017,268488.45171566884,3.0,,
999,E01001018,249608.2824401919,3.0,,
1000,E01001019,263759.1011587569,3.0,,
1001,E01001020,245299.84696543543,3.0,3.0,11.0
1002,E01001021,218489.59803459147,3.0,4.0,5.0
1003,E01001022,238222.59743320866,3.0,4.0,5.0
1004,E01001023,241772.5087634322,3.0,,
1005,E01001024,244921.66081020609,3.0,9.0,12.0
1006,E01001025,248506.96430732502,3.0,9.0,12.0
1007,E01001026,234816.65231741173,3.0,9.0,12.0
1008,E01001027,276369.8318586205,7.0,11.0,16.0
1009,E01001028,331953.3556547401,3.0,4.0,5.0
1010,E01001029,305810.78956306796,3.0,,
1011,E01001030,301519.4531915123,3.0,9.0,12.0
1012,E01001031,278811.68642596155,3.0,,
1013,E01001032,311468.2824146595,3.0,,
1014,E01001033,254775.93646173467,3.0,3.0,11.0
1015,E01001034,262385.31086747244,3.0,,
1016,E01001035,280024.63663534756,3.0,3.0,11.0
1017,E01001036,336415.8768994126,3.0,4.0,5.0
1018,E01001037,233434.2203921528,6.0,10.0,15.0
1019,E01001038,289219.8938679126,,,
1020,E01001039,305122.0060335132,3.0,3.0,11.0
1021,E01001040,228181.2396485859,,,
1022,E01001041,263467.8831320083,3.0,,
1023,E01001042,219752.55496127286,,,
1024,E01001043,222962.82046306218,2.0,2.0,3.0
1025,E01001044,287335.11760890845,3.0,4.0,5.0
1026,E01001045,286863.74145988416,,,
1027,E01001046,284174.49052893824,4.0,5.0,14.0
1028,E01001047,266134.3613330356,3.0,3.0,4.0
1029,E01001048,243683.1772160919,,,
1030,E01001049,357121.658778097,4.0,5.0,
1031,E01001050,295316.8854113753,4.0,5.0,14.0
1032,E01001051,167066.1181540831,,,
1033,E01001052,163485.5335615499,,,
1034,E01001053,193405.00156281597,3.0,3.0,11.0
1035,E01001054,174842.65185731923,,,
1036,E01001055,181094.76906900125,3.0,3.0,11.0
1037,E01001056,176873.87990763047,3.0,3.0,11.0
1038,E01001057,194616.24615047826,4.0,5.0,
1039,E01001058,236401.13046488378,,,
1040,E01001059,216511.63375798985,,,
1041,E01001060,281386.15089040995,7.0,11.0,16.0
1042,E01001061,206333.3282618747,3.0,4.0,5.0
1043,E01001062,294570.59332663263,3.0,4.0,5.0
1044,E01001063,260878.78418290772,3.0,3.0,11.0
1045,E01001064,293350.6865342955,7.0,11.0,16.0
1046,E01001065,251864.57624298267,4.0,5.0,6.0
1047,E01001066,194762.17826457036,3.0,3.0,11.0
